Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           7969	       296	8000011e	444443b7	lui	x7,0x44444	  x7=0x44444000
           7989	       297	80000122	44438393	addi	x7,x7,1092	  x7:0x44444000  x7=0x44444444
           8009	       298	80000126	909e	c.add	x1,x7	  x1:0x800032a4  x7:0x44444444  x1=0xc44476e8
           8029	       299	80000128	0020d093	srli	x1,x1,0x2	  x1:0xc44476e8  x1=0x31111dba
           8429	       319	8000012c	3b409073	csrrw	x0,pmpaddr4,x1	  x1:0x31111dba  x0=0x00000000
           8569	       326	80000130	00003097	auipc	x1,0x3	  x1=0x80003130
           8709	       333	80000134	17408093	addi	x1,x1,372	  x1:0x80003130  x1=0x800032a4
           8729	       334	80000138	555553b7	lui	x7,0x55555	  x7=0x55555000
           8749	       335	8000013c	55538393	addi	x7,x7,1365	  x7:0x55555000  x7=0x55555555
           8829	       339	80000140	909e	c.add	x1,x7	  x1:0x800032a4  x7:0x55555555  x1=0xd55587f9
           8929	       344	80000142	0020d093	srli	x1,x1,0x2	  x1:0xd55587f9  x1=0x355561fe
           9349	       365	80000146	3b509073	csrrw	x0,pmpaddr5,x1	  x1:0x355561fe  x0=0x00000000
           9409	       368	8000014a	00003097	auipc	x1,0x3	  x1=0x8000314a
           9429	       369	8000014e	15a08093	addi	x1,x1,346	  x1:0x8000314a  x1=0x800032a4
           9449	       370	80000152	666663b7	lui	x7,0x66666	  x7=0x66666000
           9469	       371	80000156	66638393	addi	x7,x7,1638	  x7:0x66666000  x7=0x66666666
           9489	       372	8000015a	909e	c.add	x1,x7	  x1:0x800032a4  x7:0x66666666  x1=0xe666990a
           9509	       373	8000015c	0020d093	srli	x1,x1,0x2	  x1:0xe666990a  x1=0x3999a642
           9529	       374	80000160	3b609073	csrrw	x0,pmpaddr6,x1	  x1:0x3999a642  x0=0x00000000
           9589	       377	80000164	00003097	auipc	x1,0x3	  x1=0x80003164
           9969	       396	80000168	14008093	addi	x1,x1,320	  x1:0x80003164  x1=0x800032a4
           9989	       397	8000016c	777773b7	lui	x7,0x77777	  x7=0x77777000
          10009	       398	80000170	77738393	addi	x7,x7,1911	  x7:0x77777000  x7=0x77777777
          10049	       400	80000174	909e	c.add	x1,x7	  x1:0x800032a4  x7:0x77777777  x1=0xf777aa1b
          10069	       401	80000176	0020d093	srli	x1,x1,0x2	  x1:0xf777aa1b  x1=0x3dddea86
          10269	       411	8000017a	3b709073	csrrw	x0,pmpaddr7,x1	  x1:0x3dddea86  x0=0x00000000
          10469	       421	8000017e	0f0f10b7	lui	x1,0xf0f1	  x1=0x0f0f1000
          10609	       428	80000182	f0f08093	addi	x1,x1,-241	  x1:0x0f0f1000  x1=0x0f0f0f0f
          10629	       429	80000186	3a109073	csrrw	x0,pmpcfg1,x1	  x1:0x0f0f0f0f  x0=0x00000000
          10689	       432	8000018a	00003097	auipc	x1,0x3	  x1=0x8000318a
          10709	       433	8000018e	11a08093	addi	x1,x1,282	  x1:0x8000318a  x1=0x800032a4
          10729	       434	80000192	888893b7	lui	x7,0x88889	  x7=0x88889000
          10749	       435	80000196	88838393	addi	x7,x7,-1912	  x7:0x88889000  x7=0x88888888
          10769	       436	8000019a	909e	c.add	x1,x7	  x1:0x800032a4  x7:0x88888888  x1=0x0888bb2c
          10789	       437	8000019c	0020d093	srli	x1,x1,0x2	  x1:0x0888bb2c  x1=0x02222ecb
          10829	       439	800001a0	3b809073	csrrw	x0,pmpaddr8,x1	  x1:0x02222ecb  x0=0x00000000
          10889	       442	800001a4	00003097	auipc	x1,0x3	  x1=0x800031a4
          10909	       443	800001a8	10008093	addi	x1,x1,256	  x1:0x800031a4  x1=0x800032a4
          11209	       458	800001ac	9999a3b7	lui	x7,0x9999a	  x7=0x9999a000
          11629	       479	800001b0	99938393	addi	x7,x7,-1639	  x7:0x9999a000  x7=0x99999999
          11649	       480	800001b4	909e	c.add	x1,x7	  x1:0x800032a4  x7:0x99999999  x1=0x1999cc3d
          11669	       481	800001b6	0020d093	srli	x1,x1,0x2	  x1:0x1999cc3d  x1=0x0666730f
          11689	       482	800001ba	3b909073	csrrw	x0,pmpaddr9,x1	  x1:0x0666730f  x0=0x00000000
          11909	       493	800001be	00003097	auipc	x1,0x3	  x1=0x800031be
          11929	       494	800001c2	0e608093	addi	x1,x1,230	  x1:0x800031be  x1=0x800032a4
          11949	       495	800001c6	aaaab3b7	lui	x7,0xaaaab	  x7=0xaaaab000
          12249	       510	800001ca	aaa38393	addi	x7,x7,-1366	  x7:0xaaaab000  x7=0xaaaaaaaa
          12269	       511	800001ce	909e	c.add	x1,x7	  x1:0x800032a4  x7:0xaaaaaaaa  x1=0x2aaadd4e
          12349	       515	800001d0	0020d093	srli	x1,x1,0x2	  x1:0x2aaadd4e  x1=0x0aaab753
          12749	       535	800001d4	3ba09073	csrrw	x0,pmpaddr10,x1	  x1:0x0aaab753  x0=0x00000000
          12949	       545	800001d8	00003097	auipc	x1,0x3	  x1=0x800031d8
          12969	       546	800001dc	0cc08093	addi	x1,x1,204	  x1:0x800031d8  x1=0x800032a4
          12989	       547	800001e0	bbbbc3b7	lui	x7,0xbbbbc	  x7=0xbbbbc000
          13049	       550	800001e4	bbb38393	addi	x7,x7,-1093	  x7:0xbbbbc000  x7=0xbbbbbbbb
          13069	       551	800001e8	909e	c.add	x1,x7	  x1:0x800032a4  x7:0xbbbbbbbb  x1=0x3bbbee5f
          13089	       552	800001ea	0020d093	srli	x1,x1,0x2	  x1:0x3bbbee5f  x1=0x0eeefb97
          13109	       553	800001ee	3bb09073	csrrw	x0,pmpaddr11,x1	  x1:0x0eeefb97  x0=0x00000000
          13249	       560	800001f2	0f0f10b7	lui	x1,0xf0f1	  x1=0x0f0f1000
          13389	       567	800001f6	f0f08093	addi	x1,x1,-241	  x1:0x0f0f1000  x1=0x0f0f0f0f
          13409	       568	800001fa	3a209073	csrrw	x0,pmpcfg2,x1	  x1:0x0f0f0f0f  x0=0x00000000
          13509	       573	800001fe	00003097	auipc	x1,0x3	  x1=0x800031fe
          13589	       577	80000202	0a608093	addi	x1,x1,166	  x1:0x800031fe  x1=0x800032a4
          14009	       598	80000206	ccccd3b7	lui	x7,0xccccd	  x7=0xccccd000
          14029	       599	8000020a	ccc38393	addi	x7,x7,-820	  x7:0xccccd000  x7=0xcccccccc
          14049	       600	8000020e	909e	c.add	x1,x7	  x1:0x800032a4  x7:0xcccccccc  x1=0x4cccff70
          14449	       620	80000210	0020d093	srli	x1,x1,0x2	  x1:0x4cccff70  x1=0x13333fdc
          14549	       625	80000214	3bc09073	csrrw	x0,pmpaddr12,x1	  x1:0x13333fdc  x0=0x00000000
          14609	       628	80000218	00003097	auipc	x1,0x3	  x1=0x80003218
          14829	       639	8000021c	08c08093	addi	x1,x1,140	  x1:0x80003218  x1=0x800032a4
          14869	       641	80000220	dddde3b7	lui	x7,0xdddde	  x7=0xdddde000
          14889	       642	80000224	ddd38393	addi	x7,x7,-547	  x7:0xdddde000  x7=0xdddddddd
          15309	       663	80000228	909e	c.add	x1,x7	  x1:0x800032a4  x7:0xdddddddd  x1=0x5dde1081
          15329	       664	8000022a	0020d093	srli	x1,x1,0x2	  x1:0x5dde1081  x1=0x17778420
          15349	       665	8000022e	3bd09073	csrrw	x0,pmpaddr13,x1	  x1:0x17778420  x0=0x00000000
          15409	       668	80000232	00003097	auipc	x1,0x3	  x1=0x80003232
          15429	       669	80000236	07208093	addi	x1,x1,114	  x1:0x80003232  x1=0x800032a4
          15449	       670	8000023a	eeeef3b7	lui	x7,0xeeeef	  x7=0xeeeef000
          15469	       671	8000023e	eee38393	addi	x7,x7,-274	  x7:0xeeeef000  x7=0xeeeeeeee
          15489	       672	80000242	909e	c.add	x1,x7	  x1:0x800032a4  x7:0xeeeeeeee  x1=0x6eef2192
          15509	       673	80000244	0020d093	srli	x1,x1,0x2	  x1:0x6eef2192  x1=0x1bbbc864
          15889	       692	80000248	3be09073	csrrw	x0,pmpaddr14,x1	  x1:0x1bbbc864  x0=0x00000000
          16069	       701	8000024c	00003097	auipc	x1,0x3	  x1=0x8000324c
          16169	       706	80000250	05808093	addi	x1,x1,88	  x1:0x8000324c  x1=0x800032a4
          16409	       718	80000254	fff00393	addi	x7,x0,-1	  x0:0x00000000  x7=0xffffffff
          16509	       723	80000258	909e	c.add	x1,x7	  x1:0x800032a4  x7:0xffffffff  x1=0x800032a3
          16649	       730	8000025a	0020d093	srli	x1,x1,0x2	  x1:0x800032a3  x1=0x20000ca8
          16669	       731	8000025e	3bf09073	csrrw	x0,pmpaddr15,x1	  x1:0x20000ca8  x0=0x00000000
          16989	       747	80000262	0f0f10b7	lui	x1,0xf0f1	  x1=0x0f0f1000
          17409	       768	80000266	f0f08093	addi	x1,x1,-241	  x1:0x0f0f1000  x1=0x0f0f0f0f
          17429	       769	8000026a	3a309073	csrrw	x0,pmpcfg3,x1	  x1:0x0f0f0f0f  x0=0x00000000
          17489	       772	8000026e	00000397	auipc	x7,0x0	  x7=0x8000026e
          17509	       773	80000272	05838393	addi	x7,x7,88	  x7:0x8000026e  x7=0x800002c6
          17529	       774	80000276	34139073	csrrw	x0,mepc,x7	  x7:0x800002c6  x0=0x00000000
          17549	       775	8000027a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          17609	       778	8000027e	6389	c.lui	x7,0x2	  x7=0x00002000
          18129	       804	80000280	80038393	addi	x7,x7,-2048	  x7:0x00002000  x7=0x00001800
          18149	       805	80000284	30039073	csrrw	x0,mstatus,x7	  x7:0x00001800  x0=0x00000000
          18569	       826	80000288	4381	c.li	x7,0	  x7=0x00000000
          18989	       847	8000028a	30439073	csrrw	x0,mie,x7	  x7:0x00000000  x0=0x00000000
          19089	       852	8000028e	90000837	lui	x16,0x90000	 x16=0x90000000
          19109	       853	80000292	1871	c.addi	x16,-4	 x16:0x90000000 x16=0x8ffffffc
          19149	       855	80000294	30000393	addi	x7,x0,768	  x0:0x00000000  x7=0x00000300
          19169	       856	80000298	03a2	c.slli	x7,0x8	  x7:0x00000300  x7=0x00030000
          19189	       857	8000029a	038d	c.addi	x7,3	  x7:0x00030000  x7=0x00030003
          19709	       883	8000029c	00782023	sw	x7,0(x16)	 x16:0x8ffffffc  x7:0x00030003 PA:0x8ffffffc store:0x00030003
          19729	       884	800002a0	300023f3	csrrs	x7,mstatus,x0	  x0:0x00000000  x7=0x00001800
          20189	       907	800002a4	00782023	sw	x7,0(x16)	 x16:0x8ffffffc  x7:0x00001800 PA:0x8ffffffc store:0x00001800
          20209	       908	800002a8	90000837	lui	x16,0x90000	 x16=0x90000000
          20229	       909	800002ac	1871	c.addi	x16,-4	 x16:0x90000000 x16=0x8ffffffc
          20249	       910	800002ae	30400393	addi	x7,x0,772	  x0:0x00000000  x7=0x00000304
          20269	       911	800002b2	03a2	c.slli	x7,0x8	  x7:0x00000304  x7=0x00030400
          20289	       912	800002b4	038d	c.addi	x7,3	  x7:0x00030400  x7=0x00030403
          20389	       917	800002b6	00782023	sw	x7,0(x16)	 x16:0x8ffffffc  x7:0x00030403 PA:0x8ffffffc store:0x00030403
          20409	       918	800002ba	304023f3	csrrs	x7,mie,x0	  x0:0x00000000  x7=0x00000000
          20549	       925	800002be	00782023	sw	x7,0(x16)	 x16:0x8ffffffc  x7:0x00000000 PA:0x8ffffffc store:0x00000000
          20569	       926	800002c2	30200073	mret	
          21469	       971	800002c6	f8746037	lui	x0,0xf8746	  x0=0x00000000
          21749	       985	800002ca	94400013	addi	x0,x0,-1724	  x0:0x00000000  x0=0x00000000
          21769	       986	800002ce	4081	c.li	x1,0	  x1=0x00000000
          21829	       989	800002d0	fc986137	lui	x2,0xfc986	  x2=0xfc986000
          21849	       990	800002d4	a3610113	addi	x2,x2,-1482	  x2:0xfc986000  x2=0xfc985a36
          22209	      1008	800002d8	fa7271b7	lui	x3,0xfa727	  x3=0xfa727000
          22229	      1009	800002dc	11818193	addi	x3,x3,280	  x3:0xfa727000  x3=0xfa727118
          22509	      1023	800002e0	80000237	lui	x4,0x80000	  x4=0x80000000
          22529	      1024	800002e4	feb352b7	lui	x5,0xfeb35	  x5=0xfeb35000
          22569	      1026	800002e8	8ee28293	addi	x5,x5,-1810	  x5:0xfeb35000  x5=0xfeb348ee
          22589	      1027	800002ec	f593e337	lui	x6,0xf593e	  x6=0xf593e000
          22669	      1031	800002f0	04530313	addi	x6,x6,69	  x6:0xf593e000  x6=0xf593e045
          22689	      1032	800002f4	800003b7	lui	x7,0x80000	  x7=0x80000000
          22709	      1033	800002f8	4481	c.li	x9,0	  x9=0x00000000
          22729	      1034	800002fa	452d	c.li	x10,11	 x10=0x0000000b
          22749	      1035	800002fc	800005b7	lui	x11,0x80000	 x11=0x80000000
          22769	      1036	80000300	a22ce637	lui	x12,0xa22ce	 x12=0xa22ce000
          22929	      1044	80000304	5ee60613	addi	x12,x12,1518	 x12:0xa22ce000 x12=0xa22ce5ee
          22949	      1045	80000308	f5ec9737	lui	x14,0xf5ec9	 x14=0xf5ec9000
          22969	      1046	8000030c	cd570713	addi	x14,x14,-811	 x14:0xf5ec9000 x14=0xf5ec8cd5
          23089	      1052	80000310	4781	c.li	x15,0	 x15=0x00000000
          23109	      1053	80000312	80000837	lui	x16,0x80000	 x16=0x80000000
          23129	      1054	80000316	317a68b7	lui	x17,0x317a6	 x17=0x317a6000
          23249	      1060	8000031a	e5288893	addi	x17,x17,-430	 x17:0x317a6000 x17=0x317a5e52
          23409	      1068	8000031e	41f1c937	lui	x18,0x41f1c	 x18=0x41f1c000
          23469	      1071	80000322	2d590913	addi	x18,x18,725	 x18:0x41f1c000 x18=0x41f1c2d5
          23489	      1072	80000326	49a9	c.li	x19,10	 x19=0x0000000a
          23889	      1092	80000328	f9639a37	lui	x20,0xf9639	 x20=0xf9639000
          23909	      1093	8000032c	d25a0a13	addi	x20,x20,-731	 x20:0xf9639000 x20=0xf9638d25
          23989	      1097	80000330	4a81	c.li	x21,0	 x21=0x00000000
          24009	      1098	80000332	fe571b37	lui	x22,0xfe571	 x22=0xfe571000
          24029	      1099	80000336	1b59	c.addi	x22,-10	 x22:0xfe571000 x22=0xfe570ff6
          24249	      1110	80000338	4bb5	c.li	x23,13	 x23=0x0000000d
          24629	      1129	8000033a	85c26c37	lui	x24,0x85c26	 x24=0x85c26000
          24649	      1130	8000033e	499c0c13	addi	x24,x24,1177	 x24:0x85c26000 x24=0x85c26499
          24669	      1131	80000342	80000cb7	lui	x25,0x80000	 x25=0x80000000
          24689	      1132	80000346	4d01	c.li	x26,0	 x26=0x00000000
          24709	      1133	80000348	80000db7	lui	x27,0x80000	 x27=0x80000000
          24789	      1137	8000034c	f9ed9e37	lui	x28,0xf9ed9	 x28=0xf9ed9000
          24809	      1138	80000350	de1e0e13	addi	x28,x28,-543	 x28:0xf9ed9000 x28=0xf9ed8de1
          24829	      1139	80000354	4e81	c.li	x29,0	 x29=0x00000000
          25249	      1160	80000356	c41e7f37	lui	x30,0xc41e7	 x30=0xc41e7000
          25269	      1161	8000035a	580f0f13	addi	x30,x30,1408	 x30:0xc41e7000 x30=0xc41e7580
          25289	      1162	8000035e	4fad	c.li	x31,11	 x31=0x0000000b
          25349	      1165	80000360	00022417	auipc	x8,0x22	  x8=0x80022360
          25689	      1182	80000364	b0440413	addi	x8,x8,-1276	  x8:0x80022360  x8=0x80021e64
          25709	      1183	80000368	90000837	lui	x16,0x90000	 x16=0x90000000
          25729	      1184	8000036c	1871	c.addi	x16,-4	 x16:0x90000000 x16=0x8ffffffc
          25749	      1185	8000036e	4381	c.li	x7,0	  x7=0x00000000
          25769	      1186	80000370	03a2	c.slli	x7,0x8	  x7:0x00000000  x7=0x00000000
          25789	      1187	80000372	00038393	addi	x7,x7,0	  x7:0x00000000  x7=0x00000000
          26049	      1200	80000376	00782023	sw	x7,0(x16)	 x16:0x8ffffffc  x7:0x00000000 PA:0x8ffffffc store:0x00000000
          26069	      1201	8000037a	72b0206f	jal	x0,800032a4	  x0=0x00000000
          26829	      1239	800032a4	587d	c.li	x16,-1	 x16=0xffffffff
          26849	      1240	800032a6	85b1	c.srai	x11,0xc	 x11:0x80000000 x11=0xfff80000
          35509	      1673	800032a8	5bb3f337	lui	x6,0x5bb3f	  x6=0x5bb3f000
          35529	      1674	800032ac	0033db93	srli	x23,x7,0x3	  x7:0x00000000 x23=0x00000000
          35549	      1675	800032b0	6eed	c.lui	x29,0x1b	 x29=0x0001b000
          35569	      1676	800032b2	948e	c.add	x9,x3	  x9:0x00000000  x3:0xfa727118  x9=0xfa727118
          35589	      1677	800032b4	0000100f	fence.i	
          35869	      1691	800032b8	010b68b3	or	x17,x22,x16	 x22:0xfe570ff6 x16:0xffffffff x17=0xffffffff
          35929	      1694	800032bc	02af8bb3	mul	x23,x31,x10	 x31:0x0000000b x10:0x0000000b x23=0x00000079
          35989	      1697	800032c0	40010cb3	sub	x25,x2,x0	  x2:0xfc985a36  x0:0x00000000 x25=0xfc985a36
          36269	      1711	800032c4	9cae	c.add	x25,x11	 x25:0xfc985a36 x11:0xfff80000 x25=0xfc905a36
          36289	      1712	800032c6	cf09	c.beqz	x14,800032e0	 x14:0xf5ec8cd5
          36689	      1732	800032c8	872d	c.srai	x14,0xb	 x14:0xf5ec8cd5 x14=0xfffebd91
          36709	      1733	800032ca	8d6d	c.and	x10,x11	 x10:0x0000000b x11:0xfff80000 x10=0x00000000
          37049	      1750	800032cc	0177d833	srl	x16,x15,x23	 x15:0x00000000 x23:0x00000079 x16=0x00000000
          37129	      1754	800032d0	02079eb3	mulh	x29,x15,x0	 x15:0x00000000  x0:0x00000000 x29=0x00000000
          37169	      1756	800032d4	022aad33	mulhsu	x26,x21,x2	 x21:0x00000000  x2:0xfc985a36 x26=0x00000000
          37569	      1776	800032d8	0000100f	fence.i	
          37849	      1790	800032dc	0277fc63	bgeu	x15,x7,80003314	 x15:0x00000000  x7:0x00000000
          38249	      1810	80003314	6a84b637	lui	x12,0x6a84b	 x12=0x6a84b000
          38309	      1813	80003318	003511b3	sll	x3,x10,x3	 x10:0x00000000  x3:0xfa727118  x3=0x00000000
          38329	      1814	8000331c	89a9	c.andi	x11,10	 x11:0xfff80000 x11=0x00000000
          38349	      1815	8000331e	6641	c.lui	x12,0x10	 x12=0x00010000
          38529	      1824	80003320	410ed893	srai	x17,x29,0x10	 x29:0x00000000 x17=0x00000000
          38549	      1825	80003324	0142e763	bltu	x5,x20,80003332	  x5:0xfeb348ee x20:0xf9638d25
          38569	      1826	80003328	340ddaf3	csrrwi	x21,mscratch,27	 x21=0x00000000
          38769	      1836	8000332c	1c5d0013	addi	x0,x26,453	 x26:0x00000000  x0=0x00000000
          38989	      1847	80003330	9cea	c.add	x25,x26	 x25:0xfc905a36 x26:0x00000000 x25=0xfc905a36
          39049	      1850	80003332	6c57b713	sltiu	x14,x15,1733	 x15:0x00000000 x14=0x00000001
          39069	      1851	80003336	34009df3	csrrw	x27,mscratch,x1	  x1:0x00000000 x27=0x0000001b
          39089	      1852	8000333a	8f99	c.sub	x15,x14	 x15:0x00000000 x14:0x00000001 x15=0xffffffff
          39269	      1861	8000333c	140c	c.addi4spn	x11,x2,544	 x11=0xfc985c56
          39289	      1862	8000333e	8dfd	c.and	x11,x15	 x11:0xfc985c56 x15:0xffffffff x11=0xfc985c56
          39309	      1863	80003340	00d54863	blt	x10,x13,80003350	 x10:0x00000000 x13:0x80025ce4
          39489	      1872	80003344	340d9e73	csrrw	x28,mscratch,x27	 x27:0x0000001b x28=0x00000000
          39689	      1882	80003348	05ae4063	blt	x28,x26,80003388	 x28:0x00000000 x26:0x00000000
          39709	      1883	8000334c	007365b3	or	x11,x6,x7	  x6:0x5bb3f000  x7:0x00000000 x11=0x5bb3f000
          40449	      1920	80003350	029471b3	remu	x3,x8,x9	  x8:0x80021e64  x9:0xfa727118  x3=0x80021e64
          40469	      1921	80003354	c509	c.beqz	x10,8000335e	 x10:0x00000000
          41089	      1952	8000335e	011453b3	srl	x7,x8,x17	  x8:0x80021e64 x17:0x00000000  x7=0x80021e64
          41509	      1973	80003362	03030463	beq	x6,x16,8000338a	  x6:0x5bb3f000 x16:0x00000000
          41529	      1974	80003366	00cf9263	bne	x31,x12,8000336a	 x31:0x0000000b x12:0x00010000
          42689	      2032	8000336a	023d73b3	remu	x7,x26,x3	 x26:0x00000000  x3:0x80021e64  x7=0x00000000
          42709	      2033	8000336e	01839493	slli	x9,x7,0x18	  x7:0x00000000  x9=0x00000000
          42729	      2034	80003372	0015fd33	and	x26,x11,x1	 x11:0x5bb3f000  x1:0x00000000 x26=0x00000000
          42749	      2035	80003376	616d	c.addi16sp	x2,240	  x2:0xfc985a36  x2=0xfc985b26
          42769	      2036	80003378	406e8233	sub	x4,x29,x6	 x29:0x00000000  x6:0x5bb3f000  x4=0xa44c1000
          42789	      2037	8000337c	00559393	slli	x7,x11,0x5	 x11:0x5bb3f000  x7=0x767e0000
          42829	      2039	80003380	3402d5f3	csrrwi	x11,mscratch,5	 x11=0x0000001b
          42929	      2044	80003384	de127013	andi	x0,x4,-543	  x4:0xa44c1000  x0=0x00000000
          43349	      2065	80003388	8e2d	c.xor	x12,x11	 x12:0x00010000 x11:0x0000001b x12=0x0001001b
          43409	      2068	8000338a	02af03b3	mul	x7,x30,x10	 x30:0xc41e7580 x10:0x00000000  x7=0x00000000
          43429	      2069	8000338e	0ce5ed93	ori	x27,x11,206	 x11:0x0000001b x27=0x000000df
          43449	      2070	80003392	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          43609	      2078	80003394	c481	c.beqz	x9,8000339c	  x9:0x00000000
          43849	      2090	8000339c	460d	c.li	x12,3	 x12=0x00000003
          44009	      2098	8000339e	ab048b13	addi	x22,x9,-1360	  x9:0x00000000 x22=0xfffffab0
          44029	      2099	800033a2	0884	c.addi4spn	x9,x2,80	  x9=0xfc985b76
          44769	      2136	800033a4	029ecdb3	div	x27,x29,x9	 x29:0x00000000  x9:0xfc985b76 x27=0x00000000
          44789	      2137	800033a8	0ff0000f	fence	iorw,iorw	
          44809	      2138	800033ac	03e2	c.slli	x7,0x18	  x7:0x00000000  x7=0x00000000
          44829	      2139	800033ae	717d	c.addi16sp	x2,-16	  x2:0xfc985b26  x2=0xfc985b16
          44849	      2140	800033b0	6759	c.lui	x14,0x16	 x14=0x00016000
          44869	      2141	800033b2	6b59	c.lui	x22,0x16	 x22=0x00016000
          44909	      2143	800033b4	0f8a	c.slli	x31,0x2	 x31:0x0000000b x31=0x0000002c
          44929	      2144	800033b6	f6320613	addi	x12,x4,-157	  x4:0xa44c1000 x12=0xa44c0f63
          44949	      2145	800033ba	13fd	c.addi	x7,-1	  x7:0x00000000  x7=0xffffffff
          45309	      2163	800033bc	058fc713	xori	x14,x31,88	 x31:0x0000002c x14=0x00000074
          45649	      2180	800033c0	0368be33	mulhu	x28,x17,x22	 x17:0x00000000 x22:0x00016000 x28=0x00000000
          46049	      2200	800033c4	34003173	csrrc	x2,mscratch,x0	  x0:0x00000000  x2=0x00000005
          46209	      2208	800033c8	8f31	c.xor	x14,x12	 x14:0x00000074 x12:0xa44c0f63 x14=0xa44c0f17
          46229	      2209	800033ca	cd0d	c.beqz	x10,80003404	 x10:0x00000000
          46909	      2243	80003404	65b4ec93	ori	x25,x9,1627	  x9:0xfc985b76 x25=0xfc985f7f
          47349	      2265	80003408	89f1	c.andi	x11,28	 x11:0x0000001b x11=0x00000018
          47369	      2266	8000340a	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          47389	      2267	8000340c	340a3273	csrrc	x4,mscratch,x20	 x20:0xf9638d25  x4=0x00000005
          47409	      2268	80003410	00028a33	add	x20,x5,x0	  x5:0xfeb348ee  x0:0x00000000 x20=0xfeb348ee
