Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          32202	      1508	8000013e	00003697	auipc	x13,0x3	 x13=0x8000313e
          32222	      1509	80000142	37e68693	addi	x13,x13,894	 x13:0x8000313e x13=0x800034bc
          32442	      1520	80000146	66666db7	lui	x27,0x66666	 x27=0x66666000
          32462	      1521	8000014a	666d8d93	addi	x27,x27,1638	 x27:0x66666000 x27=0x66666666
          32482	      1522	8000014e	96ee	c.add	x13,x27	 x13:0x800034bc x27:0x66666666 x13=0xe6669b22
          32602	      1528	80000150	8289	c.srli	x13,0x2	 x13:0xe6669b22 x13=0x3999a6c8
          32622	      1529	80000152	3b669073	csrrw	x0,pmpaddr6,x13	 x13:0x3999a6c8  x0=0x00000000
          32682	      1532	80000156	00003697	auipc	x13,0x3	 x13=0x80003156
          32702	      1533	8000015a	36668693	addi	x13,x13,870	 x13:0x80003156 x13=0x800034bc
          32882	      1542	8000015e	77777db7	lui	x27,0x77777	 x27=0x77777000
          33302	      1563	80000162	777d8d93	addi	x27,x27,1911	 x27:0x77777000 x27=0x77777777
          33322	      1564	80000166	96ee	c.add	x13,x27	 x13:0x800034bc x27:0x77777777 x13=0xf777ac33
          33342	      1565	80000168	8289	c.srli	x13,0x2	 x13:0xf777ac33 x13=0x3dddeb0c
          33522	      1574	8000016a	3b769073	csrrw	x0,pmpaddr7,x13	 x13:0x3dddeb0c  x0=0x00000000
          33642	      1580	8000016e	0f0f16b7	lui	x13,0xf0f1	 x13=0x0f0f1000
          33762	      1586	80000172	f0f68693	addi	x13,x13,-241	 x13:0x0f0f1000 x13=0x0f0f0f0f
          34182	      1607	80000176	3a169073	csrrw	x0,pmpcfg1,x13	 x13:0x0f0f0f0f  x0=0x00000000
          34562	      1626	8000017a	00003697	auipc	x13,0x3	 x13=0x8000317a
          34582	      1627	8000017e	34268693	addi	x13,x13,834	 x13:0x8000317a x13=0x800034bc
          34602	      1628	80000182	88889db7	lui	x27,0x88889	 x27=0x88889000
          34622	      1629	80000186	888d8d93	addi	x27,x27,-1912	 x27:0x88889000 x27=0x88888888
          34642	      1630	8000018a	96ee	c.add	x13,x27	 x13:0x800034bc x27:0x88888888 x13=0x0888bd44
          34762	      1636	8000018c	8289	c.srli	x13,0x2	 x13:0x0888bd44 x13=0x02222f51
          34782	      1637	8000018e	3b869073	csrrw	x0,pmpaddr8,x13	 x13:0x02222f51  x0=0x00000000
          34842	      1640	80000192	00003697	auipc	x13,0x3	 x13=0x80003192
          34862	      1641	80000196	32a68693	addi	x13,x13,810	 x13:0x80003192 x13=0x800034bc
          35162	      1656	8000019a	9999adb7	lui	x27,0x9999a	 x27=0x9999a000
          35182	      1657	8000019e	999d8d93	addi	x27,x27,-1639	 x27:0x9999a000 x27=0x99999999
          35202	      1658	800001a2	96ee	c.add	x13,x27	 x13:0x800034bc x27:0x99999999 x13=0x1999ce55
          35602	      1678	800001a4	8289	c.srli	x13,0x2	 x13:0x1999ce55 x13=0x06667395
          35622	      1679	800001a6	3b969073	csrrw	x0,pmpaddr9,x13	 x13:0x06667395  x0=0x00000000
          35682	      1682	800001aa	00003697	auipc	x13,0x3	 x13=0x800031aa
          35702	      1683	800001ae	31268693	addi	x13,x13,786	 x13:0x800031aa x13=0x800034bc
          35722	      1684	800001b2	aaaabdb7	lui	x27,0xaaaab	 x27=0xaaaab000
          35742	      1685	800001b6	aaad8d93	addi	x27,x27,-1366	 x27:0xaaaab000 x27=0xaaaaaaaa
          35762	      1686	800001ba	96ee	c.add	x13,x27	 x13:0x800034bc x27:0xaaaaaaaa x13=0x2aaadf66
          36122	      1704	800001bc	8289	c.srli	x13,0x2	 x13:0x2aaadf66 x13=0x0aaab7d9
          36142	      1705	800001be	3ba69073	csrrw	x0,pmpaddr10,x13	 x13:0x0aaab7d9  x0=0x00000000
          36422	      1719	800001c2	00003697	auipc	x13,0x3	 x13=0x800031c2
          36502	      1723	800001c6	2fa68693	addi	x13,x13,762	 x13:0x800031c2 x13=0x800034bc
          36522	      1724	800001ca	bbbbcdb7	lui	x27,0xbbbbc	 x27=0xbbbbc000
          36542	      1725	800001ce	bbbd8d93	addi	x27,x27,-1093	 x27:0xbbbbc000 x27=0xbbbbbbbb
          36562	      1726	800001d2	96ee	c.add	x13,x27	 x13:0x800034bc x27:0xbbbbbbbb x13=0x3bbbf077
          36662	      1731	800001d4	8289	c.srli	x13,0x2	 x13:0x3bbbf077 x13=0x0eeefc1d
          36682	      1732	800001d6	3bb69073	csrrw	x0,pmpaddr11,x13	 x13:0x0eeefc1d  x0=0x00000000
          37102	      1753	800001da	0f0f16b7	lui	x13,0xf0f1	 x13=0x0f0f1000
          37122	      1754	800001de	f0f68693	addi	x13,x13,-241	 x13:0x0f0f1000 x13=0x0f0f0f0f
          37542	      1775	800001e2	3a269073	csrrw	x0,pmpcfg2,x13	 x13:0x0f0f0f0f  x0=0x00000000
          37602	      1778	800001e6	00003697	auipc	x13,0x3	 x13=0x800031e6
          37642	      1780	800001ea	2d668693	addi	x13,x13,726	 x13:0x800031e6 x13=0x800034bc
          37842	      1790	800001ee	ccccddb7	lui	x27,0xccccd	 x27=0xccccd000
          38042	      1800	800001f2	cccd8d93	addi	x27,x27,-820	 x27:0xccccd000 x27=0xcccccccc
          38062	      1801	800001f6	96ee	c.add	x13,x27	 x13:0x800034bc x27:0xcccccccc x13=0x4ccd0188
          38202	      1808	800001f8	8289	c.srli	x13,0x2	 x13:0x4ccd0188 x13=0x13334062
          38222	      1809	800001fa	3bc69073	csrrw	x0,pmpaddr12,x13	 x13:0x13334062  x0=0x00000000
          38642	      1830	800001fe	00003697	auipc	x13,0x3	 x13=0x800031fe
          38882	      1842	80000202	2be68693	addi	x13,x13,702	 x13:0x800031fe x13=0x800034bc
          38902	      1843	80000206	ddddedb7	lui	x27,0xdddde	 x27=0xdddde000
          38922	      1844	8000020a	dddd8d93	addi	x27,x27,-547	 x27:0xdddde000 x27=0xdddddddd
          38942	      1845	8000020e	96ee	c.add	x13,x27	 x13:0x800034bc x27:0xdddddddd x13=0x5dde1299
          38962	      1846	80000210	8289	c.srli	x13,0x2	 x13:0x5dde1299 x13=0x177784a6
          39022	      1849	80000212	3bd69073	csrrw	x0,pmpaddr13,x13	 x13:0x177784a6  x0=0x00000000
          39082	      1852	80000216	00003697	auipc	x13,0x3	 x13=0x80003216
          39202	      1858	8000021a	2a668693	addi	x13,x13,678	 x13:0x80003216 x13=0x800034bc
          39402	      1868	8000021e	eeeefdb7	lui	x27,0xeeeef	 x27=0xeeeef000
          39522	      1874	80000222	eeed8d93	addi	x27,x27,-274	 x27:0xeeeef000 x27=0xeeeeeeee
          39542	      1875	80000226	96ee	c.add	x13,x27	 x13:0x800034bc x27:0xeeeeeeee x13=0x6eef23aa
          39562	      1876	80000228	8289	c.srli	x13,0x2	 x13:0x6eef23aa x13=0x1bbbc8ea
          39582	      1877	8000022a	3be69073	csrrw	x0,pmpaddr14,x13	 x13:0x1bbbc8ea  x0=0x00000000
          39642	      1880	8000022e	00003697	auipc	x13,0x3	 x13=0x8000322e
          39742	      1885	80000232	28e68693	addi	x13,x13,654	 x13:0x8000322e x13=0x800034bc
          39922	      1894	80000236	fff00d93	addi	x27,x0,-1	  x0:0x00000000 x27=0xffffffff
          39942	      1895	8000023a	96ee	c.add	x13,x27	 x13:0x800034bc x27:0xffffffff x13=0x800034bb
          39962	      1896	8000023c	8289	c.srli	x13,0x2	 x13:0x800034bb x13=0x20000d2e
          40062	      1901	8000023e	3bf69073	csrrw	x0,pmpaddr15,x13	 x13:0x20000d2e  x0=0x00000000
          40482	      1922	80000242	0f0f16b7	lui	x13,0xf0f1	 x13=0x0f0f1000
          40502	      1923	80000246	f0f68693	addi	x13,x13,-241	 x13:0x0f0f1000 x13=0x0f0f0f0f
          40802	      1938	8000024a	3a369073	csrrw	x0,pmpcfg3,x13	 x13:0x0f0f0f0f  x0=0x00000000
          40862	      1941	8000024e	00000d97	auipc	x27,0x0	 x27=0x8000024e
          41242	      1960	80000252	058d8d93	addi	x27,x27,88	 x27:0x8000024e x27=0x800002a6
          41362	      1966	80000256	341d9073	csrrw	x0,mepc,x27	 x27:0x800002a6  x0=0x00000000
          41382	      1967	8000025a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          41442	      1970	8000025e	6d89	c.lui	x27,0x2	 x27=0x00002000
          41462	      1971	80000260	800d8d93	addi	x27,x27,-2048	 x27:0x00002000 x27=0x00001800
          41582	      1977	80000264	300d9073	csrrw	x0,mstatus,x27	 x27:0x00001800  x0=0x00000000
          41642	      1980	80000268	4d81	c.li	x27,0	 x27=0x00000000
          41662	      1981	8000026a	304d9073	csrrw	x0,mie,x27	 x27:0x00000000  x0=0x00000000
          41722	      1984	8000026e	90000437	lui	x8,0x90000	  x8=0x90000000
          41742	      1985	80000272	1471	c.addi	x8,-4	  x8:0x90000000  x8=0x8ffffffc
          41762	      1986	80000274	30000d93	addi	x27,x0,768	  x0:0x00000000 x27=0x00000300
          41782	      1987	80000278	0da2	c.slli	x27,0x8	 x27:0x00000300 x27=0x00030000
          41802	      1988	8000027a	0d8d	c.addi	x27,3	 x27:0x00030000 x27=0x00030003
          41882	      1992	8000027c	01b42023	sw	x27,0(x8)	  x8:0x8ffffffc x27:0x00030003 PA:0x8ffffffc store:0x00030003
          41902	      1993	80000280	30002df3	csrrs	x27,mstatus,x0	  x0:0x00000000 x27=0x00001800
          42222	      2009	80000284	01b42023	sw	x27,0(x8)	  x8:0x8ffffffc x27:0x00001800 PA:0x8ffffffc store:0x00001800
          42242	      2010	80000288	90000437	lui	x8,0x90000	  x8=0x90000000
          42262	      2011	8000028c	1471	c.addi	x8,-4	  x8:0x90000000  x8=0x8ffffffc
          42282	      2012	8000028e	30400d93	addi	x27,x0,772	  x0:0x00000000 x27=0x00000304
          42302	      2013	80000292	0da2	c.slli	x27,0x8	 x27:0x00000304 x27=0x00030400
          42422	      2019	80000294	0d8d	c.addi	x27,3	 x27:0x00030400 x27=0x00030403
          43282	      2062	80000296	01b42023	sw	x27,0(x8)	  x8:0x8ffffffc x27:0x00030403 PA:0x8ffffffc store:0x00030403
          43302	      2063	8000029a	30402df3	csrrs	x27,mie,x0	  x0:0x00000000 x27=0x00000000
          43762	      2086	8000029e	01b42023	sw	x27,0(x8)	  x8:0x8ffffffc x27:0x00000000 PA:0x8ffffffc store:0x00000000
          43782	      2087	800002a2	30200073	mret	
          43862	      2091	800002a6	f144c037	lui	x0,0xf144c	  x0=0x00000000
          43882	      2092	800002aa	a3c00013	addi	x0,x0,-1476	  x0:0x00000000  x0=0x00000000
          43902	      2093	800002ae	4081	c.li	x1,0	  x1=0x00000000
          43922	      2094	800002b0	4101	c.li	x2,0	  x2=0x00000000
          43942	      2095	800002b2	800001b7	lui	x3,0x80000	  x3=0x80000000
          43962	      2096	800002b6	4229	c.li	x4,10	  x4=0x0000000a
          43982	      2097	800002b8	fc1d02b7	lui	x5,0xfc1d0	  x5=0xfc1d0000
          44002	      2098	800002bc	c8e28293	addi	x5,x5,-882	  x5:0xfc1d0000  x5=0xfc1cfc8e
          44342	      2115	800002c0	80000337	lui	x6,0x80000	  x6=0x80000000
          44762	      2136	800002c4	800003b7	lui	x7,0x80000	  x7=0x80000000
          44782	      2137	800002c8	80000437	lui	x8,0x80000	  x8=0x80000000
          44802	      2138	800002cc	f8d5b537	lui	x10,0xf8d5b	 x10=0xf8d5b000
          44822	      2139	800002d0	81150513	addi	x10,x10,-2031	 x10:0xf8d5b000 x10=0xf8d5a811
          44842	      2140	800002d4	2d68e5b7	lui	x11,0x2d68e	 x11=0x2d68e000
          44902	      2143	800002d8	6b558593	addi	x11,x11,1717	 x11:0x2d68e000 x11=0x2d68e6b5
          45102	      2153	800002dc	462d	c.li	x12,11	 x12=0x0000000b
          45142	      2155	800002de	800006b7	lui	x13,0x80000	 x13=0x80000000
          45162	      2156	800002e2	fceae737	lui	x14,0xfceae	 x14=0xfceae000
          45242	      2160	800002e6	7d570713	addi	x14,x14,2005	 x14:0xfceae000 x14=0xfceae7d5
          45542	      2175	800002ea	4d3797b7	lui	x15,0x4d379	 x15=0x4d379000
          45662	      2181	800002ee	62478793	addi	x15,x15,1572	 x15:0x4d379000 x15=0x4d379624
          46082	      2202	800002f2	f1542837	lui	x16,0xf1542	 x16=0xf1542000
          46462	      2221	800002f6	e2b80813	addi	x16,x16,-469	 x16:0xf1542000 x16=0xf1541e2b
          46882	      2242	800002fa	f99db8b7	lui	x17,0xf99db	 x17=0xf99db000
          47022	      2249	800002fe	c0a88893	addi	x17,x17,-1014	 x17:0xf99db000 x17=0xf99dac0a
          47042	      2250	80000302	80000937	lui	x18,0x80000	 x18=0x80000000
          47062	      2251	80000306	826d49b7	lui	x19,0x826d4	 x19=0x826d4000
          47262	      2261	8000030a	51d98993	addi	x19,x19,1309	 x19:0x826d4000 x19=0x826d451d
          47282	      2262	8000030e	4a01	c.li	x20,0	 x20=0x00000000
          47562	      2276	80000310	80000ab7	lui	x21,0x80000	 x21=0x80000000
          47702	      2283	80000314	4b99	c.li	x23,6	 x23=0x00000006
          47722	      2284	80000316	4c11	c.li	x24,4	 x24=0x00000004
          47742	      2285	80000318	80000cb7	lui	x25,0x80000	 x25=0x80000000
          48142	      2305	8000031c	34cded37	lui	x26,0x34cde	 x26=0x34cde000
          48362	      2316	80000320	a79d0d13	addi	x26,x26,-1415	 x26:0x34cde000 x26=0x34cdda79
          48582	      2327	80000324	4d81	c.li	x27,0	 x27=0x00000000
          48602	      2328	80000326	2d18be37	lui	x28,0x2d18b	 x28=0x2d18b000
          48682	      2332	8000032a	cbde0e13	addi	x28,x28,-835	 x28:0x2d18b000 x28=0x2d18acbd
          48702	      2333	8000032e	80000eb7	lui	x29,0x80000	 x29=0x80000000
          48722	      2334	80000332	4f01	c.li	x30,0	 x30=0x00000000
          48982	      2347	80000334	4f81	c.li	x31,0	 x31=0x00000000
          49002	      2348	80000336	00022b17	auipc	x22,0x22	 x22=0x80022336
          49022	      2349	8000033a	b2eb0b13	addi	x22,x22,-1234	 x22:0x80022336 x22=0x80021e64
          49122	      2354	8000033e	90000437	lui	x8,0x90000	  x8=0x90000000
          49142	      2355	80000342	1471	c.addi	x8,-4	  x8:0x90000000  x8=0x8ffffffc
          49322	      2364	80000344	4d81	c.li	x27,0	 x27=0x00000000
          49342	      2365	80000346	0da2	c.slli	x27,0x8	 x27:0x00000000 x27=0x00000000
          49462	      2371	80000348	000d8d93	addi	x27,x27,0	 x27:0x00000000 x27=0x00000000
          49522	      2374	8000034c	01b42023	sw	x27,0(x8)	  x8:0x8ffffffc x27:0x00000000 PA:0x8ffffffc store:0x00000000
          49542	      2375	80000350	16c0306f	jal	x0,800034bc	  x0=0x00000000
          50242	      2410	800034bc	02721733	mulh	x14,x4,x7	  x4:0x0000000a  x7:0x80000000 x14=0xfffffffb
          50402	      2418	800034c0	014b2eb3	slt	x29,x22,x20	 x22:0x80021e64 x20:0x00000000 x29=0x00000001
          50422	      2419	800034c4	00bc2e33	slt	x28,x24,x11	 x24:0x00000004 x11:0x2d68e6b5 x28=0x00000001
          50442	      2420	800034c8	3406d9f3	csrrwi	x19,mscratch,13	 x19=0x00000000
          50462	      2421	800034cc	00000d97	auipc	x27,0x0	 x27=0x800034cc
          50622	      2429	800034d0	0e0d8d93	addi	x27,x27,224	 x27:0x800034cc x27=0x800035ac
          50642	      2430	800034d4	8da5	c.xor	x11,x9	 x11:0x2d68e6b5  x9:0x80025ce4 x11=0xad6aba51
          50782	      2437	800034d6	f1cd8d93	addi	x27,x27,-228	 x27:0x800035ac x27=0x800034c8
          50802	      2438	800034da	0167d8b3	srl	x17,x15,x22	 x15:0x4d379624 x22:0x80021e64 x17=0x04d37962
          51542	      2475	800034de	0326d233	divu	x4,x13,x18	 x13:0x80000000 x18:0x80000000  x4=0x00000001
          51562	      2476	800034e2	0e4d8367	jalr	x6,228(x27)	 x27:0x800034c8  x6=0x800034e6
          51642	      2480	800035ac	01ca0763	beq	x20,x28,800035ba	 x20:0x00000000 x28:0x00000001
          52202	      2508	800035b0	8f9d	c.sub	x15,x15	 x15:0x4d379624 x15:0x4d379624 x15=0x00000000
          52222	      2509	800035b2	01c68133	add	x2,x13,x28	 x13:0x80000000 x28:0x00000001  x2=0x80000001
          52662	      2531	800035b6	03fccd33	div	x26,x25,x31	 x25:0x80000000 x31:0x00000000 x26=0xffffffff
          52682	      2532	800035ba	fd4b0b13	addi	x22,x22,-44	 x22:0x80021e64 x22=0x80021e38
          52782	      2537	800035be	006b2223	sw	x6,4(x22)	 x22:0x80021e38  x6:0x800034e6 PA:0x80021e3c store:0x800034e6
          52882	      2542	800035c2	01b1e7b3	or	x15,x3,x27	  x3:0x80000000 x27:0x800034c8 x15=0x80000000
          52902	      2543	800035c6	0f21	c.addi	x30,8	 x30:0x00000000 x30=0x00000008
