Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          19620	       879	800002cc	345e5137	lui	x2,0x345e5	  x2=0x345e5000
          19840	       890	800002d0	eeb10113	addi	x2,x2,-277	  x2:0x345e5000  x2=0x345e4eeb
          19860	       891	800002d4	4181	c.li	x3,0	  x3=0x00000000
          20280	       912	800002d6	80000237	lui	x4,0x80000	  x4=0x80000000
          20700	       933	800002da	800002b7	lui	x5,0x80000	  x5=0x80000000
          20720	       934	800002de	320b1337	lui	x6,0x320b1	  x6=0x320b1000
          21140	       955	800002e2	15d30313	addi	x6,x6,349	  x6:0x320b1000  x6=0x320b115d
          21160	       956	800002e6	4381	c.li	x7,0	  x7=0x00000000
          21180	       957	800002e8	4401	c.li	x8,0	  x8=0x00000000
          21200	       958	800002ea	4481	c.li	x9,0	  x9=0x00000000
          21220	       959	800002ec	8733d5b7	lui	x11,0x8733d	 x11=0x8733d000
          21560	       976	800002f0	88858593	addi	x11,x11,-1912	 x11:0x8733d000 x11=0x8733c888
          21580	       977	800002f4	4601	c.li	x12,0	 x12=0x00000000
          21600	       978	800002f6	f335b6b7	lui	x13,0xf335b	 x13=0xf335b000
          22020	       999	800002fa	60068693	addi	x13,x13,1536	 x13:0xf335b000 x13=0xf335b600
          22440	      1020	800002fe	80000737	lui	x14,0x80000	 x14=0x80000000
          22460	      1021	80000302	985067b7	lui	x15,0x98506	 x15=0x98506000
          22480	      1022	80000306	a0c78793	addi	x15,x15,-1524	 x15:0x98506000 x15=0x98505a0c
          22500	      1023	8000030a	4881	c.li	x17,0	 x17=0x00000000
          22520	      1024	8000030c	80000937	lui	x18,0x80000	 x18=0x80000000
          22540	      1025	80000310	fcb4f9b7	lui	x19,0xfcb4f	 x19=0xfcb4f000
          22660	      1031	80000314	39d98993	addi	x19,x19,925	 x19:0xfcb4f000 x19=0xfcb4f39d
          22680	      1032	80000318	bc828a37	lui	x20,0xbc828	 x20=0xbc828000
          22700	      1033	8000031c	68aa0a13	addi	x20,x20,1674	 x20:0xbc828000 x20=0xbc82868a
          22720	      1034	80000320	804b6ab7	lui	x21,0x804b6	 x21=0x804b6000
          22860	      1041	80000324	6eca8a93	addi	x21,x21,1772	 x21:0x804b6000 x21=0x804b66ec
          23060	      1051	80000328	f390db37	lui	x22,0xf390d	 x22=0xf390d000
          23280	      1062	8000032c	2beb0b13	addi	x22,x22,702	 x22:0xf390d000 x22=0xf390d2be
          23600	      1078	80000330	4b81	c.li	x23,0	 x23=0x00000000
          24020	      1099	80000332	80000c37	lui	x24,0x80000	 x24=0x80000000
          24040	      1100	80000336	4c81	c.li	x25,0	 x25=0x00000000
          24120	      1104	80000338	4d01	c.li	x26,0	 x26=0x00000000
          24140	      1105	8000033a	4d81	c.li	x27,0	 x27=0x00000000
          24160	      1106	8000033c	413a0e37	lui	x28,0x413a0	 x28=0x413a0000
          24180	      1107	80000340	22ae0e13	addi	x28,x28,554	 x28:0x413a0000 x28=0x413a022a
          24280	      1112	80000344	4e81	c.li	x29,0	 x29=0x00000000
          24300	      1113	80000346	4f01	c.li	x30,0	 x30=0x00000000
          24700	      1133	80000348	f0267fb7	lui	x31,0xf0267	 x31=0xf0267000
          25120	      1154	8000034c	39ef8f93	addi	x31,x31,926	 x31:0xf0267000 x31=0xf026739e
          25140	      1155	80000350	00022817	auipc	x16,0x22	 x16=0x80022350
          25160	      1156	80000354	b1480813	addi	x16,x16,-1260	 x16:0x80022350 x16=0x80021e64
          25180	      1157	80000358	90000d37	lui	x26,0x90000	 x26=0x90000000
          25260	      1161	8000035c	1d71	c.addi	x26,-4	 x26:0x90000000 x26=0x8ffffffc
          25280	      1162	8000035e	4381	c.li	x7,0	  x7=0x00000000
          25300	      1163	80000360	03a2	c.slli	x7,0x8	  x7:0x00000000  x7=0x00000000
          25320	      1164	80000362	00038393	addi	x7,x7,0	  x7:0x00000000  x7=0x00000000
          25540	      1175	80000366	007d2023	sw	x7,0(x26)	 x26:0x8ffffffc  x7:0x00000000 PA:0x8ffffffc store:0x00000000
          25560	      1176	8000036a	1820306f	jal	x0,800034ec	  x0=0x00000000
          25800	      1188	800034ec	02280d63	beq	x16,x2,80003526	 x16:0x80021e64  x2:0x345e4eeb
          25880	      1192	800034f0	3bc06af3	csrrsi	x21,pmpaddr12,0	 x21=0x1333406e
          26160	      1206	800034f4	0ff0000f	fence	iorw,iorw	
          26180	      1207	800034f8	e20d	c.bnez	x12,8000351a	 x12:0x00000000
          26200	      1208	800034fa	343e6d93	ori	x27,x28,835	 x28:0x413a022a x27=0x413a036b
          26220	      1209	800034fe	831f9ab7	lui	x21,0x831f9	 x21=0x831f9000
          26260	      1211	80003502	03d83fb3	mulhu	x31,x16,x29	 x16:0x80021e64 x29:0x00000000 x31=0x00000000
          26640	      1230	80003506	f9503693	sltiu	x13,x0,-107	  x0:0x00000000 x13=0x00000000
          26660	      1231	8000350a	8705	c.srai	x14,0x1	 x14:0x80000000 x14=0xc0000000
