Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           7167	       256	8000011a	39220213	addi	x4,x4,914	  x4:0x80003116  x4=0x800034a8
           7547	       275	8000011e	444447b7	lui	x15,0x44444	 x15=0x44444000
           7627	       279	80000122	44478793	addi	x15,x15,1092	 x15:0x44444000 x15=0x44444444
           7647	       280	80000126	923e	c.add	x4,x15	  x4:0x800034a8 x15:0x44444444  x4=0xc44478ec
           7667	       281	80000128	00225213	srli	x4,x4,0x2	  x4:0xc44478ec  x4=0x31111e3b
           7687	       282	8000012c	3b421073	csrrw	x0,pmpaddr4,x4	  x4:0x31111e3b  x0=0x00000000
           7807	       288	80000130	00003217	auipc	x4,0x3	  x4=0x80003130
           7827	       289	80000134	37820213	addi	x4,x4,888	  x4:0x80003130  x4=0x800034a8
           7847	       290	80000138	555557b7	lui	x15,0x55555	 x15=0x55555000
           7867	       291	8000013c	55578793	addi	x15,x15,1365	 x15:0x55555000 x15=0x55555555
           7887	       292	80000140	923e	c.add	x4,x15	  x4:0x800034a8 x15:0x55555555  x4=0xd55589fd
           8307	       313	80000142	00225213	srli	x4,x4,0x2	  x4:0xd55589fd  x4=0x3555627f
           8327	       314	80000146	3b521073	csrrw	x0,pmpaddr5,x4	  x4:0x3555627f  x0=0x00000000
           8387	       317	8000014a	00003217	auipc	x4,0x3	  x4=0x8000314a
           8407	       318	8000014e	35e20213	addi	x4,x4,862	  x4:0x8000314a  x4=0x800034a8
           8427	       319	80000152	666667b7	lui	x15,0x66666	 x15=0x66666000
           8447	       320	80000156	66678793	addi	x15,x15,1638	 x15:0x66666000 x15=0x66666666
           8467	       321	8000015a	923e	c.add	x4,x15	  x4:0x800034a8 x15:0x66666666  x4=0xe6669b0e
           8967	       346	8000015c	00225213	srli	x4,x4,0x2	  x4:0xe6669b0e  x4=0x3999a6c3
           8987	       347	80000160	3b621073	csrrw	x0,pmpaddr6,x4	  x4:0x3999a6c3  x0=0x00000000
           9047	       350	80000164	00003217	auipc	x4,0x3	  x4=0x80003164
           9267	       361	80000168	34420213	addi	x4,x4,836	  x4:0x80003164  x4=0x800034a8
           9687	       382	8000016c	777777b7	lui	x15,0x77777	 x15=0x77777000
           9707	       383	80000170	77778793	addi	x15,x15,1911	 x15:0x77777000 x15=0x77777777
           9907	       393	80000174	923e	c.add	x4,x15	  x4:0x800034a8 x15:0x77777777  x4=0xf777ac1f
          10327	       414	80000176	00225213	srli	x4,x4,0x2	  x4:0xf777ac1f  x4=0x3dddeb07
          10467	       421	8000017a	3b721073	csrrw	x0,pmpaddr7,x4	  x4:0x3dddeb07  x0=0x00000000
          10587	       427	8000017e	0f0f1237	lui	x4,0xf0f1	  x4=0x0f0f1000
          10607	       428	80000182	f0f20213	addi	x4,x4,-241	  x4:0x0f0f1000  x4=0x0f0f0f0f
          10627	       429	80000186	3a121073	csrrw	x0,pmpcfg1,x4	  x4:0x0f0f0f0f  x0=0x00000000
          10687	       432	8000018a	00003217	auipc	x4,0x3	  x4=0x8000318a
          10707	       433	8000018e	31e20213	addi	x4,x4,798	  x4:0x8000318a  x4=0x800034a8
          11087	       452	80000192	888897b7	lui	x15,0x88889	 x15=0x88889000
          11187	       457	80000196	88878793	addi	x15,x15,-1912	 x15:0x88889000 x15=0x88888888
          11207	       458	8000019a	923e	c.add	x4,x15	  x4:0x800034a8 x15:0x88888888  x4=0x0888bd30
          11227	       459	8000019c	00225213	srli	x4,x4,0x2	  x4:0x0888bd30  x4=0x02222f4c
          11547	       475	800001a0	3b821073	csrrw	x0,pmpaddr8,x4	  x4:0x02222f4c  x0=0x00000000
          11607	       478	800001a4	00003217	auipc	x4,0x3	  x4=0x800031a4
          11627	       479	800001a8	30420213	addi	x4,x4,772	  x4:0x800031a4  x4=0x800034a8
          11647	       480	800001ac	9999a7b7	lui	x15,0x9999a	 x15=0x9999a000
          11667	       481	800001b0	99978793	addi	x15,x15,-1639	 x15:0x9999a000 x15=0x99999999
          11727	       484	800001b4	923e	c.add	x4,x15	  x4:0x800034a8 x15:0x99999999  x4=0x1999ce41
          12067	       501	800001b6	00225213	srli	x4,x4,0x2	  x4:0x1999ce41  x4=0x06667390
          12107	       503	800001ba	3b921073	csrrw	x0,pmpaddr9,x4	  x4:0x06667390  x0=0x00000000
          12167	       506	800001be	00003217	auipc	x4,0x3	  x4=0x800031be
          12587	       527	800001c2	2ea20213	addi	x4,x4,746	  x4:0x800031be  x4=0x800034a8
          12607	       528	800001c6	aaaab7b7	lui	x15,0xaaaab	 x15=0xaaaab000
          12747	       535	800001ca	aaa78793	addi	x15,x15,-1366	 x15:0xaaaab000 x15=0xaaaaaaaa
          12767	       536	800001ce	923e	c.add	x4,x15	  x4:0x800034a8 x15:0xaaaaaaaa  x4=0x2aaadf52
          12787	       537	800001d0	00225213	srli	x4,x4,0x2	  x4:0x2aaadf52  x4=0x0aaab7d4
          13047	       550	800001d4	3ba21073	csrrw	x0,pmpaddr10,x4	  x4:0x0aaab7d4  x0=0x00000000
          13287	       562	800001d8	00003217	auipc	x4,0x3	  x4=0x800031d8
          13547	       575	800001dc	2d020213	addi	x4,x4,720	  x4:0x800031d8  x4=0x800034a8
          13567	       576	800001e0	bbbbc7b7	lui	x15,0xbbbbc	 x15=0xbbbbc000
          13587	       577	800001e4	bbb78793	addi	x15,x15,-1093	 x15:0xbbbbc000 x15=0xbbbbbbbb
          13667	       581	800001e8	923e	c.add	x4,x15	  x4:0x800034a8 x15:0xbbbbbbbb  x4=0x3bbbf063
          13687	       582	800001ea	00225213	srli	x4,x4,0x2	  x4:0x3bbbf063  x4=0x0eeefc18
          13807	       588	800001ee	3bb21073	csrrw	x0,pmpaddr11,x4	  x4:0x0eeefc18  x0=0x00000000
          13867	       591	800001f2	0f0f1237	lui	x4,0xf0f1	  x4=0x0f0f1000
          13887	       592	800001f6	f0f20213	addi	x4,x4,-241	  x4:0x0f0f1000  x4=0x0f0f0f0f
          13907	       593	800001fa	3a221073	csrrw	x0,pmpcfg2,x4	  x4:0x0f0f0f0f  x0=0x00000000
          13967	       596	800001fe	00003217	auipc	x4,0x3	  x4=0x800031fe
          14087	       602	80000202	2aa20213	addi	x4,x4,682	  x4:0x800031fe  x4=0x800034a8
          14507	       623	80000206	ccccd7b7	lui	x15,0xccccd	 x15=0xccccd000
          14527	       624	8000020a	ccc78793	addi	x15,x15,-820	 x15:0xccccd000 x15=0xcccccccc
          14547	       625	8000020e	923e	c.add	x4,x15	  x4:0x800034a8 x15:0xcccccccc  x4=0x4ccd0174
          14567	       626	80000210	00225213	srli	x4,x4,0x2	  x4:0x4ccd0174  x4=0x1333405d
          14967	       646	80000214	3bc21073	csrrw	x0,pmpaddr12,x4	  x4:0x1333405d  x0=0x00000000
          15027	       649	80000218	00003217	auipc	x4,0x3	  x4=0x80003218
          15067	       651	8000021c	29020213	addi	x4,x4,656	  x4:0x80003218  x4=0x800034a8
          15227	       659	80000220	dddde7b7	lui	x15,0xdddde	 x15=0xdddde000
          15367	       666	80000224	ddd78793	addi	x15,x15,-547	 x15:0xdddde000 x15=0xdddddddd
          15387	       667	80000228	923e	c.add	x4,x15	  x4:0x800034a8 x15:0xdddddddd  x4=0x5dde1285
          15807	       688	8000022a	00225213	srli	x4,x4,0x2	  x4:0x5dde1285  x4=0x177784a1
          15907	       693	8000022e	3bd21073	csrrw	x0,pmpaddr13,x4	  x4:0x177784a1  x0=0x00000000
          15967	       696	80000232	00003217	auipc	x4,0x3	  x4=0x80003232
          15987	       697	80000236	27620213	addi	x4,x4,630	  x4:0x80003232  x4=0x800034a8
          16227	       709	8000023a	eeeef7b7	lui	x15,0xeeeef	 x15=0xeeeef000
          16307	       713	8000023e	eee78793	addi	x15,x15,-274	 x15:0xeeeef000 x15=0xeeeeeeee
          16327	       714	80000242	923e	c.add	x4,x15	  x4:0x800034a8 x15:0xeeeeeeee  x4=0x6eef2396
          16687	       732	80000244	00225213	srli	x4,x4,0x2	  x4:0x6eef2396  x4=0x1bbbc8e5
          16707	       733	80000248	3be21073	csrrw	x0,pmpaddr14,x4	  x4:0x1bbbc8e5  x0=0x00000000
          16767	       736	8000024c	00003217	auipc	x4,0x3	  x4=0x8000324c
          16787	       737	80000250	25c20213	addi	x4,x4,604	  x4:0x8000324c  x4=0x800034a8
          16807	       738	80000254	fff00793	addi	x15,x0,-1	  x0:0x00000000 x15=0xffffffff
          16847	       740	80000258	923e	c.add	x4,x15	  x4:0x800034a8 x15:0xffffffff  x4=0x800034a7
          17227	       759	8000025a	00225213	srli	x4,x4,0x2	  x4:0x800034a7  x4=0x20000d29
          17247	       760	8000025e	3bf21073	csrrw	x0,pmpaddr15,x4	  x4:0x20000d29  x0=0x00000000
          17307	       763	80000262	0f0f1237	lui	x4,0xf0f1	  x4=0x0f0f1000
          17407	       768	80000266	f0f20213	addi	x4,x4,-241	  x4:0x0f0f1000  x4=0x0f0f0f0f
          17487	       772	8000026a	3a321073	csrrw	x0,pmpcfg3,x4	  x4:0x0f0f0f0f  x0=0x00000000
          17547	       775	8000026e	00000797	auipc	x15,0x0	 x15=0x8000026e
          17927	       794	80000272	05878793	addi	x15,x15,88	 x15:0x8000026e x15=0x800002c6
          17947	       795	80000276	34179073	csrrw	x0,mepc,x15	 x15:0x800002c6  x0=0x00000000
          17967	       796	8000027a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          18027	       799	8000027e	6789	c.lui	x15,0x2	 x15=0x00002000
          18047	       800	80000280	80078793	addi	x15,x15,-2048	 x15:0x00002000 x15=0x00001800
          18067	       801	80000284	30079073	csrrw	x0,mstatus,x15	 x15:0x00001800  x0=0x00000000
          18227	       809	80000288	4781	c.li	x15,0	 x15=0x00000000
          18327	       814	8000028a	30479073	csrrw	x0,mie,x15	 x15:0x00000000  x0=0x00000000
          18567	       826	8000028e	90000b37	lui	x22,0x90000	 x22=0x90000000
          18587	       827	80000292	1b71	c.addi	x22,-4	 x22:0x90000000 x22=0x8ffffffc
          18807	       838	80000294	30000793	addi	x15,x0,768	  x0:0x00000000 x15=0x00000300
          18827	       839	80000298	07a2	c.slli	x15,0x8	 x15:0x00000300 x15=0x00030000
          18847	       840	8000029a	078d	c.addi	x15,3	 x15:0x00030000 x15=0x00030003
          18907	       843	8000029c	00fb2023	sw	x15,0(x22)	 x22:0x8ffffffc x15:0x00030003 PA:0x8ffffffc store:0x00030003
          18927	       844	800002a0	300027f3	csrrs	x15,mstatus,x0	  x0:0x00000000 x15=0x00001800
          18947	       845	800002a4	00fb2023	sw	x15,0(x22)	 x22:0x8ffffffc x15:0x00001800 PA:0x8ffffffc store:0x00001800
          19247	       860	800002a8	90000b37	lui	x22,0x90000	 x22=0x90000000
          19267	       861	800002ac	1b71	c.addi	x22,-4	 x22:0x90000000 x22=0x8ffffffc
          19287	       862	800002ae	30400793	addi	x15,x0,772	  x0:0x00000000 x15=0x00000304
          19307	       863	800002b2	07a2	c.slli	x15,0x8	 x15:0x00000304 x15=0x00030400
          19327	       864	800002b4	078d	c.addi	x15,3	 x15:0x00030400 x15=0x00030403
          19387	       867	800002b6	00fb2023	sw	x15,0(x22)	 x22:0x8ffffffc x15:0x00030403 PA:0x8ffffffc store:0x00030403
          19407	       868	800002ba	304027f3	csrrs	x15,mie,x0	  x0:0x00000000 x15=0x00000000
          19427	       869	800002be	00fb2023	sw	x15,0(x22)	 x22:0x8ffffffc x15:0x00000000 PA:0x8ffffffc store:0x00000000
          19907	       893	800002c2	30200073	mret	
          20287	       912	800002c6	55704037	lui	x0,0x55704	  x0=0x00000000
          20407	       918	800002ca	38a00013	addi	x0,x0,906	  x0:0x00000000  x0=0x00000000
          20427	       919	800002ce	40b5	c.li	x1,13	  x1=0x0000000d
          20447	       920	800002d0	410d	c.li	x2,3	  x2=0x00000003
          20467	       921	800002d2	389e91b7	lui	x3,0x389e9	  x3=0x389e9000
          20567	       926	800002d6	69018193	addi	x3,x3,1680	  x3:0x389e9000  x3=0x389e9690
          20587	       927	800002da	f0f97237	lui	x4,0xf0f97	  x4=0xf0f97000
          20647	       930	800002de	12320213	addi	x4,x4,291	  x4:0xf0f97000  x4=0xf0f97123
          20667	       931	800002e2	4329	c.li	x6,10	  x6=0x0000000a
          20927	       944	800002e4	800003b7	lui	x7,0x80000	  x7=0x80000000
          20947	       945	800002e8	5554c437	lui	x8,0x5554c	  x8=0x5554c000
          20967	       946	800002ec	50640413	addi	x8,x8,1286	  x8:0x5554c000  x8=0x5554c506
          21167	       956	800002f0	8555d4b7	lui	x9,0x8555d	  x9=0x8555d000
          21187	       957	800002f4	d3248493	addi	x9,x9,-718	  x9:0x8555d000  x9=0x8555cd32
          21207	       958	800002f8	80000537	lui	x10,0x80000	 x10=0x80000000
          21627	       979	800002fc	800005b7	lui	x11,0x80000	 x11=0x80000000
          21887	       992	80000300	4601	c.li	x12,0	 x12=0x00000000
          21907	       993	80000302	1a5966b7	lui	x13,0x1a596	 x13=0x1a596000
          21967	       996	80000306	b5868693	addi	x13,x13,-1192	 x13:0x1a596000 x13=0x1a595b58
          21987	       997	8000030a	4701	c.li	x14,0	 x14=0x00000000
          22067	      1001	8000030c	e8af27b7	lui	x15,0xe8af2	 x15=0xe8af2000
          22087	      1002	80000310	95078793	addi	x15,x15,-1712	 x15:0xe8af2000 x15=0xe8af1950
          22367	      1016	80000314	39571837	lui	x16,0x39571	 x16=0x39571000
          22387	      1017	80000318	38280813	addi	x16,x16,898	 x16:0x39571000 x16=0x39571382
          22447	      1020	8000031c	48ad	c.li	x17,11	 x17=0x0000000b
          22627	      1029	8000031e	f2c1a937	lui	x18,0xf2c1a	 x18=0xf2c1a000
          22647	      1030	80000322	f8a90913	addi	x18,x18,-118	 x18:0xf2c1a000 x18=0xf2c19f8a
          22667	      1031	80000326	4981	c.li	x19,0	 x19=0x00000000
          22847	      1040	80000328	80000a37	lui	x20,0x80000	 x20=0x80000000
          22907	      1043	8000032c	f5511ab7	lui	x21,0xf5511	 x21=0xf5511000
          23327	      1064	80000330	5f1a8a93	addi	x21,x21,1521	 x21:0xf5511000 x21=0xf55115f1
          23347	      1065	80000334	3aac2b37	lui	x22,0x3aac2	 x22=0x3aac2000
          23367	      1066	80000338	0cab0b13	addi	x22,x22,202	 x22:0x3aac2000 x22=0x3aac20ca
          23407	      1068	8000033c	6bed2c37	lui	x24,0x6bed2	 x24=0x6bed2000
          23827	      1089	80000340	24bc0c13	addi	x24,x24,587	 x24:0x6bed2000 x24=0x6bed224b
          23887	      1092	80000344	f30b8cb7	lui	x25,0xf30b8	 x25=0xf30b8000
          23907	      1093	80000348	68dc8c93	addi	x25,x25,1677	 x25:0xf30b8000 x25=0xf30b868d
          24007	      1098	8000034c	4d3d	c.li	x26,15	 x26=0x0000000f
          24027	      1099	8000034e	4d81	c.li	x27,0	 x27=0x00000000
          24287	      1112	80000350	4e01	c.li	x28,0	 x28=0x00000000
          24307	      1113	80000352	4e8d	c.li	x29,3	 x29=0x00000003
          24387	      1117	80000354	80000f37	lui	x30,0x80000	 x30=0x80000000
          24407	      1118	80000358	80438fb7	lui	x31,0x80438	 x31=0x80438000
          24427	      1119	8000035c	045f8f93	addi	x31,x31,69	 x31:0x80438000 x31=0x80438045
          24847	      1140	80000360	00022297	auipc	x5,0x22	  x5=0x80022360
          24907	      1143	80000364	b0428293	addi	x5,x5,-1276	  x5:0x80022360  x5=0x80021e64
          25007	      1148	80000368	90000b37	lui	x22,0x90000	 x22=0x90000000
          25347	      1165	8000036c	1b71	c.addi	x22,-4	 x22:0x90000000 x22=0x8ffffffc
          25367	      1166	8000036e	4781	c.li	x15,0	 x15=0x00000000
          25767	      1186	80000370	07a2	c.slli	x15,0x8	 x15:0x00000000 x15=0x00000000
          25887	      1192	80000372	00078793	addi	x15,x15,0	 x15:0x00000000 x15=0x00000000
          26107	      1203	80000376	00fb2023	sw	x15,0(x22)	 x22:0x8ffffffc x15:0x00000000 PA:0x8ffffffc store:0x00000000
          26227	      1209	8000037a	12e0306f	jal	x0,800034a8	  x0=0x00000000
          26887	      1242	800034a8	48d1	c.li	x17,20	 x17=0x00000014
          26907	      1243	800034aa	8e0e	c.mv	x28,x3	  x0:0x00000000  x3:0x389e9690 x28=0x389e9690
          26927	      1244	800034ac	55a3c837	lui	x16,0x55a3c	 x16=0x55a3c000
          26947	      1245	800034b0	34067173	csrrci	x2,mscratch,12	  x2=0x00000000
          26967	      1246	800034b4	039fc063	blt	x31,x25,800034d4	 x31:0x80438045 x25:0xf30b868d
          27627	      1279	800034d4	034a8333	mul	x6,x21,x20	 x21:0xf55115f1 x20:0x80000000  x6=0x80000000
          27667	      1281	800034d8	75f2a513	slti	x10,x5,1887	  x5:0x80021e64 x10=0x00000001
          27687	      1282	800034dc	02ad09b3	mul	x19,x26,x10	 x26:0x0000000f x10:0x00000001 x19=0x0000000f
          27707	      1283	800034e0	0526f563	bgeu	x13,x18,8000352a	 x13:0x1a595b58 x18:0xf2c19f8a
          27727	      1284	800034e4	00fdeb33	or	x22,x27,x15	 x27:0x00000000 x15:0x00000000 x22=0x00000000
          27807	      1288	800034e8	03409ab3	mulh	x21,x1,x20	  x1:0x0000000d x20:0x80000000 x21=0xfffffff9
          27987	      1297	800034ec	0005e9b3	or	x19,x11,x0	 x11:0x80000000  x0:0x00000000 x19=0x80000000
          28327	      1314	800034f0	34063373	csrrc	x6,mscratch,x12	 x12:0x00000000  x6=0x00000000
          28347	      1315	800034f4	c0792b13	slti	x22,x18,-1017	 x18:0xf2c19f8a x22=0x00000001
          29087	      1352	800034f8	02747d33	remu	x26,x8,x7	  x8:0x5554c506  x7:0x80000000 x26=0x5554c506
          29107	      1353	800034fc	0145b333	sltu	x6,x11,x20	 x11:0x80000000 x20:0x80000000  x6=0x00000000
          29127	      1354	80003500	40cf0033	sub	x0,x30,x12	 x30:0x80000000 x12:0x00000000  x0=0x00000000
          29167	      1356	80003504	020ba533	mulhsu	x10,x23,x0	 x23:0x80025ce4  x0:0x00000000 x10=0x00000000
          29187	      1357	80003508	411884b3	sub	x9,x17,x17	 x17:0x00000014 x17:0x00000014  x9=0x00000000
          29207	      1358	8000350c	8e9d	c.sub	x13,x15	 x13:0x1a595b58 x15:0x00000000 x13=0x1a595b58
          29947	      1395	8000350e	039b6a33	rem	x20,x22,x25	 x22:0x00000001 x25:0xf30b868d x20=0x00000001
          29967	      1396	80003512	8d59	c.or	x10,x14	 x10:0x00000000 x14:0x00000000 x10=0x00000000
          29987	      1397	80003514	8d45	c.or	x10,x9	 x10:0x00000000  x9:0x00000000 x10=0x00000000
          30007	      1398	80003516	02ea5963	bge	x20,x14,80003548	 x20:0x00000001 x14:0x00000000
          30347	      1415	80003548	1aef2013	slti	x0,x30,430	 x30:0x80000000  x0=0x00000000
          30767	      1436	8000354c	34007073	csrrci	x0,mscratch,0	  x0=0x00000000
          30787	      1437	80003550	6af5	c.lui	x21,0x1d	 x21=0x0001d000
          30807	      1438	80003552	9daa	c.add	x27,x10	 x27:0x00000000 x10:0x00000000 x27=0x00000000
          30847	      1440	80003554	03be27b3	mulhsu	x15,x28,x27	 x28:0x389e9690 x27:0x00000000 x15=0x00000000
          31587	      1477	80003558	03704133	div	x2,x0,x23	  x0:0x00000000 x23:0x80025ce4  x2=0x00000000
          32327	      1514	8000355c	03034533	div	x10,x6,x16	  x6:0x00000000 x16:0x55a3c000 x10=0x00000000
          32347	      1515	80003560	031087b3	mul	x15,x1,x17	  x1:0x0000000d x17:0x00000014 x15=0x00000104
          33087	      1552	80003564	03efe533	rem	x10,x31,x30	 x31:0x80438045 x30:0x80000000 x10=0x80438045
          33107	      1553	80003568	e885	c.bnez	x9,80003598	  x9:0x00000000
          33127	      1554	8000356a	9afd	c.andi	x13,-1	 x13:0x1a595b58 x13=0x1a595b58
          33147	      1555	8000356c	01970b33	add	x22,x14,x25	 x14:0x00000000 x25:0xf30b868d x22=0xf30b868d
          33167	      1556	80003570	035a0b33	mul	x22,x20,x21	 x20:0x00000001 x21:0x0001d000 x22=0x0001d000
          33187	      1557	80003574	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          33207	      1558	80003576	8f15	c.sub	x14,x13	 x14:0x00000000 x13:0x1a595b58 x14=0xe5a6a4a8
          33227	      1559	80003578	00e8f463	bgeu	x17,x14,80003580	 x17:0x00000014 x14:0xe5a6a4a8
          33267	      1561	8000357c	02ec9c33	mulh	x24,x25,x14	 x25:0xf30b868d x14:0xe5a6a4a8 x24=0x015559f3
          33287	      1562	80003580	0fd6	c.slli	x31,0x15	 x31:0x80438045 x31=0x08a00000
          33307	      1563	80003582	1546af93	slti	x31,x13,340	 x13:0x1a595b58 x31=0x00000000
          34047	      1600	80003586	02f15c33	divu	x24,x2,x15	  x2:0x00000000 x15:0x00000104 x24=0x00000000
          34067	      1601	8000358a	de028e13	addi	x28,x5,-544	  x5:0x80021e64 x28=0x80021c44
          34087	      1602	8000358e	34005873	csrrwi	x16,mscratch,0	 x16=0x00000000
          34107	      1603	80003592	5e51bd13	sltiu	x26,x3,1509	  x3:0x389e9690 x26=0x00000000
          34127	      1604	80003596	8de5	c.and	x11,x9	 x11:0x80000000  x9:0x00000000 x11=0x80000000
          34147	      1605	80003598	004a6333	or	x6,x20,x4	 x20:0x00000001  x4:0xf0f97123  x6=0xf0f97123
