Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           6567	       226	80000122	3b451073	csrrw	x0,pmpaddr4,x10	 x10:0x31111da4  x0=0x00000000
           6787	       237	80000126	00003517	auipc	x10,0x3	 x10=0x80003126
           6887	       242	8000012a	12650513	addi	x10,x10,294	 x10:0x80003126 x10=0x8000324c
           7127	       254	8000012e	55555b37	lui	x22,0x55555	 x22=0x55555000
           7147	       255	80000132	555b0b13	addi	x22,x22,1365	 x22:0x55555000 x22=0x55555555
           7167	       256	80000136	955a	c.add	x10,x22	 x10:0x8000324c x22:0x55555555 x10=0xd55587a1
           7187	       257	80000138	8109	c.srli	x10,0x2	 x10:0xd55587a1 x10=0x355561e8
           7387	       267	8000013a	3b551073	csrrw	x0,pmpaddr5,x10	 x10:0x355561e8  x0=0x00000000
           7447	       270	8000013e	00003517	auipc	x10,0x3	 x10=0x8000313e
           7727	       284	80000142	10e50513	addi	x10,x10,270	 x10:0x8000313e x10=0x8000324c
           7747	       285	80000146	66666b37	lui	x22,0x66666	 x22=0x66666000
           7767	       286	8000014a	666b0b13	addi	x22,x22,1638	 x22:0x66666000 x22=0x66666666
           7787	       287	8000014e	955a	c.add	x10,x22	 x10:0x8000324c x22:0x66666666 x10=0xe66698b2
           7927	       294	80000150	8109	c.srli	x10,0x2	 x10:0xe66698b2 x10=0x3999a62c
           7947	       295	80000152	3b651073	csrrw	x0,pmpaddr6,x10	 x10:0x3999a62c  x0=0x00000000
           8007	       298	80000156	00003517	auipc	x10,0x3	 x10=0x80003156
           8227	       309	8000015a	0f650513	addi	x10,x10,246	 x10:0x80003156 x10=0x8000324c
           8487	       322	8000015e	77777b37	lui	x22,0x77777	 x22=0x77777000
           8747	       335	80000162	777b0b13	addi	x22,x22,1911	 x22:0x77777000 x22=0x77777777
           8767	       336	80000166	955a	c.add	x10,x22	 x10:0x8000324c x22:0x77777777 x10=0xf777a9c3
           8787	       337	80000168	8109	c.srli	x10,0x2	 x10:0xf777a9c3 x10=0x3dddea70
           8807	       338	8000016a	3b751073	csrrw	x0,pmpaddr7,x10	 x10:0x3dddea70  x0=0x00000000
           9007	       348	8000016e	0f0f1537	lui	x10,0xf0f1	 x10=0x0f0f1000
           9027	       349	80000172	f0f50513	addi	x10,x10,-241	 x10:0x0f0f1000 x10=0x0f0f0f0f
           9447	       370	80000176	3a151073	csrrw	x0,pmpcfg1,x10	 x10:0x0f0f0f0f  x0=0x00000000
           9507	       373	8000017a	00003517	auipc	x10,0x3	 x10=0x8000317a
           9527	       374	8000017e	0d250513	addi	x10,x10,210	 x10:0x8000317a x10=0x8000324c
           9547	       375	80000182	88889b37	lui	x22,0x88889	 x22=0x88889000
           9567	       376	80000186	888b0b13	addi	x22,x22,-1912	 x22:0x88889000 x22=0x88888888
           9587	       377	8000018a	955a	c.add	x10,x22	 x10:0x8000324c x22:0x88888888 x10=0x0888bad4
           9607	       378	8000018c	8109	c.srli	x10,0x2	 x10:0x0888bad4 x10=0x02222eb5
           9807	       388	8000018e	3b851073	csrrw	x0,pmpaddr8,x10	 x10:0x02222eb5  x0=0x00000000
          10227	       409	80000192	00003517	auipc	x10,0x3	 x10=0x80003192
          10567	       426	80000196	0ba50513	addi	x10,x10,186	 x10:0x80003192 x10=0x8000324c
          10587	       427	8000019a	9999ab37	lui	x22,0x9999a	 x22=0x9999a000
          11007	       448	8000019e	999b0b13	addi	x22,x22,-1639	 x22:0x9999a000 x22=0x99999999
          11027	       449	800001a2	955a	c.add	x10,x22	 x10:0x8000324c x22:0x99999999 x10=0x1999cbe5
          11167	       456	800001a4	8109	c.srli	x10,0x2	 x10:0x1999cbe5 x10=0x066672f9
          11187	       457	800001a6	3b951073	csrrw	x0,pmpaddr9,x10	 x10:0x066672f9  x0=0x00000000
          11247	       460	800001aa	00003517	auipc	x10,0x3	 x10=0x800031aa
          11267	       461	800001ae	0a250513	addi	x10,x10,162	 x10:0x800031aa x10=0x8000324c
          11607	       478	800001b2	aaaabb37	lui	x22,0xaaaab	 x22=0xaaaab000
          11667	       481	800001b6	aaab0b13	addi	x22,x22,-1366	 x22:0xaaaab000 x22=0xaaaaaaaa
          11687	       482	800001ba	955a	c.add	x10,x22	 x10:0x8000324c x22:0xaaaaaaaa x10=0x2aaadcf6
          11707	       483	800001bc	8109	c.srli	x10,0x2	 x10:0x2aaadcf6 x10=0x0aaab73d
          12107	       503	800001be	3ba51073	csrrw	x0,pmpaddr10,x10	 x10:0x0aaab73d  x0=0x00000000
          12167	       506	800001c2	00003517	auipc	x10,0x3	 x10=0x800031c2
          12227	       509	800001c6	08a50513	addi	x10,x10,138	 x10:0x800031c2 x10=0x8000324c
          12367	       516	800001ca	bbbbcb37	lui	x22,0xbbbbc	 x22=0xbbbbc000
          12427	       519	800001ce	bbbb0b13	addi	x22,x22,-1093	 x22:0xbbbbc000 x22=0xbbbbbbbb
          12447	       520	800001d2	955a	c.add	x10,x22	 x10:0x8000324c x22:0xbbbbbbbb x10=0x3bbbee07
          12467	       521	800001d4	8109	c.srli	x10,0x2	 x10:0x3bbbee07 x10=0x0eeefb81
          12487	       522	800001d6	3bb51073	csrrw	x0,pmpaddr11,x10	 x10:0x0eeefb81  x0=0x00000000
          12547	       525	800001da	0f0f1537	lui	x10,0xf0f1	 x10=0x0f0f1000
          12567	       526	800001de	f0f50513	addi	x10,x10,-241	 x10:0x0f0f1000 x10=0x0f0f0f0f
          12587	       527	800001e2	3a251073	csrrw	x0,pmpcfg2,x10	 x10:0x0f0f0f0f  x0=0x00000000
          12747	       535	800001e6	00003517	auipc	x10,0x3	 x10=0x800031e6
          12827	       539	800001ea	06650513	addi	x10,x10,102	 x10:0x800031e6 x10=0x8000324c
          13047	       550	800001ee	ccccdb37	lui	x22,0xccccd	 x22=0xccccd000
          13067	       551	800001f2	cccb0b13	addi	x22,x22,-820	 x22:0xccccd000 x22=0xcccccccc
          13087	       552	800001f6	955a	c.add	x10,x22	 x10:0x8000324c x22:0xcccccccc x10=0x4cccff18
          13467	       571	800001f8	8109	c.srli	x10,0x2	 x10:0x4cccff18 x10=0x13333fc6
          13487	       572	800001fa	3bc51073	csrrw	x0,pmpaddr12,x10	 x10:0x13333fc6  x0=0x00000000
          13547	       575	800001fe	00003517	auipc	x10,0x3	 x10=0x800031fe
          13667	       581	80000202	04e50513	addi	x10,x10,78	 x10:0x800031fe x10=0x8000324c
          14087	       602	80000206	ddddeb37	lui	x22,0xdddde	 x22=0xdddde000
          14507	       623	8000020a	dddb0b13	addi	x22,x22,-547	 x22:0xdddde000 x22=0xdddddddd
          14527	       624	8000020e	955a	c.add	x10,x22	 x10:0x8000324c x22:0xdddddddd x10=0x5dde1029
          14547	       625	80000210	8109	c.srli	x10,0x2	 x10:0x5dde1029 x10=0x1777840a
          14807	       638	80000212	3bd51073	csrrw	x0,pmpaddr13,x10	 x10:0x1777840a  x0=0x00000000
          15227	       659	80000216	00003517	auipc	x10,0x3	 x10=0x80003216
          15447	       670	8000021a	03650513	addi	x10,x10,54	 x10:0x80003216 x10=0x8000324c
          15467	       671	8000021e	eeeefb37	lui	x22,0xeeeef	 x22=0xeeeef000
          15487	       672	80000222	eeeb0b13	addi	x22,x22,-274	 x22:0xeeeef000 x22=0xeeeeeeee
          15507	       673	80000226	955a	c.add	x10,x22	 x10:0x8000324c x22:0xeeeeeeee x10=0x6eef213a
          15527	       674	80000228	8109	c.srli	x10,0x2	 x10:0x6eef213a x10=0x1bbbc84e
          15547	       675	8000022a	3be51073	csrrw	x0,pmpaddr14,x10	 x10:0x1bbbc84e  x0=0x00000000
          15687	       682	8000022e	00003517	auipc	x10,0x3	 x10=0x8000322e
          15707	       683	80000232	01e50513	addi	x10,x10,30	 x10:0x8000322e x10=0x8000324c
          15727	       684	80000236	fff00b13	addi	x22,x0,-1	  x0:0x00000000 x22=0xffffffff
          15747	       685	8000023a	955a	c.add	x10,x22	 x10:0x8000324c x22:0xffffffff x10=0x8000324b
          15767	       686	8000023c	8109	c.srli	x10,0x2	 x10:0x8000324b x10=0x20000c92
          16167	       706	8000023e	3bf51073	csrrw	x0,pmpaddr15,x10	 x10:0x20000c92  x0=0x00000000
          16487	       722	80000242	0f0f1537	lui	x10,0xf0f1	 x10=0x0f0f1000
          16507	       723	80000246	f0f50513	addi	x10,x10,-241	 x10:0x0f0f1000 x10=0x0f0f0f0f
          16527	       724	8000024a	3a351073	csrrw	x0,pmpcfg3,x10	 x10:0x0f0f0f0f  x0=0x00000000
          16687	       732	8000024e	00000b17	auipc	x22,0x0	 x22=0x8000024e
          17047	       750	80000252	050b0b13	addi	x22,x22,80	 x22:0x8000024e x22=0x8000029e
          17067	       751	80000256	341b1073	csrrw	x0,mepc,x22	 x22:0x8000029e  x0=0x00000000
          17147	       755	8000025a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          17207	       758	8000025e	6b09	c.lui	x22,0x2	 x22=0x00002000
          17567	       776	80000260	800b0b13	addi	x22,x22,-2048	 x22:0x00002000 x22=0x00001800
          17887	       792	80000264	300b1073	csrrw	x0,mstatus,x22	 x22:0x00001800  x0=0x00000000
          18227	       809	80000268	4b01	c.li	x22,0	 x22=0x00000000
          18247	       810	8000026a	304b1073	csrrw	x0,mie,x22	 x22:0x00000000  x0=0x00000000
          18307	       813	8000026e	90000137	lui	x2,0x90000	  x2=0x90000000
          18327	       814	80000272	1171	c.addi	x2,-4	  x2:0x90000000  x2=0x8ffffffc
          18347	       815	80000274	30000b13	addi	x22,x0,768	  x0:0x00000000 x22=0x00000300
          18687	       832	80000278	0b22	c.slli	x22,0x8	 x22:0x00000300 x22=0x00030000
          18707	       833	8000027a	0b0d	c.addi	x22,3	 x22:0x00030000 x22=0x00030003
          18767	       836	8000027c	c05a	c.swsp	x22,0(x2)	  x2:0x8ffffffc x22:0x00030003 PA:0x8ffffffc store:0x00030003
          18787	       837	8000027e	30002b73	csrrs	x22,mstatus,x0	  x0:0x00000000 x22=0x00001800
          18987	       847	80000282	c05a	c.swsp	x22,0(x2)	  x2:0x8ffffffc x22:0x00001800 PA:0x8ffffffc store:0x00001800
          19007	       848	80000284	90000137	lui	x2,0x90000	  x2=0x90000000
          19027	       849	80000288	1171	c.addi	x2,-4	  x2:0x90000000  x2=0x8ffffffc
          19047	       850	8000028a	30400b13	addi	x22,x0,772	  x0:0x00000000 x22=0x00000304
          19067	       851	8000028e	0b22	c.slli	x22,0x8	 x22:0x00000304 x22=0x00030400
          19087	       852	80000290	0b0d	c.addi	x22,3	 x22:0x00030400 x22=0x00030403
          19167	       856	80000292	c05a	c.swsp	x22,0(x2)	  x2:0x8ffffffc x22:0x00030403 PA:0x8ffffffc store:0x00030403
          19187	       857	80000294	30402b73	csrrs	x22,mie,x0	  x0:0x00000000 x22=0x00000000
          19767	       886	80000298	c05a	c.swsp	x22,0(x2)	  x2:0x8ffffffc x22:0x00000000 PA:0x8ffffffc store:0x00000000
          19787	       887	8000029a	30200073	mret	
          19867	       891	8000029e	00a00013	addi	x0,x0,10	  x0:0x00000000  x0=0x00000000
          19887	       892	800002a2	800000b7	lui	x1,0x80000	  x1=0x80000000
          19907	       893	800002a6	4119	c.li	x2,6	  x2=0x00000006
          21027	       949	800002a8	800001b7	lui	x3,0x80000	  x3=0x80000000
          21047	       950	800002ac	4225	c.li	x4,9	  x4=0x00000009
          21067	       951	800002ae	4291	c.li	x5,4	  x5=0x00000004
          21087	       952	800002b0	80000337	lui	x6,0x80000	  x6=0x80000000
          21107	       953	800002b4	800003b7	lui	x7,0x80000	  x7=0x80000000
          21507	       973	800002b8	4401	c.li	x8,0	  x8=0x00000000
          21527	       974	800002ba	908a04b7	lui	x9,0x908a0	  x9=0x908a0000
          21807	       988	800002be	c2648493	addi	x9,x9,-986	  x9:0x908a0000  x9=0x9089fc26
          21827	       989	800002c2	4531	c.li	x10,12	 x10=0x0000000c
          22087	      1002	800002c4	4581	c.li	x11,0	 x11=0x00000000
          22507	      1023	800002c6	a10ed637	lui	x12,0xa10ed	 x12=0xa10ed000
          22527	      1024	800002ca	e5360613	addi	x12,x12,-429	 x12:0xa10ed000 x12=0xa10ece53
          22547	      1025	800002ce	4681	c.li	x13,0	 x13=0x00000000
          22847	      1040	800002d0	f36d8737	lui	x14,0xf36d8	 x14=0xf36d8000
          22867	      1041	800002d4	3a670713	addi	x14,x14,934	 x14:0xf36d8000 x14=0xf36d83a6
          22887	      1042	800002d8	c49b07b7	lui	x15,0xc49b0	 x15=0xc49b0000
          22907	      1043	800002dc	9ba78793	addi	x15,x15,-1606	 x15:0xc49b0000 x15=0xc49af9ba
          22927	      1044	800002e0	80000837	lui	x16,0x80000	 x16=0x80000000
          23187	      1057	800002e4	4881	c.li	x17,0	 x17=0x00000000
          23207	      1058	800002e6	fbefe937	lui	x18,0xfbefe	 x18=0xfbefe000
          23487	      1072	800002ea	38d90913	addi	x18,x18,909	 x18:0xfbefe000 x18=0xfbefe38d
          23507	      1073	800002ee	3affb9b7	lui	x19,0x3affb	 x19=0x3affb000
          23587	      1077	800002f2	24f98993	addi	x19,x19,591	 x19:0x3affb000 x19=0x3affb24f
          23607	      1078	800002f6	4a31	c.li	x20,12	 x20=0x0000000c
          23647	      1080	800002f8	4a85	c.li	x21,1	 x21=0x00000001
          23667	      1081	800002fa	80000b37	lui	x22,0x80000	 x22=0x80000000
          23767	      1086	800002fe	80000bb7	lui	x23,0x80000	 x23=0x80000000
          23907	      1093	80000302	f0323d37	lui	x26,0xf0323	 x26=0xf0323000
          24007	      1098	80000306	347d0d13	addi	x26,x26,839	 x26:0xf0323000 x26=0xf0323347
          24027	      1099	8000030a	4d91	c.li	x27,4	 x27=0x00000004
          24047	      1100	8000030c	fe0dfe37	lui	x28,0xfe0df	 x28=0xfe0df000
          24067	      1101	80000310	8a1e0e13	addi	x28,x28,-1887	 x28:0xfe0df000 x28=0xfe0de8a1
          24127	      1104	80000314	80000eb7	lui	x29,0x80000	 x29=0x80000000
          24147	      1105	80000318	4f01	c.li	x30,0	 x30=0x00000000
          24387	      1117	8000031a	fa22efb7	lui	x31,0xfa22e	 x31=0xfa22e000
          24507	      1123	8000031e	c92f8f93	addi	x31,x31,-878	 x31:0xfa22e000 x31=0xfa22dc92
          24527	      1124	80000322	00022c97	auipc	x25,0x22	 x25=0x80022322
          24667	      1131	80000326	b42c8c93	addi	x25,x25,-1214	 x25:0x80022322 x25=0x80021e64
          24687	      1132	8000032a	90000137	lui	x2,0x90000	  x2=0x90000000
          24707	      1133	8000032e	1171	c.addi	x2,-4	  x2:0x90000000  x2=0x8ffffffc
          24727	      1134	80000330	4b01	c.li	x22,0	 x22=0x00000000
          24747	      1135	80000332	0b22	c.slli	x22,0x8	 x22:0x00000000 x22=0x00000000
          24767	      1136	80000334	000b0b13	addi	x22,x22,0	 x22:0x00000000 x22=0x00000000
          24907	      1143	80000338	c05a	c.swsp	x22,0(x2)	  x2:0x8ffffffc x22:0x00000000 PA:0x8ffffffc store:0x00000000
          24927	      1144	8000033a	7130206f	jal	x0,8000324c	  x0=0x00000000
          26267	      1211	8000324c	8ca5	c.xor	x9,x9	  x9:0x9089fc26  x9:0x9089fc26  x9=0x00000000
          26327	      1214	8000324e	f277fe93	andi	x29,x15,-217	 x15:0xc49af9ba x29=0xc49af922
          27067	      1251	80003252	03b5e933	rem	x18,x11,x27	 x11:0x00000000 x27:0x00000004 x18=0x00000000
          27087	      1252	80003256	14fd	c.addi	x9,-1	  x9:0x00000000  x9=0xffffffff
          27107	      1253	80003258	41590733	sub	x14,x18,x21	 x18:0x00000000 x21:0x00000001 x14=0xffffffff
          27127	      1254	8000325c	024085b3	mul	x11,x1,x4	  x1:0x80000000  x4:0x00000009 x11=0x80000000
          27147	      1255	80003260	011a28b3	slt	x17,x20,x17	 x20:0x0000000c x17:0x00000000 x17=0x00000000
          27167	      1256	80003264	02525a63	bge	x4,x5,80003298	  x4:0x00000009  x5:0x00000004
          27367	      1266	80003298	01439f33	sll	x30,x7,x20	  x7:0x80000000 x20:0x0000000c x30=0x00000000
          28107	      1303	8000329c	03925733	divu	x14,x4,x25	  x4:0x00000009 x25:0x80021e64 x14=0x00000000
          28127	      1304	800032a0	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          28147	      1305	800032a2	03a30eb3	mul	x29,x6,x26	  x6:0x80000000 x26:0xf0323347 x29=0x80000000
          28167	      1306	800032a6	3400f973	csrrci	x18,mscratch,1	 x18=0x00000000
          28187	      1307	800032aa	9b7d	c.andi	x14,-1	 x14:0x00000000 x14=0x00000000
          28207	      1308	800032ac	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          28227	      1309	800032ae	6151	c.addi16sp	x2,272	  x2:0x8ffffffc  x2=0x9000010c
          28267	      1311	800032b0	03e43bb3	mulhu	x23,x8,x30	  x8:0x00000000 x30:0x00000000 x23=0x00000000
          28427	      1319	800032b4	34002af3	csrrs	x21,mscratch,x0	  x0:0x00000000 x21=0x00000000
          29187	      1357	800032b8	0213e933	rem	x18,x7,x1	  x7:0x80000000  x1:0x80000000 x18=0x00000000
          29207	      1358	800032bc	000ef4b3	and	x9,x29,x0	 x29:0x80000000  x0:0x00000000  x9=0x00000000
          29227	      1359	800032c0	49e1	c.li	x19,24	 x19=0x00000018
          29247	      1360	800032c2	340062f3	csrrsi	x5,mscratch,0	  x5=0x00000000
          29267	      1361	800032c6	8391	c.srli	x15,0x4	 x15:0xc49af9ba x15=0x0c49af9b
          29287	      1362	800032c8	18fd	c.addi	x17,-1	 x17:0x00000000 x17=0xffffffff
          29307	      1363	800032ca	01d5d193	srli	x3,x11,0x1d	 x11:0x80000000  x3=0x00000004
          29627	      1379	800032ce	402203b3	sub	x7,x4,x2	  x4:0x00000009  x2:0x9000010c  x7=0x6ffffefd
          30047	      1400	800032d2	34027373	csrrci	x6,mscratch,4	  x6=0x00000000
          30967	      1446	800032d6	027155b3	divu	x11,x2,x7	  x2:0x9000010c  x7:0x6ffffefd x11=0x00000001
          30987	      1447	800032da	01ebb633	sltu	x12,x23,x30	 x23:0x00000000 x30:0x00000000 x12=0x00000000
          31007	      1448	800032de	03c38ab3	mul	x21,x7,x28	  x7:0x6ffffefd x28:0xfe0de8a1 x21=0x67eda51d
          31027	      1449	800032e2	8da1	c.xor	x11,x8	 x11:0x00000001  x8:0x00000000 x11=0x00000001
          31047	      1450	800032e4	84f5	c.srai	x9,0x1d	  x9:0x00000000  x9=0x00000000
          31067	      1451	800032e6	8ff1	c.and	x15,x12	 x15:0x0c49af9b x12:0x00000000 x15=0x00000000
          31087	      1452	800032e8	00a2	c.slli	x1,0x8	  x1:0x80000000  x1=0x00000000
          31107	      1453	800032ea	0ff0000f	fence	iorw,iorw	
          31127	      1454	800032ee	b401a913	slti	x18,x3,-1216	  x3:0x00000004 x18=0x00000000
          31407	      1468	800032f2	4168d813	srai	x16,x17,0x16	 x17:0xffffffff x16=0xffffffff
          31847	      1490	800032f6	0336b233	mulhu	x4,x13,x19	 x13:0x00000000 x19:0x00000018  x4=0x00000000
          31867	      1491	800032fa	01e97fb3	and	x31,x18,x30	 x18:0x00000000 x30:0x00000000 x31=0x00000000
          32747	      1535	800032fe	034874b3	remu	x9,x16,x20	 x16:0xffffffff x20:0x0000000c  x9=0x00000003
          32787	      1537	80003302	03f14b33	div	x22,x2,x31	  x2:0x9000010c x31:0x00000000 x22=0xffffffff
          32807	      1538	80003306	981a	c.add	x16,x6	 x16:0xffffffff  x6:0x00000000 x16=0xffffffff
          32827	      1539	80003308	0246	c.slli	x4,0x11	  x4:0x00000000  x4=0x00000000
          33767	      1586	8000330a	03cfe1b3	rem	x3,x31,x28	 x31:0x00000000 x28:0xfe0de8a1  x3=0x00000000
          33787	      1587	8000330e	0141bdb3	sltu	x27,x3,x20	  x3:0x00000000 x20:0x0000000c x27=0x00000001
          33807	      1588	80003312	9bfd	c.andi	x15,-1	 x15:0x00000000 x15=0x00000000
          33827	      1589	80003314	717d	c.addi16sp	x2,-16	  x2:0x9000010c  x2=0x900000fc
          33847	      1590	80003316	340f5e73	csrrwi	x28,mscratch,30	 x28=0x00000000
          33867	      1591	8000331a	0ea2	c.slli	x29,0x8	 x29:0x80000000 x29=0x00000000
          33887	      1592	8000331c	0ff0000f	fence	iorw,iorw	
          34247	      1610	80003320	e605	c.bnez	x12,80003348	 x12:0x00000000
          34267	      1611	80003322	e0960d13	addi	x26,x12,-503	 x12:0x00000000 x26=0xfffffe09
          35147	      1655	80003326	03177333	remu	x6,x14,x17	 x14:0x00000000 x17:0xffffffff  x6=0x00000000
          52347	      2515	8000332a	8649	c.srai	x12,0x12	 x12:0x00000000 x12=0x00000000
          52367	      2516	8000332c	34075273	csrrwi	x4,mscratch,14	  x4=0x0000001e
          52387	      2517	80003330	34003f73	csrrc	x30,mscratch,x0	  x0:0x00000000 x30=0x0000000e
          52407	      2518	80003334	00fe5013	srli	x0,x28,0xf	 x28:0x00000000  x0=0x00000000
          52427	      2519	80003338	340e9a73	csrrw	x20,mscratch,x29	 x29:0x00000000 x20=0x0000000e
          52447	      2520	8000333c	00052f33	slt	x30,x10,x0	 x10:0x0000000c  x0:0x00000000 x30=0x00000000
          52687	      2532	80003340	0203eb63	bltu	x7,x0,80003376	  x7:0x6ffffefd  x0:0x00000000
          52707	      2533	80003344	3405b5f3	csrrc	x11,mscratch,x11	 x11:0x00000001 x11=0x00000000
          52727	      2534	80003348	00684f33	xor	x30,x16,x6	 x16:0xffffffff  x6:0x00000000 x30=0xffffffff
          52767	      2536	8000334c	02fe5a33	divu	x20,x28,x15	 x28:0x00000000 x15:0x00000000 x20=0xffffffff
          52787	      2537	80003350	0ff0000f	fence	iorw,iorw	
          53147	      2555	80003354	8f81	c.sub	x15,x8	 x15:0x00000000  x8:0x00000000 x15=0x00000000
          53167	      2556	80003356	84dd	c.srai	x9,0x17	  x9:0x00000003  x9=0x00000000
          53187	      2557	80003358	043d8263	beq	x27,x3,8000339c	 x27:0x00000001  x3:0x00000000
          53487	      2572	8000335c	02e956b3	divu	x13,x18,x14	 x18:0x00000000 x14:0x00000000 x13=0xffffffff
          53507	      2573	80003360	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          53527	      2574	80003362	a3d56e13	ori	x28,x10,-1475	 x10:0x0000000c x28=0xfffffa3d
          53547	      2575	80003366	0599	c.addi	x11,6	 x11:0x00000000 x11=0x00000006
          53567	      2576	80003368	6209	c.lui	x4,0x2	  x4=0x00002000
          54307	      2613	8000336a	03ae5133	divu	x2,x28,x26	 x28:0xfffffa3d x26:0xfffffe09  x2=0x00000000
          55047	      2650	8000336e	02b8c3b3	div	x7,x17,x11	 x17:0xffffffff x11:0x00000006  x7=0x00000000
          55067	      2651	80003372	01cd9213	slli	x4,x27,0x1c	 x27:0x00000001  x4=0x10000000
          55087	      2652	80003376	8c21	c.xor	x8,x8	  x8:0x00000000  x8:0x00000000  x8=0x00000000
          55107	      2653	80003378	035202b3	mul	x5,x4,x21	  x4:0x10000000 x21:0x67eda51d  x5=0xd0000000
          55127	      2654	8000337c	0728f737	lui	x14,0x728f	 x14=0x0728f000
          55147	      2655	80003380	02ac9f63	bne	x25,x10,800033be	 x25:0x80021e64 x10:0x0000000c
          55827	      2689	800033be	f48e90b7	lui	x1,0xf48e9	  x1=0xf48e9000
          55847	      2690	800033c2	8e51	c.or	x12,x12	 x12:0x00000000 x12:0x00000000 x12=0x00000000
