Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2442	        20	80000080	400018b7	lui	x17,0x40001	 x17=0x40001000
           2642	        30	80000084	10688893	addi	x17,x17,262	 x17:0x40001000 x17=0x40001106
           2742	        35	80000088	30189073	csrrw	x0,misa,x17	 x17:0x40001106  x0=0x00000000
           3082	        52	8000008c	00026b97	auipc	x23,0x26	 x23=0x8002608c
           3102	        53	80000090	c58b8b93	addi	x23,x23,-936	 x23:0x8002608c x23=0x80025ce4
           3202	        58	80000094	00002897	auipc	x17,0x2	 x17=0x80002094
           3222	        59	80000098	66c88893	addi	x17,x17,1644	 x17:0x80002094 x17=0x80002700
           3242	        60	8000009c	0018e893	ori	x17,x17,1	 x17:0x80002700 x17=0x80002701
           3502	        73	800000a0	30589073	csrrw	x0,mtvec,x17	 x17:0x80002701  x0=0x00000000
           3562	        76	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3942	        95	800000a8	00003c97	auipc	x25,0x3	 x25=0x800030a8
           3962	        96	800000ac	444c8c93	addi	x25,x25,1092	 x25:0x800030a8 x25=0x800034ec
           3982	        97	800000b0	4881	c.li	x17,0	 x17=0x00000000
           4002	        98	800000b2	9cc6	c.add	x25,x17	 x25:0x800034ec x17:0x00000000 x25=0x800034ec
           4022	        99	800000b4	002cdc93	srli	x25,x25,0x2	 x25:0x800034ec x25=0x20000d3b
           4402	       118	800000b8	3b0c9073	csrrw	x0,pmpaddr0,x25	 x25:0x20000d3b  x0=0x00000000
           4522	       124	800000bc	00003c97	auipc	x25,0x3	 x25=0x800030bc
           4942	       145	800000c0	430c8c93	addi	x25,x25,1072	 x25:0x800030bc x25=0x800034ec
           5322	       164	800000c4	111118b7	lui	x17,0x11111	 x17=0x11111000
           5342	       165	800000c8	11188893	addi	x17,x17,273	 x17:0x11111000 x17=0x11111111
           5362	       166	800000cc	9cc6	c.add	x25,x17	 x25:0x800034ec x17:0x11111111 x25=0x911145fd
           5382	       167	800000ce	002cdc93	srli	x25,x25,0x2	 x25:0x911145fd x25=0x2444517f
           5402	       168	800000d2	3b1c9073	csrrw	x0,pmpaddr1,x25	 x25:0x2444517f  x0=0x00000000
           5462	       171	800000d6	00003c97	auipc	x25,0x3	 x25=0x800030d6
           5842	       190	800000da	416c8c93	addi	x25,x25,1046	 x25:0x800030d6 x25=0x800034ec
           5862	       191	800000de	222228b7	lui	x17,0x22222	 x17=0x22222000
           5882	       192	800000e2	22288893	addi	x17,x17,546	 x17:0x22222000 x17=0x22222222
           5902	       193	800000e6	9cc6	c.add	x25,x17	 x25:0x800034ec x17:0x22222222 x25=0xa222570e
           5922	       194	800000e8	002cdc93	srli	x25,x25,0x2	 x25:0xa222570e x25=0x288895c3
           6322	       214	800000ec	3b2c9073	csrrw	x0,pmpaddr2,x25	 x25:0x288895c3  x0=0x00000000
           6382	       217	800000f0	00003c97	auipc	x25,0x3	 x25=0x800030f0
           6622	       229	800000f4	3fcc8c93	addi	x25,x25,1020	 x25:0x800030f0 x25=0x800034ec
           6862	       241	800000f8	333338b7	lui	x17,0x33333	 x17=0x33333000
           7282	       262	800000fc	33388893	addi	x17,x17,819	 x17:0x33333000 x17=0x33333333
           7382	       267	80000100	9cc6	c.add	x25,x17	 x25:0x800034ec x17:0x33333333 x25=0xb333681f
           7802	       288	80000102	002cdc93	srli	x25,x25,0x2	 x25:0xb333681f x25=0x2cccda07
           7922	       294	80000106	3b3c9073	csrrw	x0,pmpaddr3,x25	 x25:0x2cccda07  x0=0x00000000
           7982	       297	8000010a	0f0f1cb7	lui	x25,0xf0f1	 x25=0x0f0f1000
           8142	       305	8000010e	f0fc8c93	addi	x25,x25,-241	 x25:0x0f0f1000 x25=0x0f0f0f0f
           8162	       306	80000112	3a0c9073	csrrw	x0,pmpcfg0,x25	 x25:0x0f0f0f0f  x0=0x00000000
           8222	       309	80000116	00003c97	auipc	x25,0x3	 x25=0x80003116
           8382	       317	8000011a	3d6c8c93	addi	x25,x25,982	 x25:0x80003116 x25=0x800034ec
           8402	       318	8000011e	444448b7	lui	x17,0x44444	 x17=0x44444000
           8422	       319	80000122	44488893	addi	x17,x17,1092	 x17:0x44444000 x17=0x44444444
           8442	       320	80000126	9cc6	c.add	x25,x17	 x25:0x800034ec x17:0x44444444 x25=0xc4447930
           8622	       329	80000128	002cdc93	srli	x25,x25,0x2	 x25:0xc4447930 x25=0x31111e4c
           8642	       330	8000012c	3b4c9073	csrrw	x0,pmpaddr4,x25	 x25:0x31111e4c  x0=0x00000000
           8702	       333	80000130	00003c97	auipc	x25,0x3	 x25=0x80003130
           8782	       337	80000134	3bcc8c93	addi	x25,x25,956	 x25:0x80003130 x25=0x800034ec
           8802	       338	80000138	555558b7	lui	x17,0x55555	 x17=0x55555000
           8882	       342	8000013c	55588893	addi	x17,x17,1365	 x17:0x55555000 x17=0x55555555
           8902	       343	80000140	9cc6	c.add	x25,x17	 x25:0x800034ec x17:0x55555555 x25=0xd5558a41
           9062	       351	80000142	002cdc93	srli	x25,x25,0x2	 x25:0xd5558a41 x25=0x35556290
           9482	       372	80000146	3b5c9073	csrrw	x0,pmpaddr5,x25	 x25:0x35556290  x0=0x00000000
           9542	       375	8000014a	00003c97	auipc	x25,0x3	 x25=0x8000314a
           9562	       376	8000014e	3a2c8c93	addi	x25,x25,930	 x25:0x8000314a x25=0x800034ec
           9762	       386	80000152	666668b7	lui	x17,0x66666	 x17=0x66666000
           9962	       396	80000156	66688893	addi	x17,x17,1638	 x17:0x66666000 x17=0x66666666
           9982	       397	8000015a	9cc6	c.add	x25,x17	 x25:0x800034ec x17:0x66666666 x25=0xe6669b52
          10002	       398	8000015c	002cdc93	srli	x25,x25,0x2	 x25:0xe6669b52 x25=0x3999a6d4
          10042	       400	80000160	3b6c9073	csrrw	x0,pmpaddr6,x25	 x25:0x3999a6d4  x0=0x00000000
          10102	       403	80000164	00003c97	auipc	x25,0x3	 x25=0x80003164
          10122	       404	80000168	388c8c93	addi	x25,x25,904	 x25:0x80003164 x25=0x800034ec
          10502	       423	8000016c	777778b7	lui	x17,0x77777	 x17=0x77777000
          10522	       424	80000170	77788893	addi	x17,x17,1911	 x17:0x77777000 x17=0x77777777
          10602	       428	80000174	9cc6	c.add	x25,x17	 x25:0x800034ec x17:0x77777777 x25=0xf777ac63
          10802	       438	80000176	002cdc93	srli	x25,x25,0x2	 x25:0xf777ac63 x25=0x3dddeb18
          10942	       445	8000017a	3b7c9073	csrrw	x0,pmpaddr7,x25	 x25:0x3dddeb18  x0=0x00000000
          11002	       448	8000017e	0f0f1cb7	lui	x25,0xf0f1	 x25=0x0f0f1000
          11382	       467	80000182	f0fc8c93	addi	x25,x25,-241	 x25:0x0f0f1000 x25=0x0f0f0f0f
          11402	       468	80000186	3a1c9073	csrrw	x0,pmpcfg1,x25	 x25:0x0f0f0f0f  x0=0x00000000
          11582	       477	8000018a	00003c97	auipc	x25,0x3	 x25=0x8000318a
          11782	       487	8000018e	362c8c93	addi	x25,x25,866	 x25:0x8000318a x25=0x800034ec
          11802	       488	80000192	888898b7	lui	x17,0x88889	 x17=0x88889000
          11822	       489	80000196	88888893	addi	x17,x17,-1912	 x17:0x88889000 x17=0x88888888
          11842	       490	8000019a	9cc6	c.add	x25,x17	 x25:0x800034ec x17:0x88888888 x25=0x0888bd74
          11862	       491	8000019c	002cdc93	srli	x25,x25,0x2	 x25:0x0888bd74 x25=0x02222f5d
          11902	       493	800001a0	3b8c9073	csrrw	x0,pmpaddr8,x25	 x25:0x02222f5d  x0=0x00000000
          11982	       497	800001a4	00003c97	auipc	x25,0x3	 x25=0x800031a4
          12002	       498	800001a8	348c8c93	addi	x25,x25,840	 x25:0x800031a4 x25=0x800034ec
          12062	       501	800001ac	9999a8b7	lui	x17,0x9999a	 x17=0x9999a000
          12082	       502	800001b0	99988893	addi	x17,x17,-1639	 x17:0x9999a000 x17=0x99999999
          12102	       503	800001b4	9cc6	c.add	x25,x17	 x25:0x800034ec x17:0x99999999 x25=0x1999ce85
          12122	       504	800001b6	002cdc93	srli	x25,x25,0x2	 x25:0x1999ce85 x25=0x066673a1
          12142	       505	800001ba	3b9c9073	csrrw	x0,pmpaddr9,x25	 x25:0x066673a1  x0=0x00000000
          12322	       514	800001be	00003c97	auipc	x25,0x3	 x25=0x800031be
          12422	       519	800001c2	32ec8c93	addi	x25,x25,814	 x25:0x800031be x25=0x800034ec
          12442	       520	800001c6	aaaab8b7	lui	x17,0xaaaab	 x17=0xaaaab000
          12862	       541	800001ca	aaa88893	addi	x17,x17,-1366	 x17:0xaaaab000 x17=0xaaaaaaaa
          12882	       542	800001ce	9cc6	c.add	x25,x17	 x25:0x800034ec x17:0xaaaaaaaa x25=0x2aaadf96
          12922	       544	800001d0	002cdc93	srli	x25,x25,0x2	 x25:0x2aaadf96 x25=0x0aaab7e5
          12942	       545	800001d4	3bac9073	csrrw	x0,pmpaddr10,x25	 x25:0x0aaab7e5  x0=0x00000000
          13002	       548	800001d8	00003c97	auipc	x25,0x3	 x25=0x800031d8
          13202	       558	800001dc	314c8c93	addi	x25,x25,788	 x25:0x800031d8 x25=0x800034ec
          13222	       559	800001e0	bbbbc8b7	lui	x17,0xbbbbc	 x17=0xbbbbc000
          13642	       580	800001e4	bbb88893	addi	x17,x17,-1093	 x17:0xbbbbc000 x17=0xbbbbbbbb
          13862	       591	800001e8	9cc6	c.add	x25,x17	 x25:0x800034ec x17:0xbbbbbbbb x25=0x3bbbf0a7
          14062	       601	800001ea	002cdc93	srli	x25,x25,0x2	 x25:0x3bbbf0a7 x25=0x0eeefc29
          14262	       611	800001ee	3bbc9073	csrrw	x0,pmpaddr11,x25	 x25:0x0eeefc29  x0=0x00000000
          14322	       614	800001f2	0f0f1cb7	lui	x25,0xf0f1	 x25=0x0f0f1000
          14342	       615	800001f6	f0fc8c93	addi	x25,x25,-241	 x25:0x0f0f1000 x25=0x0f0f0f0f
          14662	       631	800001fa	3a2c9073	csrrw	x0,pmpcfg2,x25	 x25:0x0f0f0f0f  x0=0x00000000
          14722	       634	800001fe	00003c97	auipc	x25,0x3	 x25=0x800031fe
          14742	       635	80000202	2eec8c93	addi	x25,x25,750	 x25:0x800031fe x25=0x800034ec
          14922	       644	80000206	ccccd8b7	lui	x17,0xccccd	 x17=0xccccd000
          14942	       645	8000020a	ccc88893	addi	x17,x17,-820	 x17:0xccccd000 x17=0xcccccccc
          14962	       646	8000020e	9cc6	c.add	x25,x17	 x25:0x800034ec x17:0xcccccccc x25=0x4ccd01b8
          15362	       666	80000210	002cdc93	srli	x25,x25,0x2	 x25:0x4ccd01b8 x25=0x1333406e
          15382	       667	80000214	3bcc9073	csrrw	x0,pmpaddr12,x25	 x25:0x1333406e  x0=0x00000000
          15802	       688	80000218	00003c97	auipc	x25,0x3	 x25=0x80003218
          15922	       694	8000021c	2d4c8c93	addi	x25,x25,724	 x25:0x80003218 x25=0x800034ec
          16342	       715	80000220	dddde8b7	lui	x17,0xdddde	 x17=0xdddde000
          16702	       733	80000224	ddd88893	addi	x17,x17,-547	 x17:0xdddde000 x17=0xdddddddd
          16822	       739	80000228	9cc6	c.add	x25,x17	 x25:0x800034ec x17:0xdddddddd x25=0x5dde12c9
          17202	       758	8000022a	002cdc93	srli	x25,x25,0x2	 x25:0x5dde12c9 x25=0x177784b2
          17222	       759	8000022e	3bdc9073	csrrw	x0,pmpaddr13,x25	 x25:0x177784b2  x0=0x00000000
          17482	       772	80000232	00003c97	auipc	x25,0x3	 x25=0x80003232
          17502	       773	80000236	2bac8c93	addi	x25,x25,698	 x25:0x80003232 x25=0x800034ec
          17522	       774	8000023a	eeeef8b7	lui	x17,0xeeeef	 x17=0xeeeef000
          17542	       775	8000023e	eee88893	addi	x17,x17,-274	 x17:0xeeeef000 x17=0xeeeeeeee
          17562	       776	80000242	9cc6	c.add	x25,x17	 x25:0x800034ec x17:0xeeeeeeee x25=0x6eef23da
          17722	       784	80000244	002cdc93	srli	x25,x25,0x2	 x25:0x6eef23da x25=0x1bbbc8f6
          17762	       786	80000248	3bec9073	csrrw	x0,pmpaddr14,x25	 x25:0x1bbbc8f6  x0=0x00000000
          18182	       807	8000024c	00003c97	auipc	x25,0x3	 x25=0x8000324c
          18202	       808	80000250	2a0c8c93	addi	x25,x25,672	 x25:0x8000324c x25=0x800034ec
          18242	       810	80000254	fff00893	addi	x17,x0,-1	  x0:0x00000000 x17=0xffffffff
          18262	       811	80000258	9cc6	c.add	x25,x17	 x25:0x800034ec x17:0xffffffff x25=0x800034eb
          18442	       820	8000025a	002cdc93	srli	x25,x25,0x2	 x25:0x800034eb x25=0x20000d3a
          18522	       824	8000025e	3bfc9073	csrrw	x0,pmpaddr15,x25	 x25:0x20000d3a  x0=0x00000000
          18722	       834	80000262	0f0f1cb7	lui	x25,0xf0f1	 x25=0x0f0f1000
          18882	       842	80000266	f0fc8c93	addi	x25,x25,-241	 x25:0x0f0f1000 x25=0x0f0f0f0f
          18902	       843	8000026a	3a3c9073	csrrw	x0,pmpcfg3,x25	 x25:0x0f0f0f0f  x0=0x00000000
          18962	       846	8000026e	00000897	auipc	x17,0x0	 x17=0x8000026e
          18982	       847	80000272	05888893	addi	x17,x17,88	 x17:0x8000026e x17=0x800002c6
          19002	       848	80000276	34189073	csrrw	x0,mepc,x17	 x17:0x800002c6  x0=0x00000000
          19042	       850	8000027a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          19102	       853	8000027e	6889	c.lui	x17,0x2	 x17=0x00002000
          19462	       871	80000280	80088893	addi	x17,x17,-2048	 x17:0x00002000 x17=0x00001800
          19482	       872	80000284	30089073	csrrw	x0,mstatus,x17	 x17:0x00001800  x0=0x00000000
          19902	       893	80000288	4881	c.li	x17,0	 x17=0x00000000
          19922	       894	8000028a	30489073	csrrw	x0,mie,x17	 x17:0x00000000  x0=0x00000000
          19982	       897	8000028e	90000a37	lui	x20,0x90000	 x20=0x90000000
          20002	       898	80000292	1a71	c.addi	x20,-4	 x20:0x90000000 x20=0x8ffffffc
          20022	       899	80000294	30000893	addi	x17,x0,768	  x0:0x00000000 x17=0x00000300
          20042	       900	80000298	08a2	c.slli	x17,0x8	 x17:0x00000300 x17=0x00030000
          20062	       901	8000029a	088d	c.addi	x17,3	 x17:0x00030000 x17=0x00030003
          20122	       904	8000029c	011a2023	sw	x17,0(x20)	 x20:0x8ffffffc x17:0x00030003 PA:0x8ffffffc store:0x00030003
          20142	       905	800002a0	300028f3	csrrs	x17,mstatus,x0	  x0:0x00000000 x17=0x00001800
          20442	       920	800002a4	011a2023	sw	x17,0(x20)	 x20:0x8ffffffc x17:0x00001800 PA:0x8ffffffc store:0x00001800
          20462	       921	800002a8	90000a37	lui	x20,0x90000	 x20=0x90000000
          20582	       927	800002ac	1a71	c.addi	x20,-4	 x20:0x90000000 x20=0x8ffffffc
          20602	       928	800002ae	30400893	addi	x17,x0,772	  x0:0x00000000 x17=0x00000304
          20622	       929	800002b2	08a2	c.slli	x17,0x8	 x17:0x00000304 x17=0x00030400
          20902	       943	800002b4	088d	c.addi	x17,3	 x17:0x00030400 x17=0x00030403
          21282	       962	800002b6	011a2023	sw	x17,0(x20)	 x20:0x8ffffffc x17:0x00030403 PA:0x8ffffffc store:0x00030403
          21662	       981	800002ba	304028f3	csrrs	x17,mie,x0	  x0:0x00000000 x17=0x00000000
          21902	       993	800002be	011a2023	sw	x17,0(x20)	 x20:0x8ffffffc x17:0x00000000 PA:0x8ffffffc store:0x00000000
          21922	       994	800002c2	30200073	mret	
          22002	       998	800002c6	a5cb7037	lui	x0,0xa5cb7	  x0=0x00000000
          22022	       999	800002ca	69f00013	addi	x0,x0,1695	  x0:0x00000000  x0=0x00000000
          22822	      1039	800002ce	fc7910b7	lui	x1,0xfc791	  x1=0xfc791000
          22882	      1042	800002d2	45808093	addi	x1,x1,1112	  x1:0xfc791000  x1=0xfc791458
          22922	      1044	800002d6	f35a9137	lui	x2,0xf35a9	  x2=0xf35a9000
          22942	      1045	800002da	0175	c.addi	x2,29	  x2:0xf35a9000  x2=0xf35a901d
          22962	      1046	800002dc	fe2d71b7	lui	x3,0xfe2d7	  x3=0xfe2d7000
          23062	      1051	800002e0	3de18193	addi	x3,x3,990	  x3:0xfe2d7000  x3=0xfe2d73de
          23382	      1067	800002e4	6251d237	lui	x4,0x6251d	  x4=0x6251d000
          23542	      1075	800002e8	47f20213	addi	x4,x4,1151	  x4:0x6251d000  x4=0x6251d47f
          23622	      1079	800002ec	f78ab337	lui	x6,0xf78ab	  x6=0xf78ab000
          23642	      1080	800002f0	45a30313	addi	x6,x6,1114	  x6:0xf78ab000  x6=0xf78ab45a
          23742	      1085	800002f4	f4e903b7	lui	x7,0xf4e90	  x7=0xf4e90000
          23762	      1086	800002f8	d4338393	addi	x7,x7,-701	  x7:0xf4e90000  x7=0xf4e8fd43
          23782	      1087	800002fc	80000437	lui	x8,0x80000	  x8=0x80000000
          23802	      1088	80000300	4481	c.li	x9,0	  x9=0x00000000
          24002	      1098	80000302	15f42537	lui	x10,0x15f42	 x10=0x15f42000
          24282	      1112	80000306	30d50513	addi	x10,x10,781	 x10:0x15f42000 x10=0x15f4230d
          24302	      1113	8000030a	4581	c.li	x11,0	 x11=0x00000000
          24322	      1114	8000030c	4625	c.li	x12,9	 x12=0x00000009
          24342	      1115	8000030e	800006b7	lui	x13,0x80000	 x13=0x80000000
          24362	      1116	80000312	473d	c.li	x14,15	 x14=0x0000000f
          24682	      1132	80000314	47bd	c.li	x15,15	 x15=0x0000000f
          24702	      1133	80000316	80000837	lui	x16,0x80000	 x16=0x80000000
          24722	      1134	8000031a	800008b7	lui	x17,0x80000	 x17=0x80000000
          25082	      1152	8000031e	80000937	lui	x18,0x80000	 x18=0x80000000
          25102	      1153	80000322	49b5	c.li	x19,13	 x19=0x0000000d
          25362	      1166	80000324	45fc0a37	lui	x20,0x45fc0	 x20=0x45fc0000
          25382	      1167	80000328	fbaa0a13	addi	x20,x20,-70	 x20:0x45fc0000 x20=0x45fbffba
          25402	      1168	8000032c	4a95	c.li	x21,5	 x21=0x00000005
          25422	      1169	8000032e	f9758b37	lui	x22,0xf9758	 x22=0xf9758000
          25462	      1171	80000332	7c7b0b13	addi	x22,x22,1991	 x22:0xf9758000 x22=0xf97587c7
          25502	      1173	80000336	80000c37	lui	x24,0x80000	 x24=0x80000000
          25522	      1174	8000033a	4ca9	c.li	x25,10	 x25=0x0000000a
          25682	      1182	8000033c	b4b52d37	lui	x26,0xb4b52	 x26=0xb4b52000
          25702	      1183	80000340	3ead0d13	addi	x26,x26,1002	 x26:0xb4b52000 x26=0xb4b523ea
          25722	      1184	80000344	4da9	c.li	x27,10	 x27=0x0000000a
          25742	      1185	80000346	4e09	c.li	x28,2	 x28=0x00000002
          25762	      1186	80000348	4e81	c.li	x29,0	 x29=0x00000000
          25782	      1187	8000034a	4f0d	c.li	x30,3	 x30=0x00000003
          25862	      1191	8000034c	fbef8fb7	lui	x31,0xfbef8	 x31=0xfbef8000
          25922	      1194	80000350	77ef8f93	addi	x31,x31,1918	 x31:0xfbef8000 x31=0xfbef877e
          26102	      1203	80000354	00022297	auipc	x5,0x22	  x5=0x80022354
          26122	      1204	80000358	b1028293	addi	x5,x5,-1264	  x5:0x80022354  x5=0x80021e64
          26142	      1205	8000035c	90000a37	lui	x20,0x90000	 x20=0x90000000
          26402	      1218	80000360	1a71	c.addi	x20,-4	 x20:0x90000000 x20=0x8ffffffc
          26422	      1219	80000362	4881	c.li	x17,0	 x17=0x00000000
          26822	      1239	80000364	08a2	c.slli	x17,0x8	 x17:0x00000000 x17=0x00000000
          26842	      1240	80000366	00088893	addi	x17,x17,0	 x17:0x00000000 x17=0x00000000
          27262	      1261	8000036a	011a2023	sw	x17,0(x20)	 x20:0x8ffffffc x17:0x00000000 PA:0x8ffffffc store:0x00000000
          27282	      1262	8000036e	17e0306f	jal	x0,800034ec	  x0=0x00000000
          27422	      1269	800034ec	ad063b13	sltiu	x22,x12,-1328	 x12:0x00000009 x22=0x00000001
          27642	      1280	800034f0	0101d833	srl	x16,x3,x16	  x3:0xfe2d73de x16:0x80000000 x16=0xfe2d73de
          27802	      1288	800034f4	997d	c.andi	x10,-1	 x10:0x15f4230d x10=0x15f4230d
          27822	      1289	800034f6	0000100f	fence.i	
          28422	      1319	800034fa	8f1d	c.sub	x14,x15	 x14:0x0000000f x15:0x0000000f x14=0x00000000
          28442	      1320	800034fc	01e79113	slli	x2,x15,0x1e	 x15:0x0000000f  x2=0xc0000000
          28462	      1321	80003500	40b9de33	sra	x28,x19,x11	 x19:0x0000000d x11:0x00000000 x28=0x0000000d
          28882	      1342	80003504	34049873	csrrw	x16,mscratch,x9	  x9:0x00000000 x16=0x00000000
          28902	      1343	80003508	00267033	and	x0,x12,x2	 x12:0x00000009  x2:0xc0000000  x0=0x00000000
          28922	      1344	8000350c	fa41d3b7	lui	x7,0xfa41d	  x7=0xfa41d000
          28942	      1345	80003510	0f18	c.addi4spn	x14,x2,912	 x14=0xc0000390
          29062	      1351	80003512	01995a33	srl	x20,x18,x25	 x18:0x80000000 x25:0x0000000a x20=0x00200000
          29082	      1352	80003516	01031d13	slli	x26,x6,0x10	  x6:0xf78ab45a x26=0xb45a0000
          29502	      1373	8000351a	04d60063	beq	x12,x13,8000355a	 x12:0x00000009 x13:0x80000000
          29522	      1374	8000351e	8409	c.srai	x8,0x2	  x8:0x80000000  x8=0xe0000000
          29542	      1375	80003520	97ebbc13	sltiu	x24,x23,-1666	 x23:0x80025ce4 x24=0x00000001
          29582	      1377	80003524	02fcb7b3	mulhu	x15,x25,x15	 x25:0x0000000a x15:0x0000000f x15=0x00000000
          29602	      1378	80003528	0ff0000f	fence	iorw,iorw	
          29622	      1379	8000352c	0592	c.slli	x11,0x4	 x11:0x00000000 x11=0x00000000
          29782	      1387	8000352e	01f89993	slli	x19,x17,0x1f	 x17:0x00000000 x19=0x00000000
          29802	      1388	80003532	85c5	c.srai	x11,0x11	 x11:0x00000000 x11=0x00000000
          29862	      1391	80003534	40a7dd13	srai	x26,x15,0xa	 x15:0x00000000 x26=0x00000000
          29882	      1392	80003538	22529097	auipc	x1,0x22529	  x1=0xa252c538
          29902	      1393	8000353c	e7e5af13	slti	x30,x11,-386	 x11:0x00000000 x30=0x00000000
          29982	      1397	80003540	34006273	csrrsi	x4,mscratch,0	  x4=0x00000000
          30002	      1398	80003544	ef93ef93	ori	x31,x7,-263	  x7:0xfa41d000 x31=0xfffffef9
          30022	      1399	80003548	01cc2713	slti	x14,x24,28	 x24:0x00000001 x14=0x00000001
          30182	      1407	8000354c	40ddd9b3	sra	x19,x27,x13	 x27:0x0000000a x13:0x80000000 x19=0x0000000a
          30202	      1408	80003550	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          30342	      1415	80003552	024061b3	rem	x3,x0,x4	  x0:0x00000000  x4:0x00000000  x3=0x00000000
          30742	      1435	80003556	00bd71b3	and	x3,x26,x11	 x26:0x00000000 x11:0x00000000  x3=0x00000000
          30762	      1436	8000355a	0b76	c.slli	x22,0x1d	 x22:0x00000001 x22=0x20000000
          30842	      1440	8000355c	83e2	c.mv	x7,x24	  x0:0x00000000 x24:0x00000001  x7=0x00000001
          30862	      1441	8000355e	ec95	c.bnez	x9,8000359a	  x9:0x00000000
          31062	      1451	80003560	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          31082	      1452	80003562	3848c713	xori	x14,x17,900	 x17:0x00000000 x14=0x00000384
          31102	      1453	80003566	5acab413	sltiu	x8,x21,1452	 x21:0x00000005  x8=0x00000001
          31522	      1474	8000356a	44b32013	slti	x0,x6,1099	  x6:0xf78ab45a  x0=0x00000000
          31662	      1481	8000356e	40168a33	sub	x20,x13,x1	 x13:0x80000000  x1:0xa252c538 x20=0xddad3ac8
          31682	      1482	80003572	56fd	c.li	x13,-1	 x13=0xffffffff
          31862	      1491	80003574	0052d6b3	srl	x13,x5,x5	  x5:0x80021e64  x5:0x80021e64 x13=0x080021e6
          31882	      1492	80003578	8c75	c.and	x8,x13	  x8:0x00000001 x13:0x080021e6  x8=0x00000000
          32082	      1502	8000357a	24172213	slti	x4,x14,577	 x14:0x00000384  x4=0x00000000
          32522	      1524	8000357e	024faeb3	mulhsu	x29,x31,x4	 x31:0xfffffef9  x4:0x00000000 x29=0x00000000
          32842	      1540	80003582	00528833	add	x16,x5,x5	  x5:0x80021e64  x5:0x80021e64 x16=0x00043cc8
          33262	      1561	80003586	000619b3	sll	x19,x12,x0	 x12:0x00000009  x0:0x00000000 x19=0x00000009
          33362	      1566	8000358a	00e4c1b3	xor	x3,x9,x14	  x9:0x00000000 x14:0x00000384  x3=0x00000384
          33382	      1567	8000358e	1453e4b7	lui	x9,0x1453e	  x9=0x1453e000
          33402	      1568	80003592	00bbdfb3	srl	x31,x23,x11	 x23:0x80025ce4 x11:0x00000000 x31=0x80025ce4
          33822	      1589	80003596	02168eb3	mul	x29,x13,x1	 x13:0x080021e6  x1:0xa252c538 x29=0x41c96850
          34022	      1599	8000359a	340a3af3	csrrc	x21,mscratch,x20	 x20:0xddad3ac8 x21=0x00000000
          34042	      1600	8000359e	6921	c.lui	x18,0x8	 x18=0x00008000
          34442	      1620	800035a0	0036f863	bgeu	x13,x3,800035b0	 x13:0x080021e6  x3:0x00000384
          34862	      1641	800035b0	0287db33	divu	x22,x15,x8	 x15:0x00000000  x8:0x00000000 x22=0xffffffff
          35262	      1661	800035b4	157d	c.addi	x10,-1	 x10:0x15f4230d x10=0x15f4230c
          35342	      1665	800035b6	00209a93	slli	x21,x1,0x2	  x1:0xa252c538 x21=0x894b14e0
          35362	      1666	800035ba	ee9d	c.bnez	x13,800035f8	 x13:0x080021e6
          36022	      1699	800035f8	286d2393	slti	x7,x26,646	 x26:0x00000000  x7=0x00000001
          36042	      1700	800035fc	0719b193	sltiu	x3,x19,113	 x19:0x00000009  x3=0x00000001
          36062	      1701	80003600	810d	c.srli	x10,0x3	 x10:0x15f4230c x10=0x02be8461
          36082	      1702	80003602	001a16b3	sll	x13,x20,x1	 x20:0xddad3ac8  x1:0xa252c538 x13=0xc8000000
          36102	      1703	80003606	66ed	c.lui	x13,0x1b	 x13=0x0001b000
          36122	      1704	80003608	1404	c.addi4spn	x9,x2,544	  x9=0xc0000220
          36142	      1705	8000360a	c48d	c.beqz	x9,80003634	  x9:0xc0000220
          36522	      1724	8000360c	8d11	c.sub	x10,x12	 x10:0x02be8461 x12:0x00000009 x10=0x02be8458
          36542	      1725	8000360e	0d04b093	sltiu	x1,x9,208	  x9:0xc0000220  x1=0x00000000
          36562	      1726	80003612	8ea5	c.xor	x13,x9	 x13:0x0001b000  x9:0xc0000220 x13=0xc001b220
          36782	      1737	80003614	03a57333	remu	x6,x10,x26	 x10:0x02be8458 x26:0x00000000  x6=0x02be8458
          36802	      1738	80003618	0310	c.addi4spn	x12,x2,384	 x12=0xc0000180
          36982	      1747	8000361a	03a3ac33	mulhsu	x24,x7,x26	  x7:0x00000001 x26:0x00000000 x24=0x00000000
          37182	      1757	8000361e	de3fe117	auipc	x2,0xde3fe	  x2=0x5e40161e
          37502	      1773	80003622	4058d4b3	sra	x9,x17,x5	 x17:0x00000000  x5:0x80021e64  x9=0x00000000
          37522	      1774	80003626	41d1dc13	srai	x24,x3,0x1d	  x3:0x00000001 x24=0x00000000
          37542	      1775	8000362a	0000100f	fence.i	
          38002	      1798	8000362e	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          38022	      1799	80003630	70bf2013	slti	x0,x30,1803	 x30:0x00000000  x0=0x00000000
          41122	      1954	80003634	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
