Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           8777	       337	80000134	4a4b8b93	addi	x23,x23,1188	 x23:0x80003130 x23=0x800035d4
           8877	       342	80000138	55555137	lui	x2,0x55555	  x2=0x55555000
           9297	       363	8000013c	55510113	addi	x2,x2,1365	  x2:0x55555000  x2=0x55555555
           9317	       364	80000140	9b8a	c.add	x23,x2	 x23:0x800035d4  x2:0x55555555 x23=0xd5558b29
           9337	       365	80000142	002bdb93	srli	x23,x23,0x2	 x23:0xd5558b29 x23=0x355562ca
           9577	       377	80000146	3b5b9073	csrrw	x0,pmpaddr5,x23	 x23:0x355562ca  x0=0x00000000
           9897	       393	8000014a	00003b97	auipc	x23,0x3	 x23=0x8000314a
           9917	       394	8000014e	48ab8b93	addi	x23,x23,1162	 x23:0x8000314a x23=0x800035d4
          10117	       404	80000152	66666137	lui	x2,0x66666	  x2=0x66666000
          10317	       414	80000156	66610113	addi	x2,x2,1638	  x2:0x66666000  x2=0x66666666
          10337	       415	8000015a	9b8a	c.add	x23,x2	 x23:0x800035d4  x2:0x66666666 x23=0xe6669c3a
          10357	       416	8000015c	002bdb93	srli	x23,x23,0x2	 x23:0xe6669c3a x23=0x3999a70e
          10377	       417	80000160	3b6b9073	csrrw	x0,pmpaddr6,x23	 x23:0x3999a70e  x0=0x00000000
          10437	       420	80000164	00003b97	auipc	x23,0x3	 x23=0x80003164
          10537	       425	80000168	470b8b93	addi	x23,x23,1136	 x23:0x80003164 x23=0x800035d4
          10557	       426	8000016c	77777137	lui	x2,0x77777	  x2=0x77777000
          10757	       436	80000170	77710113	addi	x2,x2,1911	  x2:0x77777000  x2=0x77777777
          10777	       437	80000174	9b8a	c.add	x23,x2	 x23:0x800035d4  x2:0x77777777 x23=0xf777ad4b
          10797	       438	80000176	002bdb93	srli	x23,x23,0x2	 x23:0xf777ad4b x23=0x3dddeb52
          11217	       459	8000017a	3b7b9073	csrrw	x0,pmpaddr7,x23	 x23:0x3dddeb52  x0=0x00000000
          11417	       469	8000017e	0f0f1bb7	lui	x23,0xf0f1	 x23=0x0f0f1000
          11437	       470	80000182	f0fb8b93	addi	x23,x23,-241	 x23:0x0f0f1000 x23=0x0f0f0f0f
          11457	       471	80000186	3a1b9073	csrrw	x0,pmpcfg1,x23	 x23:0x0f0f0f0f  x0=0x00000000
          11517	       474	8000018a	00003b97	auipc	x23,0x3	 x23=0x8000318a
          11537	       475	8000018e	44ab8b93	addi	x23,x23,1098	 x23:0x8000318a x23=0x800035d4
          11557	       476	80000192	88889137	lui	x2,0x88889	  x2=0x88889000
          11697	       483	80000196	88810113	addi	x2,x2,-1912	  x2:0x88889000  x2=0x88888888
          11717	       484	8000019a	9b8a	c.add	x23,x2	 x23:0x800035d4  x2:0x88888888 x23=0x0888be5c
          11737	       485	8000019c	002bdb93	srli	x23,x23,0x2	 x23:0x0888be5c x23=0x02222f97
          11797	       488	800001a0	3b8b9073	csrrw	x0,pmpaddr8,x23	 x23:0x02222f97  x0=0x00000000
          12157	       506	800001a4	00003b97	auipc	x23,0x3	 x23=0x800031a4
          12177	       507	800001a8	430b8b93	addi	x23,x23,1072	 x23:0x800031a4 x23=0x800035d4
          12217	       509	800001ac	9999a137	lui	x2,0x9999a	  x2=0x9999a000
          12237	       510	800001b0	99910113	addi	x2,x2,-1639	  x2:0x9999a000  x2=0x99999999
          12257	       511	800001b4	9b8a	c.add	x23,x2	 x23:0x800035d4  x2:0x99999999 x23=0x1999cf6d
          12537	       525	800001b6	002bdb93	srli	x23,x23,0x2	 x23:0x1999cf6d x23=0x066673db
          12557	       526	800001ba	3b9b9073	csrrw	x0,pmpaddr9,x23	 x23:0x066673db  x0=0x00000000
          12617	       529	800001be	00003b97	auipc	x23,0x3	 x23=0x800031be
          12637	       530	800001c2	416b8b93	addi	x23,x23,1046	 x23:0x800031be x23=0x800035d4
          12677	       532	800001c6	aaaab137	lui	x2,0xaaaab	  x2=0xaaaab000
          12737	       535	800001ca	aaa10113	addi	x2,x2,-1366	  x2:0xaaaab000  x2=0xaaaaaaaa
          12757	       536	800001ce	9b8a	c.add	x23,x2	 x23:0x800035d4  x2:0xaaaaaaaa x23=0x2aaae07e
          12777	       537	800001d0	002bdb93	srli	x23,x23,0x2	 x23:0x2aaae07e x23=0x0aaab81f
          12917	       544	800001d4	3bab9073	csrrw	x0,pmpaddr10,x23	 x23:0x0aaab81f  x0=0x00000000
          12977	       547	800001d8	00003b97	auipc	x23,0x3	 x23=0x800031d8
          13157	       556	800001dc	3fcb8b93	addi	x23,x23,1020	 x23:0x800031d8 x23=0x800035d4
          13197	       558	800001e0	bbbbc137	lui	x2,0xbbbbc	  x2=0xbbbbc000
          13357	       566	800001e4	bbb10113	addi	x2,x2,-1093	  x2:0xbbbbc000  x2=0xbbbbbbbb
          13437	       570	800001e8	9b8a	c.add	x23,x2	 x23:0x800035d4  x2:0xbbbbbbbb x23=0x3bbbf18f
          13637	       580	800001ea	002bdb93	srli	x23,x23,0x2	 x23:0x3bbbf18f x23=0x0eeefc63
          13657	       581	800001ee	3bbb9073	csrrw	x0,pmpaddr11,x23	 x23:0x0eeefc63  x0=0x00000000
          13717	       584	800001f2	0f0f1bb7	lui	x23,0xf0f1	 x23=0x0f0f1000
          14137	       605	800001f6	f0fb8b93	addi	x23,x23,-241	 x23:0x0f0f1000 x23=0x0f0f0f0f
          14157	       606	800001fa	3a2b9073	csrrw	x0,pmpcfg2,x23	 x23:0x0f0f0f0f  x0=0x00000000
          14217	       609	800001fe	00003b97	auipc	x23,0x3	 x23=0x800031fe
          14297	       613	80000202	3d6b8b93	addi	x23,x23,982	 x23:0x800031fe x23=0x800035d4
          14317	       614	80000206	ccccd137	lui	x2,0xccccd	  x2=0xccccd000
          14597	       628	8000020a	ccc10113	addi	x2,x2,-820	  x2:0xccccd000  x2=0xcccccccc
          14617	       629	8000020e	9b8a	c.add	x23,x2	 x23:0x800035d4  x2:0xcccccccc x23=0x4ccd02a0
          14877	       642	80000210	002bdb93	srli	x23,x23,0x2	 x23:0x4ccd02a0 x23=0x133340a8
          14977	       647	80000214	3bcb9073	csrrw	x0,pmpaddr12,x23	 x23:0x133340a8  x0=0x00000000
          15037	       650	80000218	00003b97	auipc	x23,0x3	 x23=0x80003218
          15057	       651	8000021c	3bcb8b93	addi	x23,x23,956	 x23:0x80003218 x23=0x800035d4
          15157	       656	80000220	dddde137	lui	x2,0xdddde	  x2=0xdddde000
          15177	       657	80000224	ddd10113	addi	x2,x2,-547	  x2:0xdddde000  x2=0xdddddddd
          15197	       658	80000228	9b8a	c.add	x23,x2	 x23:0x800035d4  x2:0xdddddddd x23=0x5dde13b1
          15257	       661	8000022a	002bdb93	srli	x23,x23,0x2	 x23:0x5dde13b1 x23=0x177784ec
          15317	       664	8000022e	3bdb9073	csrrw	x0,pmpaddr13,x23	 x23:0x177784ec  x0=0x00000000
          15377	       667	80000232	00003b97	auipc	x23,0x3	 x23=0x80003232
          15597	       678	80000236	3a2b8b93	addi	x23,x23,930	 x23:0x80003232 x23=0x800035d4
          15757	       686	8000023a	eeeef137	lui	x2,0xeeeef	  x2=0xeeeef000
          16177	       707	8000023e	eee10113	addi	x2,x2,-274	  x2:0xeeeef000  x2=0xeeeeeeee
          16197	       708	80000242	9b8a	c.add	x23,x2	 x23:0x800035d4  x2:0xeeeeeeee x23=0x6eef24c2
          16377	       717	80000244	002bdb93	srli	x23,x23,0x2	 x23:0x6eef24c2 x23=0x1bbbc930
          16797	       738	80000248	3beb9073	csrrw	x0,pmpaddr14,x23	 x23:0x1bbbc930  x0=0x00000000
          17197	       758	8000024c	00003b97	auipc	x23,0x3	 x23=0x8000324c
          17617	       779	80000250	388b8b93	addi	x23,x23,904	 x23:0x8000324c x23=0x800035d4
          17637	       780	80000254	fff00113	addi	x2,x0,-1	  x0:0x00000000  x2=0xffffffff
          17657	       781	80000258	9b8a	c.add	x23,x2	 x23:0x800035d4  x2:0xffffffff x23=0x800035d3
          17677	       782	8000025a	002bdb93	srli	x23,x23,0x2	 x23:0x800035d3 x23=0x20000d74
          17837	       790	8000025e	3bfb9073	csrrw	x0,pmpaddr15,x23	 x23:0x20000d74  x0=0x00000000
          17897	       793	80000262	0f0f1bb7	lui	x23,0xf0f1	 x23=0x0f0f1000
          17917	       794	80000266	f0fb8b93	addi	x23,x23,-241	 x23:0x0f0f1000 x23=0x0f0f0f0f
          17957	       796	8000026a	3a3b9073	csrrw	x0,pmpcfg3,x23	 x23:0x0f0f0f0f  x0=0x00000000
          18137	       805	8000026e	00000117	auipc	x2,0x0	  x2=0x8000026e
          18277	       812	80000272	05a10113	addi	x2,x2,90	  x2:0x8000026e  x2=0x800002c8
          18297	       813	80000276	34111073	csrrw	x0,mepc,x2	  x2:0x800002c8  x0=0x00000000
          18317	       814	8000027a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          18737	       835	8000027e	00002137	lui	x2,0x2	  x2=0x00002000
          18757	       836	80000282	80010113	addi	x2,x2,-2048	  x2:0x00002000  x2=0x00001800
          18837	       840	80000286	30011073	csrrw	x0,mstatus,x2	  x2:0x00001800  x0=0x00000000
          18897	       843	8000028a	4101	c.li	x2,0	  x2=0x00000000
          18917	       844	8000028c	30411073	csrrw	x0,mie,x2	  x2:0x00000000  x0=0x00000000
          19277	       862	80000290	90000fb7	lui	x31,0x90000	 x31=0x90000000
          19297	       863	80000294	1ff1	c.addi	x31,-4	 x31:0x90000000 x31=0x8ffffffc
          19717	       884	80000296	30000113	addi	x2,x0,768	  x0:0x00000000  x2=0x00000300
          19737	       885	8000029a	0122	c.slli	x2,0x8	  x2:0x00000300  x2=0x00030000
          19757	       886	8000029c	010d	c.addi	x2,3	  x2:0x00030000  x2=0x00030003
          20237	       910	8000029e	002fa023	sw	x2,0(x31)	 x31:0x8ffffffc  x2:0x00030003 PA:0x8ffffffc store:0x00030003
          20257	       911	800002a2	30002173	csrrs	x2,mstatus,x0	  x0:0x00000000  x2=0x00001800
          20397	       918	800002a6	002fa023	sw	x2,0(x31)	 x31:0x8ffffffc  x2:0x00001800 PA:0x8ffffffc store:0x00001800
          20417	       919	800002aa	90000fb7	lui	x31,0x90000	 x31=0x90000000
          20437	       920	800002ae	1ff1	c.addi	x31,-4	 x31:0x90000000 x31=0x8ffffffc
          20457	       921	800002b0	30400113	addi	x2,x0,772	  x0:0x00000000  x2=0x00000304
          20477	       922	800002b4	0122	c.slli	x2,0x8	  x2:0x00000304  x2=0x00030400
          20497	       923	800002b6	010d	c.addi	x2,3	  x2:0x00030400  x2=0x00030403
          20717	       934	800002b8	002fa023	sw	x2,0(x31)	 x31:0x8ffffffc  x2:0x00030403 PA:0x8ffffffc store:0x00030403
          20737	       935	800002bc	30402173	csrrs	x2,mie,x0	  x0:0x00000000  x2=0x00000000
          21017	       949	800002c0	002fa023	sw	x2,0(x31)	 x31:0x8ffffffc  x2:0x00000000 PA:0x8ffffffc store:0x00000000
          21037	       950	800002c4	30200073	mret	
          21717	       984	800002c8	0182f037	lui	x0,0x182f	  x0=0x00000000
          21817	       989	800002cc	1a200013	addi	x0,x0,418	  x0:0x00000000  x0=0x00000000
          48457	      2321	800002d0	4081	c.li	x1,0	  x1=0x00000000
          48477	      2322	800002d2	f94c8137	lui	x2,0xf94c8	  x2=0xf94c8000
          48497	      2323	800002d6	48710113	addi	x2,x2,1159	  x2:0xf94c8000  x2=0xf94c8487
          48517	      2324	800002da	266d11b7	lui	x3,0x266d1	  x3=0x266d1000
          48537	      2325	800002de	3ce18193	addi	x3,x3,974	  x3:0x266d1000  x3=0x266d13ce
          48557	      2326	800002e2	7e76a237	lui	x4,0x7e76a	  x4=0x7e76a000
          48597	      2328	800002e6	77620213	addi	x4,x4,1910	  x4:0x7e76a000  x4=0x7e76a776
          48617	      2329	800002ea	42a1	c.li	x5,8	  x5=0x00000008
          48637	      2330	800002ec	b313d3b7	lui	x7,0xb313d	  x7=0xb313d000
          48997	      2348	800002f0	69938393	addi	x7,x7,1689	  x7:0xb313d000  x7=0xb313d699
          49017	      2349	800002f4	80000437	lui	x8,0x80000	  x8=0x80000000
          49437	      2370	800002f8	800004b7	lui	x9,0x80000	  x9=0x80000000
          49457	      2371	800002fc	80000537	lui	x10,0x80000	 x10=0x80000000
          49557	      2376	80000300	f09095b7	lui	x11,0xf0909	 x11=0xf0909000
          49957	      2396	80000304	7df58593	addi	x11,x11,2015	 x11:0xf0909000 x11=0xf09097df
          50377	      2417	80000308	4639	c.li	x12,14	 x12=0x0000000e
          50397	      2418	8000030a	4681	c.li	x13,0	 x13=0x00000000
          50537	      2425	8000030c	4721	c.li	x14,8	 x14=0x00000008
          50557	      2426	8000030e	f73967b7	lui	x15,0xf7396	 x15=0xf7396000
          50577	      2427	80000312	07bd	c.addi	x15,15	 x15:0xf7396000 x15=0xf739600f
          50597	      2428	80000314	9cfb6837	lui	x16,0x9cfb6	 x16=0x9cfb6000
          50617	      2429	80000318	98180813	addi	x16,x16,-1663	 x16:0x9cfb6000 x16=0x9cfb5981
          50697	      2433	8000031c	800008b7	lui	x17,0x80000	 x17=0x80000000
          50717	      2434	80000320	4901	c.li	x18,0	 x18=0x00000000
          51217	      2459	80000322	e67e29b7	lui	x19,0xe67e2	 x19=0xe67e2000
          51237	      2460	80000326	b9b98993	addi	x19,x19,-1125	 x19:0xe67e2000 x19=0xe67e1b9b
          51337	      2465	8000032a	fe9cea37	lui	x20,0xfe9ce	 x20=0xfe9ce000
          51697	      2483	8000032e	92ca0a13	addi	x20,x20,-1748	 x20:0xfe9ce000 x20=0xfe9cd92c
          51717	      2484	80000332	e38a5ab7	lui	x21,0xe38a5	 x21=0xe38a5000
          51737	      2485	80000336	e84a8a93	addi	x21,x21,-380	 x21:0xe38a5000 x21=0xe38a4e84
          51757	      2486	8000033a	3fa6db37	lui	x22,0x3fa6d	 x22=0x3fa6d000
          51777	      2487	8000033e	d40b0b13	addi	x22,x22,-704	 x22:0x3fa6d000 x22=0x3fa6cd40
          51797	      2488	80000342	ffe8cbb7	lui	x23,0xffe8c	 x23=0xffe8c000
          51877	      2492	80000346	21cb8b93	addi	x23,x23,540	 x23:0xffe8c000 x23=0xffe8c21c
          52137	      2505	8000034a	f0963c37	lui	x24,0xf0963	 x24=0xf0963000
          52157	      2506	8000034e	60bc0c13	addi	x24,x24,1547	 x24:0xf0963000 x24=0xf096360b
          52317	      2514	80000352	c78f1cb7	lui	x25,0xc78f1	 x25=0xc78f1000
          52737	      2535	80000356	26ec8c93	addi	x25,x25,622	 x25:0xc78f1000 x25=0xc78f126e
          52757	      2536	8000035a	4d05	c.li	x26,1	 x26=0x00000001
          52777	      2537	8000035c	4da5	c.li	x27,9	 x27=0x00000009
          52797	      2538	8000035e	f343fe37	lui	x28,0xf343f	 x28=0xf343f000
          52917	      2544	80000362	8afe0e13	addi	x28,x28,-1873	 x28:0xf343f000 x28=0xf343e8af
          53037	      2550	80000366	6111feb7	lui	x29,0x6111f	 x29=0x6111f000
          53237	      2560	8000036a	827e8e93	addi	x29,x29,-2009	 x29:0x6111f000 x29=0x6111e827
          53657	      2581	8000036e	8d0a5fb7	lui	x31,0x8d0a5	 x31=0x8d0a5000
          53677	      2582	80000372	61df8f93	addi	x31,x31,1565	 x31:0x8d0a5000 x31=0x8d0a561d
          53697	      2583	80000376	00022f17	auipc	x30,0x22	 x30=0x80022376
          53777	      2587	8000037a	aeef0f13	addi	x30,x30,-1298	 x30:0x80022376 x30=0x80021e64
          53797	      2588	8000037e	90000fb7	lui	x31,0x90000	 x31=0x90000000
          53817	      2589	80000382	1ff1	c.addi	x31,-4	 x31:0x90000000 x31=0x8ffffffc
          53837	      2590	80000384	4101	c.li	x2,0	  x2=0x00000000
          53857	      2591	80000386	0122	c.slli	x2,0x8	  x2:0x00000000  x2=0x00000000
          53877	      2592	80000388	00010113	addi	x2,x2,0	  x2:0x00000000  x2=0x00000000
          54357	      2616	8000038c	002fa023	sw	x2,0(x31)	 x31:0x8ffffffc  x2:0x00000000 PA:0x8ffffffc store:0x00000000
          54377	      2617	80000390	2440306f	jal	x0,800035d4	  x0=0x00000000
          54437	      2620	800035d4	00002817	auipc	x16,0x2	 x16=0x800055d4
          54777	      2637	800035d8	8aa80813	addi	x16,x16,-1878	 x16:0x800055d4 x16=0x80004e7e
          54797	      2638	800035dc	41265213	srai	x4,x12,0x12	 x12:0x0000000e  x4=0x00000000
          54817	      2639	800035e0	41ee54b3	sra	x9,x28,x30	 x28:0xf343e8af x30:0x80021e64  x9=0xff343e8a
          54917	      2644	800035e4	40d08a33	sub	x20,x1,x13	  x1:0x00000000 x13:0x00000000 x20=0x00000000
          54937	      2645	800035e8	340f50f3	csrrwi	x1,mscratch,30	  x1=0x00000000
          54957	      2646	800035ec	41bf8233	sub	x4,x31,x27	 x31:0x8ffffffc x27:0x00000009  x4=0x8ffffff3
          55897	      2693	800035f0	0270fe33	remu	x28,x1,x7	  x1:0x00000000  x7:0xb313d699 x28=0x00000000
          55917	      2694	800035f4	e4980813	addi	x16,x16,-439	 x16:0x80004e7e x16=0x80004cc7
          55937	      2695	800035f8	01b49433	sll	x8,x9,x27	  x9:0xff343e8a x27:0x00000009  x8=0x687d1400
          55957	      2696	800035fc	1b7800e7	jalr	x1,439(x16)	 x16:0x80004cc7  x1=0x80003600
          56817	      2739	80004e7e	fccf0f13	addi	x30,x30,-52	 x30:0x80021e64 x30=0x80021e30
          57077	      2752	80004e82	001f2223	sw	x1,4(x30)	 x30:0x80021e30  x1:0x80003600 PA:0x80021e34 store:0x80003600
          57117	      2754	80004e86	0334aab3	mulhsu	x21,x9,x19	  x9:0xff343e8a x19:0xe67e1b9b x21=0xff488bd0
          57137	      2755	80004e8a	8e19	c.sub	x12,x14	 x12:0x0000000e x14:0x00000008 x12=0x00000006
          57157	      2756	80004e8c	6155	c.addi16sp	x2,304	  x2:0x00000000  x2=0x00000130
          57177	      2757	80004e8e	8331	c.srli	x14,0xc	 x14:0x00000008 x14=0x00000000
          57197	      2758	80004e90	00a51833	sll	x16,x10,x10	 x10:0x80000000 x10:0x80000000 x16=0x80000000
          57217	      2759	80004e94	0aea	c.slli	x21,0x1a	 x21:0xff488bd0 x21=0x40000000
          57237	      2760	80004e96	612d	c.addi16sp	x2,224	  x2:0x00000130  x2=0x00000210
          57257	      2761	80004e98	01377d33	and	x26,x14,x19	 x14:0x00000000 x19:0xe67e1b9b x26=0x00000000
          57997	      2798	80004e9c	02914b33	div	x22,x2,x9	  x2:0x00000210  x9:0xff343e8a x22=0x00000000
          58017	      2799	80004ea0	8671	c.srai	x12,0x1c	 x12:0x00000006 x12=0x00000000
          58037	      2800	80004ea2	0b98	c.addi4spn	x14,x2,464	 x14=0x000003e0
          58057	      2801	80004ea4	9792	c.add	x15,x4	 x15:0xf739600f  x4:0x8ffffff3 x15=0x87396002
          58077	      2802	80004ea6	498000ef	jal	x1,8000533e	  x1=0x80004eaa
          58157	      2806	8000533e	8069	c.srli	x8,0x1a	  x8:0x687d1400  x8=0x0000001a
          58217	      2809	80005340	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          58237	      2810	80005342	34085ef3	csrrwi	x29,mscratch,16	 x29=0x0000001e
          58257	      2811	80005346	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          58277	      2812	80005348	00ead393	srli	x7,x21,0xe	 x21:0x40000000  x7=0x00010000
          59297	      2863	8000534c	0238d533	divu	x10,x17,x3	 x17:0x80000000  x3:0x266d13ce x10=0x00000003
          59317	      2864	80005350	fdcf0f13	addi	x30,x30,-36	 x30:0x80021e30 x30=0x80021e0c
          59337	      2865	80005354	61f2dc17	auipc	x24,0x61f2d	 x24=0xe1f32354
          59357	      2866	80005358	168c	c.addi4spn	x11,x2,864	 x11=0x00000570
          59817	      2889	8000535a	001f2223	sw	x1,4(x30)	 x30:0x80021e0c  x1:0x80004eaa PA:0x80021e10 store:0x80004eaa
          59837	      2890	8000535e	45e14193	xori	x3,x2,1118	  x2:0x00000210  x3=0x0000064e
          59857	      2891	80005362	035f5a63	bge	x30,x21,80005396	 x30:0x80021e0c x21:0x40000000
          59877	      2892	80005366	340667f3	csrrsi	x15,mscratch,12	 x15=0x00000010
          60097	      2903	8000536a	006dde33	srl	x28,x27,x6	 x27:0x00000009  x6:0x80025ce4 x28=0x00000000
          60117	      2904	8000536e	8cc5	c.or	x9,x9	  x9:0xff343e8a  x9:0xff343e8a  x9=0xff343e8a
          60137	      2905	80005370	020b8db3	mul	x27,x23,x0	 x23:0xffe8c21c  x0:0x00000000 x27=0x00000000
          60537	      2925	80005374	409bdd33	sra	x26,x23,x9	 x23:0xffe8c21c  x9:0xff343e8a x26=0xfffffa30
          60757	      2936	80005378	0051a933	slt	x18,x3,x5	  x3:0x0000064e  x5:0x00000008 x18=0x00000000
          60777	      2937	8000537c	8b69	c.andi	x14,26	 x14:0x000003e0 x14=0x00000000
          60797	      2938	8000537e	002bc863	blt	x23,x2,8000538e	 x23:0xffe8c21c  x2:0x00000210
          61137	      2955	8000538e	83c1	c.srli	x15,0x10	 x15:0x00000010 x15=0x00000000
          61577	      2977	80005390	8fa6	c.mv	x31,x9	  x0:0x00000000  x9:0xff343e8a x31=0xff343e8a
          61597	      2978	80005392	87fe	c.mv	x15,x31	  x0:0x00000000 x31:0xff343e8a x15=0xff343e8a
          61757	      2986	80005394	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          62177	      3007	80005396	02558133	mul	x2,x11,x5	 x11:0x00000570  x5:0x00000008  x2=0x00002b80
          62577	      3027	8000539a	01801f93	slli	x31,x0,0x18	  x0:0x00000000 x31=0x00000000
          62597	      3028	8000539e	8dd5	c.or	x11,x13	 x11:0x00000570 x13:0x00000000 x11=0x00000570
          62937	      3045	800053a0	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          62957	      3046	800053a2	009dce33	xor	x28,x27,x9	 x27:0x00000000  x9:0xff343e8a x28=0xff343e8a
          62977	      3047	800053a6	34091873	csrrw	x16,mscratch,x18	 x18:0x00000000 x16=0x00000010
