Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           6130	       204	800000f6	33310113	addi	x2,x2,819	  x2:0x33333000  x2=0x33333333
           6150	       205	800000fa	970a	c.add	x14,x2	 x14:0x800034a4  x2:0x33333333 x14=0xb33367d7
           6170	       206	800000fc	8309	c.srli	x14,0x2	 x14:0xb33367d7 x14=0x2cccd9f5
           6190	       207	800000fe	3b371073	csrrw	x0,pmpaddr3,x14	 x14:0x2cccd9f5  x0=0x00000000
           6510	       223	80000102	0f0f1737	lui	x14,0xf0f1	 x14=0x0f0f1000
           6810	       238	80000106	f0f70713	addi	x14,x14,-241	 x14:0x0f0f1000 x14=0x0f0f0f0f
           6870	       241	8000010a	3a071073	csrrw	x0,pmpcfg0,x14	 x14:0x0f0f0f0f  x0=0x00000000
           6930	       244	8000010e	00003717	auipc	x14,0x3	 x14=0x8000310e
           7110	       253	80000112	39670713	addi	x14,x14,918	 x14:0x8000310e x14=0x800034a4
           7250	       260	80000116	44444137	lui	x2,0x44444	  x2=0x44444000
           7330	       264	8000011a	44410113	addi	x2,x2,1092	  x2:0x44444000  x2=0x44444444
           7350	       265	8000011e	970a	c.add	x14,x2	 x14:0x800034a4  x2:0x44444444 x14=0xc44478e8
           7370	       266	80000120	8309	c.srli	x14,0x2	 x14:0xc44478e8 x14=0x31111e3a
           7390	       267	80000122	3b471073	csrrw	x0,pmpaddr4,x14	 x14:0x31111e3a  x0=0x00000000
           7530	       274	80000126	00003717	auipc	x14,0x3	 x14=0x80003126
           7550	       275	8000012a	37e70713	addi	x14,x14,894	 x14:0x80003126 x14=0x800034a4
           7750	       285	8000012e	55555137	lui	x2,0x55555	  x2=0x55555000
           7930	       294	80000132	55510113	addi	x2,x2,1365	  x2:0x55555000  x2=0x55555555
           7950	       295	80000136	970a	c.add	x14,x2	 x14:0x800034a4  x2:0x55555555 x14=0xd55589f9
           7970	       296	80000138	8309	c.srli	x14,0x2	 x14:0xd55589f9 x14=0x3555627e
           8110	       303	8000013a	3b571073	csrrw	x0,pmpaddr5,x14	 x14:0x3555627e  x0=0x00000000
           8190	       307	8000013e	00003717	auipc	x14,0x3	 x14=0x8000313e
           8610	       328	80000142	36670713	addi	x14,x14,870	 x14:0x8000313e x14=0x800034a4
           9030	       349	80000146	66666137	lui	x2,0x66666	  x2=0x66666000
           9450	       370	8000014a	66610113	addi	x2,x2,1638	  x2:0x66666000  x2=0x66666666
           9470	       371	8000014e	970a	c.add	x14,x2	 x14:0x800034a4  x2:0x66666666 x14=0xe6669b0a
           9870	       391	80000150	8309	c.srli	x14,0x2	 x14:0xe6669b0a x14=0x3999a6c2
           9890	       392	80000152	3b671073	csrrw	x0,pmpaddr6,x14	 x14:0x3999a6c2  x0=0x00000000
           9990	       397	80000156	00003717	auipc	x14,0x3	 x14=0x80003156
          10410	       418	8000015a	34e70713	addi	x14,x14,846	 x14:0x80003156 x14=0x800034a4
          10530	       424	8000015e	77777137	lui	x2,0x77777	  x2=0x77777000
          10550	       425	80000162	77710113	addi	x2,x2,1911	  x2:0x77777000  x2=0x77777777
          10570	       426	80000166	970a	c.add	x14,x2	 x14:0x800034a4  x2:0x77777777 x14=0xf777ac1b
          10750	       435	80000168	8309	c.srli	x14,0x2	 x14:0xf777ac1b x14=0x3dddeb06
          11010	       448	8000016a	3b771073	csrrw	x0,pmpaddr7,x14	 x14:0x3dddeb06  x0=0x00000000
          11070	       451	8000016e	0f0f1737	lui	x14,0xf0f1	 x14=0x0f0f1000
          11090	       452	80000172	f0f70713	addi	x14,x14,-241	 x14:0x0f0f1000 x14=0x0f0f0f0f
          11150	       455	80000176	3a171073	csrrw	x0,pmpcfg1,x14	 x14:0x0f0f0f0f  x0=0x00000000
          11470	       471	8000017a	00003717	auipc	x14,0x3	 x14=0x8000317a
          11530	       474	8000017e	32a70713	addi	x14,x14,810	 x14:0x8000317a x14=0x800034a4
          11730	       484	80000182	88889137	lui	x2,0x88889	  x2=0x88889000
          11850	       490	80000186	88810113	addi	x2,x2,-1912	  x2:0x88889000  x2=0x88888888
          11870	       491	8000018a	970a	c.add	x14,x2	 x14:0x800034a4  x2:0x88888888 x14=0x0888bd2c
          11890	       492	8000018c	8309	c.srli	x14,0x2	 x14:0x0888bd2c x14=0x02222f4b
          11910	       493	8000018e	3b871073	csrrw	x0,pmpaddr8,x14	 x14:0x02222f4b  x0=0x00000000
          11970	       496	80000192	00003717	auipc	x14,0x3	 x14=0x80003192
          11990	       497	80000196	31270713	addi	x14,x14,786	 x14:0x80003192 x14=0x800034a4
          12050	       500	8000019a	9999a137	lui	x2,0x9999a	  x2=0x9999a000
          12350	       515	8000019e	99910113	addi	x2,x2,-1639	  x2:0x9999a000  x2=0x99999999
          12370	       516	800001a2	970a	c.add	x14,x2	 x14:0x800034a4  x2:0x99999999 x14=0x1999ce3d
          12390	       517	800001a4	8309	c.srli	x14,0x2	 x14:0x1999ce3d x14=0x0666738f
          12410	       518	800001a6	3b971073	csrrw	x0,pmpaddr9,x14	 x14:0x0666738f  x0=0x00000000
          12470	       521	800001aa	00003717	auipc	x14,0x3	 x14=0x800031aa
          12750	       535	800001ae	2fa70713	addi	x14,x14,762	 x14:0x800031aa x14=0x800034a4
          12770	       536	800001b2	aaaab137	lui	x2,0xaaaab	  x2=0xaaaab000
          12790	       537	800001b6	aaa10113	addi	x2,x2,-1366	  x2:0xaaaab000  x2=0xaaaaaaaa
          12810	       538	800001ba	970a	c.add	x14,x2	 x14:0x800034a4  x2:0xaaaaaaaa x14=0x2aaadf4e
          12830	       539	800001bc	8309	c.srli	x14,0x2	 x14:0x2aaadf4e x14=0x0aaab7d3
          12850	       540	800001be	3ba71073	csrrw	x0,pmpaddr10,x14	 x14:0x0aaab7d3  x0=0x00000000
          12910	       543	800001c2	00003717	auipc	x14,0x3	 x14=0x800031c2
          12970	       546	800001c6	2e270713	addi	x14,x14,738	 x14:0x800031c2 x14=0x800034a4
          12990	       547	800001ca	bbbbc137	lui	x2,0xbbbbc	  x2=0xbbbbc000
          13010	       548	800001ce	bbb10113	addi	x2,x2,-1093	  x2:0xbbbbc000  x2=0xbbbbbbbb
          13030	       549	800001d2	970a	c.add	x14,x2	 x14:0x800034a4  x2:0xbbbbbbbb x14=0x3bbbf05f
          13230	       559	800001d4	8309	c.srli	x14,0x2	 x14:0x3bbbf05f x14=0x0eeefc17
          13250	       560	800001d6	3bb71073	csrrw	x0,pmpaddr11,x14	 x14:0x0eeefc17  x0=0x00000000
          13310	       563	800001da	0f0f1737	lui	x14,0xf0f1	 x14=0x0f0f1000
          13330	       564	800001de	f0f70713	addi	x14,x14,-241	 x14:0x0f0f1000 x14=0x0f0f0f0f
          13470	       571	800001e2	3a271073	csrrw	x0,pmpcfg2,x14	 x14:0x0f0f0f0f  x0=0x00000000
          13530	       574	800001e6	00003717	auipc	x14,0x3	 x14=0x800031e6
          13550	       575	800001ea	2be70713	addi	x14,x14,702	 x14:0x800031e6 x14=0x800034a4
          13570	       576	800001ee	ccccd137	lui	x2,0xccccd	  x2=0xccccd000
          13590	       577	800001f2	ccc10113	addi	x2,x2,-820	  x2:0xccccd000  x2=0xcccccccc
          13610	       578	800001f6	970a	c.add	x14,x2	 x14:0x800034a4  x2:0xcccccccc x14=0x4ccd0170
          13650	       580	800001f8	8309	c.srli	x14,0x2	 x14:0x4ccd0170 x14=0x1333405c
          13670	       581	800001fa	3bc71073	csrrw	x0,pmpaddr12,x14	 x14:0x1333405c  x0=0x00000000
          13730	       584	800001fe	00003717	auipc	x14,0x3	 x14=0x800031fe
          13750	       585	80000202	2a670713	addi	x14,x14,678	 x14:0x800031fe x14=0x800034a4
          14170	       606	80000206	dddde137	lui	x2,0xdddde	  x2=0xdddde000
          14190	       607	8000020a	ddd10113	addi	x2,x2,-547	  x2:0xdddde000  x2=0xdddddddd
          14210	       608	8000020e	970a	c.add	x14,x2	 x14:0x800034a4  x2:0xdddddddd x14=0x5dde1281
          14230	       609	80000210	8309	c.srli	x14,0x2	 x14:0x5dde1281 x14=0x177784a0
          14290	       612	80000212	3bd71073	csrrw	x0,pmpaddr13,x14	 x14:0x177784a0  x0=0x00000000
          14550	       625	80000216	00003717	auipc	x14,0x3	 x14=0x80003216
          14970	       646	8000021a	28e70713	addi	x14,x14,654	 x14:0x80003216 x14=0x800034a4
          15050	       650	8000021e	eeeef137	lui	x2,0xeeeef	  x2=0xeeeef000
          15470	       671	80000222	eee10113	addi	x2,x2,-274	  x2:0xeeeef000  x2=0xeeeeeeee
          15490	       672	80000226	970a	c.add	x14,x2	 x14:0x800034a4  x2:0xeeeeeeee x14=0x6eef2392
          15510	       673	80000228	8309	c.srli	x14,0x2	 x14:0x6eef2392 x14=0x1bbbc8e4
          15530	       674	8000022a	3be71073	csrrw	x0,pmpaddr14,x14	 x14:0x1bbbc8e4  x0=0x00000000
          15590	       677	8000022e	00003717	auipc	x14,0x3	 x14=0x8000322e
          15610	       678	80000232	27670713	addi	x14,x14,630	 x14:0x8000322e x14=0x800034a4
          15870	       691	80000236	fff00113	addi	x2,x0,-1	  x0:0x00000000  x2=0xffffffff
          15890	       692	8000023a	970a	c.add	x14,x2	 x14:0x800034a4  x2:0xffffffff x14=0x800034a3
          15910	       693	8000023c	8309	c.srli	x14,0x2	 x14:0x800034a3 x14=0x20000d28
          15930	       694	8000023e	3bf71073	csrrw	x0,pmpaddr15,x14	 x14:0x20000d28  x0=0x00000000
          16010	       698	80000242	0f0f1737	lui	x14,0xf0f1	 x14=0x0f0f1000
          16030	       699	80000246	f0f70713	addi	x14,x14,-241	 x14:0x0f0f1000 x14=0x0f0f0f0f
          16050	       700	8000024a	3a371073	csrrw	x0,pmpcfg3,x14	 x14:0x0f0f0f0f  x0=0x00000000
          16110	       703	8000024e	00000117	auipc	x2,0x0	  x2=0x8000024e
          16250	       710	80000252	05a10113	addi	x2,x2,90	  x2:0x8000024e  x2=0x800002a8
          16270	       711	80000256	34111073	csrrw	x0,mepc,x2	  x2:0x800002a8  x0=0x00000000
          16290	       712	8000025a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          16530	       724	8000025e	00002137	lui	x2,0x2	  x2=0x00002000
          16550	       725	80000262	80010113	addi	x2,x2,-2048	  x2:0x00002000  x2=0x00001800
          16570	       726	80000266	30011073	csrrw	x0,mstatus,x2	  x2:0x00001800  x0=0x00000000
          16630	       729	8000026a	4101	c.li	x2,0	  x2=0x00000000
          16770	       736	8000026c	30411073	csrrw	x0,mie,x2	  x2:0x00000000  x0=0x00000000
          17190	       757	80000270	90000eb7	lui	x29,0x90000	 x29=0x90000000
          17230	       759	80000274	1ef1	c.addi	x29,-4	 x29:0x90000000 x29=0x8ffffffc
          17270	       761	80000276	30000113	addi	x2,x0,768	  x0:0x00000000  x2=0x00000300
          17290	       762	8000027a	0122	c.slli	x2,0x8	  x2:0x00000300  x2=0x00030000
          17310	       763	8000027c	010d	c.addi	x2,3	  x2:0x00030000  x2=0x00030003
          17570	       776	8000027e	002ea023	sw	x2,0(x29)	 x29:0x8ffffffc  x2:0x00030003 PA:0x8ffffffc store:0x00030003
          17590	       777	80000282	30002173	csrrs	x2,mstatus,x0	  x0:0x00000000  x2=0x00001800
          17670	       781	80000286	002ea023	sw	x2,0(x29)	 x29:0x8ffffffc  x2:0x00001800 PA:0x8ffffffc store:0x00001800
          17690	       782	8000028a	90000eb7	lui	x29,0x90000	 x29=0x90000000
          17710	       783	8000028e	1ef1	c.addi	x29,-4	 x29:0x90000000 x29=0x8ffffffc
          17730	       784	80000290	30400113	addi	x2,x0,772	  x0:0x00000000  x2=0x00000304
          17750	       785	80000294	0122	c.slli	x2,0x8	  x2:0x00000304  x2=0x00030400
          17770	       786	80000296	010d	c.addi	x2,3	  x2:0x00030400  x2=0x00030403
          18310	       813	80000298	002ea023	sw	x2,0(x29)	 x29:0x8ffffffc  x2:0x00030403 PA:0x8ffffffc store:0x00030403
          18410	       818	8000029c	30402173	csrrs	x2,mie,x0	  x0:0x00000000  x2=0x00000000
          18630	       829	800002a0	002ea023	sw	x2,0(x29)	 x29:0x8ffffffc  x2:0x00000000 PA:0x8ffffffc store:0x00000000
          18650	       830	800002a4	30200073	mret	
          19950	       895	800002a8	7198c037	lui	x0,0x7198c	  x0=0x00000000
          19970	       896	800002ac	1cd00013	addi	x0,x0,461	  x0:0x00000000  x0=0x00000000
          20030	       899	800002b0	4089	c.li	x1,2	  x1=0x00000002
          20050	       900	800002b2	f94e8137	lui	x2,0xf94e8	  x2=0xf94e8000
          20070	       901	800002b6	61010113	addi	x2,x2,1552	  x2:0xf94e8000  x2=0xf94e8610
          20090	       902	800002ba	4181	c.li	x3,0	  x3=0x00000000
          20230	       909	800002bc	80000237	lui	x4,0x80000	  x4=0x80000000
          20650	       930	800002c0	42bd	c.li	x5,15	  x5=0x0000000f
          20670	       931	800002c2	f56ab337	lui	x6,0xf56ab	  x6=0xf56ab000
          20690	       932	800002c6	b8a30313	addi	x6,x6,-1142	  x6:0xf56ab000  x6=0xf56aab8a
          20710	       933	800002ca	800003b7	lui	x7,0x80000	  x7=0x80000000
          20730	       934	800002ce	4405	c.li	x8,1	  x8=0x00000001
          20750	       935	800002d0	4481	c.li	x9,0	  x9=0x00000000
          20810	       938	800002d2	80000537	lui	x10,0x80000	 x10=0x80000000
          20830	       939	800002d6	307c25b7	lui	x11,0x307c2	 x11=0x307c2000
          20850	       940	800002da	d6f58593	addi	x11,x11,-657	 x11:0x307c2000 x11=0x307c1d6f
          20870	       941	800002de	4601	c.li	x12,0	 x12=0x00000000
          21270	       961	800002e0	db56d6b7	lui	x13,0xdb56d	 x13=0xdb56d000
          21290	       962	800002e4	a1668693	addi	x13,x13,-1514	 x13:0xdb56d000 x13=0xdb56ca16
          21310	       963	800002e8	f72c5737	lui	x14,0xf72c5	 x14=0xf72c5000
          21330	       964	800002ec	67b70713	addi	x14,x14,1659	 x14:0xf72c5000 x14=0xf72c567b
          21750	       985	800002f0	fcdff7b7	lui	x15,0xfcdff	 x15=0xfcdff000
          22170	      1006	800002f4	b3478793	addi	x15,x15,-1228	 x15:0xfcdff000 x15=0xfcdfeb34
          22190	      1007	800002f8	4839	c.li	x16,14	 x16=0x0000000e
          22410	      1018	800002fa	403518b7	lui	x17,0x40351	 x17=0x40351000
          22830	      1039	800002fe	06488893	addi	x17,x17,100	 x17:0x40351000 x17=0x40351064
          22850	      1040	80000302	4905	c.li	x18,1	 x18=0x00000001
          22870	      1041	80000304	f080e9b7	lui	x19,0xf080e	 x19=0xf080e000
          22930	      1044	80000308	08498993	addi	x19,x19,132	 x19:0xf080e000 x19=0xf080e084
          23030	      1049	8000030c	80000a37	lui	x20,0x80000	 x20=0x80000000
          23050	      1050	80000310	4a89	c.li	x21,2	 x21=0x00000002
          23070	      1051	80000312	4b81	c.li	x23,0	 x23=0x00000000
          23090	      1052	80000314	4c25	c.li	x24,9	 x24=0x00000009
          23110	      1053	80000316	f2854cb7	lui	x25,0xf2854	 x25=0xf2854000
          23190	      1057	8000031a	630c8c93	addi	x25,x25,1584	 x25:0xf2854000 x25=0xf2854630
          23210	      1058	8000031e	4d0d	c.li	x26,3	 x26=0x00000003
          23670	      1081	80000320	f24e6e37	lui	x28,0xf24e6	 x28=0xf24e6000
          23690	      1082	80000324	38ce0e13	addi	x28,x28,908	 x28:0xf24e6000 x28=0xf24e638c
          23990	      1097	80000328	4e81	c.li	x29,0	 x29=0x00000000
          24010	      1098	8000032a	ad804f37	lui	x30,0xad804	 x30=0xad804000
          24250	      1110	8000032e	617f0f13	addi	x30,x30,1559	 x30:0xad804000 x30=0xad804617
          24390	      1117	80000332	80000fb7	lui	x31,0x80000	 x31=0x80000000
          24410	      1118	80000336	00022d97	auipc	x27,0x22	 x27=0x80022336
          24610	      1128	8000033a	b2ed8d93	addi	x27,x27,-1234	 x27:0x80022336 x27=0x80021e64
          24630	      1129	8000033e	90000eb7	lui	x29,0x90000	 x29=0x90000000
          24650	      1130	80000342	1ef1	c.addi	x29,-4	 x29:0x90000000 x29=0x8ffffffc
          24670	      1131	80000344	4101	c.li	x2,0	  x2=0x00000000
          24690	      1132	80000346	0122	c.slli	x2,0x8	  x2:0x00000000  x2=0x00000000
          24710	      1133	80000348	00010113	addi	x2,x2,0	  x2:0x00000000  x2=0x00000000
          24950	      1145	8000034c	002ea023	sw	x2,0(x29)	 x29:0x8ffffffc  x2:0x00000000 PA:0x8ffffffc store:0x00000000
          24970	      1146	80000350	1540306f	jal	x0,800034a4	  x0=0x00000000
          25790	      1187	800034a4	02c49533	mulh	x10,x9,x12	  x9:0x00000000 x12:0x00000000 x10=0x00000000
          25930	      1194	800034a8	0ff0000f	fence	iorw,iorw	
          25950	      1195	800034ac	00000317	auipc	x6,0x0	  x6=0x800034ac
          25970	      1196	800034b0	6a630313	addi	x6,x6,1702	  x6:0x800034ac  x6=0x80003b52
          25990	      1197	800034b4	34095473	csrrwi	x8,mscratch,18	  x8=0x00000000
          26430	      1219	800034b8	0f430313	addi	x6,x6,244	  x6:0x80003b52  x6=0x80003c46
          27350	      1265	800034bc	02596a33	rem	x20,x18,x5	 x18:0x00000001  x5:0x0000000f x20=0x00000001
          27370	      1266	800034c0	76deb593	sltiu	x11,x29,1901	 x29:0x8ffffffc x11=0x00000000
          27390	      1267	800034c4	f0d30367	jalr	x6,-243(x6)	  x6:0x80003c46  x6=0x800034c8
          27630	      1279	80003b52	00308c33	add	x24,x1,x3	  x1:0x00000002  x3:0x00000000 x24=0x00000002
          27810	      1288	80003b56	295ec637	lui	x12,0x295ec	 x12=0x295ec000
          27870	      1291	80003b5a	016036b3	sltu	x13,x0,x22	  x0:0x00000000 x22:0x80025ce4 x13=0x00000001
          28190	      1307	80003b5e	fd8d8d93	addi	x27,x27,-40	 x27:0x80021e64 x27=0x80021e3c
          28210	      1308	80003b62	15608693	addi	x13,x1,342	  x1:0x00000002 x13=0x00000158
          28230	      1309	80003b66	8d21	c.xor	x10,x8	 x10:0x00000000  x8:0x00000000 x10=0x00000000
          28610	      1328	80003b68	006da223	sw	x6,4(x27)	 x27:0x80021e3c  x6:0x800034c8 PA:0x80021e40 store:0x800034c8
          28630	      1329	80003b6c	817d	c.srli	x10,0x1f	 x10:0x00000000 x10=0x00000000
          28650	      1330	80003b6e	8ad9	c.andi	x13,22	 x13:0x00000158 x13=0x00000010
          28670	      1331	80003b70	340f1173	csrrw	x2,mscratch,x30	 x30:0xad804617  x2=0x00000012
          28710	      1333	80003b74	0109f2b3	and	x5,x19,x16	 x19:0xf080e084 x16:0x0000000e  x5=0x00000004
          28770	      1336	80003b78	40eb5e93	srai	x29,x22,0xe	 x22:0x80025ce4 x29=0xfffe0009
          28990	      1347	80003b7c	03f3a5b3	mulhsu	x11,x7,x31	  x7:0x80000000 x31:0x80000000 x11=0xc0000000
          29410	      1368	80003b80	02571833	mulh	x16,x14,x5	 x14:0xf72c567b  x5:0x00000004 x16=0xffffffff
          29810	      1388	80003b84	1f04	c.addi4spn	x9,x2,944	  x9=0x000003c2
          29830	      1389	80003b86	8135	c.srli	x10,0xd	 x10:0x00000000 x10=0x00000000
          29890	      1392	80003b88	801d3093	sltiu	x1,x26,-2047	 x26:0x00000003  x1=0x00000001
          29910	      1393	80003b8c	91f2	c.add	x3,x28	  x3:0x00000000 x28:0xf24e638c  x3=0xf24e638c
          29930	      1394	80003b8e	853e3817	auipc	x16,0x853e3	 x16=0x053e6b8e
          30130	      1404	80003b92	418683b3	sub	x7,x13,x24	 x13:0x00000010 x24:0x00000002  x7=0x0000000e
          30150	      1405	80003b96	64e9	c.lui	x9,0x1a	  x9=0x0001a000
          30370	      1416	80003b98	34007e73	csrrci	x28,mscratch,0	 x28=0xad804617
          30390	      1417	80003b9c	0ff0000f	fence	iorw,iorw	
          30410	      1418	80003ba0	00577663	bgeu	x14,x5,80003bac	 x14:0xf72c567b  x5:0x00000004
          31110	      1453	80003bac	c595	c.beqz	x11,80003bd8	 x11:0xc0000000
          31570	      1476	80003bae	7df88413	addi	x8,x17,2015	 x17:0x40351064  x8=0x40351843
          31590	      1477	80003bb2	87d6	c.mv	x15,x21	  x0:0x00000000 x21:0x00000002 x15=0x00000002
          31770	      1486	80003bb4	0ff0000f	fence	iorw,iorw	
          31790	      1487	80003bb8	2c292913	slti	x18,x18,706	 x18:0x00000001 x18=0x00000001
          31810	      1488	80003bbc	0ff0000f	fence	iorw,iorw	
          31990	      1497	80003bc0	8a9a	c.mv	x21,x6	  x0:0x00000000  x6:0x800034c8 x21=0x800034c8
          32110	      1503	80003bc2	04578463	beq	x15,x5,80003c0a	 x15:0x00000002  x5:0x00000004
          32130	      1504	80003bc6	340628f3	csrrs	x17,mscratch,x12	 x12:0x295ec000 x17=0xad804617
          32550	      1525	80003bca	1f43b0b7	lui	x1,0x1f43b	  x1=0x1f43b000
          32570	      1526	80003bce	8dcd	c.or	x11,x11	 x11:0xc0000000 x11:0xc0000000 x11=0xc0000000
          32690	      1532	80003bd0	029ba333	mulhsu	x6,x23,x9	 x23:0x00000000  x9:0x0001a000  x6=0x00000000
          32710	      1533	80003bd4	340aeef3	csrrsi	x29,mscratch,21	 x29=0xaddec617
          32730	      1534	80003bd8	00a2d693	srli	x13,x5,0xa	  x5:0x00000004 x13=0x00000000
          32750	      1535	80003bdc	0000100f	fence.i	
          33110	      1553	80003be0	039afb63	bgeu	x21,x25,80003c16	 x21:0x800034c8 x25:0xf2854630
          33530	      1574	80003be4	34006ef3	csrrsi	x29,mscratch,0	 x29=0xaddec617
          33950	      1595	80003be8	997d	c.andi	x10,-1	 x10:0x00000000 x10=0x00000000
          33970	      1596	80003bea	032f7863	bgeu	x30,x18,80003c1a	 x30:0xad804617 x18:0x00000001
          34590	      1627	80003c1a	02e182b3	mul	x5,x3,x14	  x3:0xf24e638c x14:0xf72c567b  x5=0xf12adc44
          34650	      1630	80003c1e	00b95763	bge	x18,x11,80003c2c	 x18:0x00000001 x11:0xc0000000
          35730	      1684	80003c2c	8d11	c.sub	x10,x12	 x10:0x00000000 x12:0x295ec000 x10=0xd6a14000
          35750	      1685	80003c2e	9876	c.add	x16,x29	 x16:0x053e6b8e x29:0xaddec617 x16=0xb31d31a5
          35770	      1686	80003c30	882a	c.mv	x16,x10	  x0:0x00000000 x10:0xd6a14000 x16=0xd6a14000
          35830	      1689	80003c32	340f1873	csrrw	x16,mscratch,x30	 x30:0xad804617 x16=0xaddec617
          35850	      1690	80003c36	8e65	c.and	x12,x9	 x12:0x295ec000  x9:0x0001a000 x12=0x00008000
          35890	      1692	80003c38	02a43833	mulhu	x16,x8,x10	  x8:0x40351843 x10:0xd6a14000 x16=0x35d4d3b9
          35910	      1693	80003c3c	00a0ffb3	and	x31,x1,x10	  x1:0x1f43b000 x10:0xd6a14000 x31=0x16010000
          36050	      1700	80003c40	03f81f63	bne	x16,x31,80003c7e	 x16:0x35d4d3b9 x31:0x16010000
          36330	      1714	80003c7e	001fd763	bge	x31,x1,80003c8c	 x31:0x16010000  x1:0x1f43b000
          36350	      1715	80003c82	87e6e993	ori	x19,x13,-1922	 x13:0x00000000 x19=0xfffff87e
          36390	      1717	80003c86	f9f3fc93	andi	x25,x7,-97	  x7:0x0000000e x25=0x0000000e
          36410	      1718	80003c8a	862a	c.mv	x12,x10	  x0:0x00000000 x10:0xd6a14000 x12=0xd6a14000
          37270	      1761	80003c8c	02fed9b3	divu	x19,x29,x15	 x29:0xaddec617 x15:0x00000002 x19=0x56ef630b
          37290	      1762	80003c90	00969393	slli	x7,x13,0x9	 x13:0x00000000  x7=0x00000000
          37310	      1763	80003c94	03416163	bltu	x2,x20,80003cb6	  x2:0x00000012 x20:0x00000001
          37350	      1765	80003c98	03392a33	mulhsu	x20,x18,x19	 x18:0x00000001 x19:0x56ef630b x20=0x00000000
          37370	      1766	80003c9c	000a0633	add	x12,x20,x0	 x20:0x00000000  x0:0x00000000 x12=0x00000000
          38170	      1806	80003ca0	036cd133	divu	x2,x25,x22	 x25:0x0000000e x22:0x80025ce4  x2=0x00000000
          38190	      1807	80003ca4	018cd513	srli	x10,x25,0x18	 x25:0x0000000e x10=0x00000000
          38210	      1808	80003ca8	8cb9	c.xor	x9,x14	  x9:0x0001a000 x14:0xf72c567b  x9=0xf72df67b
          38950	      1845	80003caa	0286fc33	remu	x24,x13,x8	 x13:0x00000000  x8:0x40351843 x24=0x00000000
          38970	      1846	80003cae	84c5	c.srai	x9,0x11	  x9:0xf72df67b  x9=0xfffffb96
          38990	      1847	80003cb0	8c99	c.sub	x9,x14	  x9:0xfffffb96 x14:0xf72c567b  x9=0x08d3a51b
