Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           6221	       209	800000d6	00003397	auipc	x7,0x3	  x7=0x800030d6
           6281	       212	800000da	1b638393	addi	x7,x7,438	  x7:0x800030d6  x7=0x8000328c
           6301	       213	800000de	22222137	lui	x2,0x22222	  x2=0x22222000
           6381	       217	800000e2	22210113	addi	x2,x2,546	  x2:0x22222000  x2=0x22222222
           6401	       218	800000e6	938a	c.add	x7,x2	  x7:0x8000328c  x2:0x22222222  x7=0xa22254ae
           6441	       220	800000e8	0023d393	srli	x7,x7,0x2	  x7:0xa22254ae  x7=0x2888952b
           6481	       222	800000ec	3b239073	csrrw	x0,pmpaddr2,x7	  x7:0x2888952b  x0=0x00000000
           6801	       238	800000f0	00003397	auipc	x7,0x3	  x7=0x800030f0
           7101	       253	800000f4	19c38393	addi	x7,x7,412	  x7:0x800030f0  x7=0x8000328c
           7121	       254	800000f8	33333137	lui	x2,0x33333	  x2=0x33333000
           7141	       255	800000fc	33310113	addi	x2,x2,819	  x2:0x33333000  x2=0x33333333
           7261	       261	80000100	938a	c.add	x7,x2	  x7:0x8000328c  x2:0x33333333  x7=0xb33365bf
           7281	       262	80000102	0023d393	srli	x7,x7,0x2	  x7:0xb33365bf  x7=0x2cccd96f
           7701	       283	80000106	3b339073	csrrw	x0,pmpaddr3,x7	  x7:0x2cccd96f  x0=0x00000000
           7761	       286	8000010a	0f0f13b7	lui	x7,0xf0f1	  x7=0x0f0f1000
           7781	       287	8000010e	f0f38393	addi	x7,x7,-241	  x7:0x0f0f1000  x7=0x0f0f0f0f
           7881	       292	80000112	3a039073	csrrw	x0,pmpcfg0,x7	  x7:0x0f0f0f0f  x0=0x00000000
           7941	       295	80000116	00003397	auipc	x7,0x3	  x7=0x80003116
           7961	       296	8000011a	17638393	addi	x7,x7,374	  x7:0x80003116  x7=0x8000328c
           8081	       302	8000011e	44444137	lui	x2,0x44444	  x2=0x44444000
           8101	       303	80000122	44410113	addi	x2,x2,1092	  x2:0x44444000  x2=0x44444444
           8121	       304	80000126	938a	c.add	x7,x2	  x7:0x8000328c  x2:0x44444444  x7=0xc44476d0
           8141	       305	80000128	0023d393	srli	x7,x7,0x2	  x7:0xc44476d0  x7=0x31111db4
           8201	       308	8000012c	3b439073	csrrw	x0,pmpaddr4,x7	  x7:0x31111db4  x0=0x00000000
           8261	       311	80000130	00003397	auipc	x7,0x3	  x7=0x80003130
           8281	       312	80000134	15c38393	addi	x7,x7,348	  x7:0x80003130  x7=0x8000328c
           8461	       321	80000138	55555137	lui	x2,0x55555	  x2=0x55555000
           8881	       342	8000013c	55510113	addi	x2,x2,1365	  x2:0x55555000  x2=0x55555555
           8901	       343	80000140	938a	c.add	x7,x2	  x7:0x8000328c  x2:0x55555555  x7=0xd55587e1
           8921	       344	80000142	0023d393	srli	x7,x7,0x2	  x7:0xd55587e1  x7=0x355561f8
           9341	       365	80000146	3b539073	csrrw	x0,pmpaddr5,x7	  x7:0x355561f8  x0=0x00000000
           9561	       376	8000014a	00003397	auipc	x7,0x3	  x7=0x8000314a
           9601	       378	8000014e	14238393	addi	x7,x7,322	  x7:0x8000314a  x7=0x8000328c
           9881	       392	80000152	66666137	lui	x2,0x66666	  x2=0x66666000
           9901	       393	80000156	66610113	addi	x2,x2,1638	  x2:0x66666000  x2=0x66666666
           9921	       394	8000015a	938a	c.add	x7,x2	  x7:0x8000328c  x2:0x66666666  x7=0xe66698f2
           9941	       395	8000015c	0023d393	srli	x7,x7,0x2	  x7:0xe66698f2  x7=0x3999a63c
           9961	       396	80000160	3b639073	csrrw	x0,pmpaddr6,x7	  x7:0x3999a63c  x0=0x00000000
          10461	       421	80000164	00003397	auipc	x7,0x3	  x7=0x80003164
          10481	       422	80000168	12838393	addi	x7,x7,296	  x7:0x80003164  x7=0x8000328c
          10501	       423	8000016c	77777137	lui	x2,0x77777	  x2=0x77777000
          10521	       424	80000170	77710113	addi	x2,x2,1911	  x2:0x77777000  x2=0x77777777
          10541	       425	80000174	938a	c.add	x7,x2	  x7:0x8000328c  x2:0x77777777  x7=0xf777aa03
          10561	       426	80000176	0023d393	srli	x7,x7,0x2	  x7:0xf777aa03  x7=0x3dddea80
          10581	       427	8000017a	3b739073	csrrw	x0,pmpaddr7,x7	  x7:0x3dddea80  x0=0x00000000
          10641	       430	8000017e	0f0f13b7	lui	x7,0xf0f1	  x7=0x0f0f1000
          10821	       439	80000182	f0f38393	addi	x7,x7,-241	  x7:0x0f0f1000  x7=0x0f0f0f0f
          10841	       440	80000186	3a139073	csrrw	x0,pmpcfg1,x7	  x7:0x0f0f0f0f  x0=0x00000000
          10901	       443	8000018a	00003397	auipc	x7,0x3	  x7=0x8000318a
          11241	       460	8000018e	10238393	addi	x7,x7,258	  x7:0x8000318a  x7=0x8000328c
          11421	       469	80000192	88889137	lui	x2,0x88889	  x2=0x88889000
          11441	       470	80000196	88810113	addi	x2,x2,-1912	  x2:0x88889000  x2=0x88888888
          11461	       471	8000019a	938a	c.add	x7,x2	  x7:0x8000328c  x2:0x88888888  x7=0x0888bb14
          11741	       485	8000019c	0023d393	srli	x7,x7,0x2	  x7:0x0888bb14  x7=0x02222ec5
          11841	       490	800001a0	3b839073	csrrw	x0,pmpaddr8,x7	  x7:0x02222ec5  x0=0x00000000
          12021	       499	800001a4	00003397	auipc	x7,0x3	  x7=0x800031a4
          12101	       503	800001a8	0e838393	addi	x7,x7,232	  x7:0x800031a4  x7=0x8000328c
          12121	       504	800001ac	9999a137	lui	x2,0x9999a	  x2=0x9999a000
          12541	       525	800001b0	99910113	addi	x2,x2,-1639	  x2:0x9999a000  x2=0x99999999
          12821	       539	800001b4	938a	c.add	x7,x2	  x7:0x8000328c  x2:0x99999999  x7=0x1999cc25
          13201	       558	800001b6	0023d393	srli	x7,x7,0x2	  x7:0x1999cc25  x7=0x06667309
          13221	       559	800001ba	3b939073	csrrw	x0,pmpaddr9,x7	  x7:0x06667309  x0=0x00000000
          13641	       580	800001be	00003397	auipc	x7,0x3	  x7=0x800031be
          13681	       582	800001c2	0ce38393	addi	x7,x7,206	  x7:0x800031be  x7=0x8000328c
          13701	       583	800001c6	aaaab137	lui	x2,0xaaaab	  x2=0xaaaab000
          13881	       592	800001ca	aaa10113	addi	x2,x2,-1366	  x2:0xaaaab000  x2=0xaaaaaaaa
          13901	       593	800001ce	938a	c.add	x7,x2	  x7:0x8000328c  x2:0xaaaaaaaa  x7=0x2aaadd36
          14261	       611	800001d0	0023d393	srli	x7,x7,0x2	  x7:0x2aaadd36  x7=0x0aaab74d
          14281	       612	800001d4	3ba39073	csrrw	x0,pmpaddr10,x7	  x7:0x0aaab74d  x0=0x00000000
          14341	       615	800001d8	00003397	auipc	x7,0x3	  x7=0x800031d8
          14361	       616	800001dc	0b438393	addi	x7,x7,180	  x7:0x800031d8  x7=0x8000328c
          14381	       617	800001e0	bbbbc137	lui	x2,0xbbbbc	  x2=0xbbbbc000
          14401	       618	800001e4	bbb10113	addi	x2,x2,-1093	  x2:0xbbbbc000  x2=0xbbbbbbbb
          14441	       620	800001e8	938a	c.add	x7,x2	  x7:0x8000328c  x2:0xbbbbbbbb  x7=0x3bbbee47
          14461	       621	800001ea	0023d393	srli	x7,x7,0x2	  x7:0x3bbbee47  x7=0x0eeefb91
          14481	       622	800001ee	3bb39073	csrrw	x0,pmpaddr11,x7	  x7:0x0eeefb91  x0=0x00000000
          14901	       643	800001f2	0f0f13b7	lui	x7,0xf0f1	  x7=0x0f0f1000
          15321	       664	800001f6	f0f38393	addi	x7,x7,-241	  x7:0x0f0f1000  x7=0x0f0f0f0f
          15741	       685	800001fa	3a239073	csrrw	x0,pmpcfg2,x7	  x7:0x0f0f0f0f  x0=0x00000000
          15801	       688	800001fe	00003397	auipc	x7,0x3	  x7=0x800031fe
          15821	       689	80000202	08e38393	addi	x7,x7,142	  x7:0x800031fe  x7=0x8000328c
          15841	       690	80000206	ccccd137	lui	x2,0xccccd	  x2=0xccccd000
          15881	       692	8000020a	ccc10113	addi	x2,x2,-820	  x2:0xccccd000  x2=0xcccccccc
          15901	       693	8000020e	938a	c.add	x7,x2	  x7:0x8000328c  x2:0xcccccccc  x7=0x4cccff58
          16001	       698	80000210	0023d393	srli	x7,x7,0x2	  x7:0x4cccff58  x7=0x13333fd6
          16421	       719	80000214	3bc39073	csrrw	x0,pmpaddr12,x7	  x7:0x13333fd6  x0=0x00000000
          16481	       722	80000218	00003397	auipc	x7,0x3	  x7=0x80003218
          16861	       741	8000021c	07438393	addi	x7,x7,116	  x7:0x80003218  x7=0x8000328c
          16881	       742	80000220	dddde137	lui	x2,0xdddde	  x2=0xdddde000
          17181	       757	80000224	ddd10113	addi	x2,x2,-547	  x2:0xdddde000  x2=0xdddddddd
          17541	       775	80000228	938a	c.add	x7,x2	  x7:0x8000328c  x2:0xdddddddd  x7=0x5dde1069
          17561	       776	8000022a	0023d393	srli	x7,x7,0x2	  x7:0x5dde1069  x7=0x1777841a
          17581	       777	8000022e	3bd39073	csrrw	x0,pmpaddr13,x7	  x7:0x1777841a  x0=0x00000000
          17761	       786	80000232	00003397	auipc	x7,0x3	  x7=0x80003232
          17781	       787	80000236	05a38393	addi	x7,x7,90	  x7:0x80003232  x7=0x8000328c
          17981	       797	8000023a	eeeef137	lui	x2,0xeeeef	  x2=0xeeeef000
          18001	       798	8000023e	eee10113	addi	x2,x2,-274	  x2:0xeeeef000  x2=0xeeeeeeee
          18021	       799	80000242	938a	c.add	x7,x2	  x7:0x8000328c  x2:0xeeeeeeee  x7=0x6eef217a
          18261	       811	80000244	0023d393	srli	x7,x7,0x2	  x7:0x6eef217a  x7=0x1bbbc85e
          18461	       821	80000248	3be39073	csrrw	x0,pmpaddr14,x7	  x7:0x1bbbc85e  x0=0x00000000
          18521	       824	8000024c	00003397	auipc	x7,0x3	  x7=0x8000324c
          18541	       825	80000250	04038393	addi	x7,x7,64	  x7:0x8000324c  x7=0x8000328c
          18561	       826	80000254	fff00113	addi	x2,x0,-1	  x0:0x00000000  x2=0xffffffff
          18581	       827	80000258	938a	c.add	x7,x2	  x7:0x8000328c  x2:0xffffffff  x7=0x8000328b
          18601	       828	8000025a	0023d393	srli	x7,x7,0x2	  x7:0x8000328b  x7=0x20000ca2
          18621	       829	8000025e	3bf39073	csrrw	x0,pmpaddr15,x7	  x7:0x20000ca2  x0=0x00000000
          18681	       832	80000262	0f0f13b7	lui	x7,0xf0f1	  x7=0x0f0f1000
          18701	       833	80000266	f0f38393	addi	x7,x7,-241	  x7:0x0f0f1000  x7=0x0f0f0f0f
          18721	       834	8000026a	3a339073	csrrw	x0,pmpcfg3,x7	  x7:0x0f0f0f0f  x0=0x00000000
          19081	       852	8000026e	00000117	auipc	x2,0x0	  x2=0x8000026e
          19161	       856	80000272	05a10113	addi	x2,x2,90	  x2:0x8000026e  x2=0x800002c8
          19321	       864	80000276	34111073	csrrw	x0,mepc,x2	  x2:0x800002c8  x0=0x00000000
          19401	       868	8000027a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          19601	       878	8000027e	00002137	lui	x2,0x2	  x2=0x00002000
          19641	       880	80000282	80010113	addi	x2,x2,-2048	  x2:0x00002000  x2=0x00001800
          19961	       896	80000286	30011073	csrrw	x0,mstatus,x2	  x2:0x00001800  x0=0x00000000
          20021	       899	8000028a	4101	c.li	x2,0	  x2=0x00000000
          20161	       906	8000028c	30411073	csrrw	x0,mie,x2	  x2:0x00000000  x0=0x00000000
          20581	       927	80000290	90000ab7	lui	x21,0x90000	 x21=0x90000000
          20601	       928	80000294	1af1	c.addi	x21,-4	 x21:0x90000000 x21=0x8ffffffc
          20801	       938	80000296	30000113	addi	x2,x0,768	  x0:0x00000000  x2=0x00000300
          20821	       939	8000029a	0122	c.slli	x2,0x8	  x2:0x00000300  x2=0x00030000
          20841	       940	8000029c	010d	c.addi	x2,3	  x2:0x00030000  x2=0x00030003
          21361	       966	8000029e	002aa023	sw	x2,0(x21)	 x21:0x8ffffffc  x2:0x00030003 PA:0x8ffffffc store:0x00030003
          21381	       967	800002a2	30002173	csrrs	x2,mstatus,x0	  x0:0x00000000  x2=0x00001800
          21841	       990	800002a6	002aa023	sw	x2,0(x21)	 x21:0x8ffffffc  x2:0x00001800 PA:0x8ffffffc store:0x00001800
          21861	       991	800002aa	90000ab7	lui	x21,0x90000	 x21=0x90000000
          21881	       992	800002ae	1af1	c.addi	x21,-4	 x21:0x90000000 x21=0x8ffffffc
          21901	       993	800002b0	30400113	addi	x2,x0,772	  x0:0x00000000  x2=0x00000304
          21921	       994	800002b4	0122	c.slli	x2,0x8	  x2:0x00000304  x2=0x00030400
          21941	       995	800002b6	010d	c.addi	x2,3	  x2:0x00030400  x2=0x00030403
          22001	       998	800002b8	002aa023	sw	x2,0(x21)	 x21:0x8ffffffc  x2:0x00030403 PA:0x8ffffffc store:0x00030403
          22021	       999	800002bc	30402173	csrrs	x2,mie,x0	  x0:0x00000000  x2=0x00000000
          22581	      1027	800002c0	002aa023	sw	x2,0(x21)	 x21:0x8ffffffc  x2:0x00000000 PA:0x8ffffffc store:0x00000000
          22601	      1028	800002c4	30200073	mret	
          22661	      1031	800002c8	fdbf1037	lui	x0,0xfdbf1	  x0=0x00000000
          22681	      1032	800002cc	2ae00013	addi	x0,x0,686	  x0:0x00000000  x0=0x00000000
          22701	      1033	800002d0	800000b7	lui	x1,0x80000	  x1=0x80000000
          22721	      1034	800002d4	4101	c.li	x2,0	  x2=0x00000000
          22741	      1035	800002d6	4185	c.li	x3,1	  x3=0x00000001
          22761	      1036	800002d8	f400a237	lui	x4,0xf400a	  x4=0xf400a000
          22781	      1037	800002dc	a3320213	addi	x4,x4,-1485	  x4:0xf400a000  x4=0xf4009a33
          23101	      1053	800002e0	f08cd2b7	lui	x5,0xf08cd	  x5=0xf08cd000
          23401	      1068	800002e4	2a528293	addi	x5,x5,677	  x5:0xf08cd000  x5=0xf08cd2a5
          23821	      1089	800002e8	80000337	lui	x6,0x80000	  x6=0x80000000
          24241	      1110	800002ec	4381	c.li	x7,0	  x7=0x00000000
          24261	      1111	800002ee	f72ce437	lui	x8,0xf72ce	  x8=0xf72ce000
          24281	      1112	800002f2	a9240413	addi	x8,x8,-1390	  x8:0xf72ce000  x8=0xf72cda92
          24301	      1113	800002f6	800004b7	lui	x9,0x80000	  x9=0x80000000
          24321	      1114	800002fa	4581	c.li	x11,0	 x11=0x00000000
          24341	      1115	800002fc	cd8cd637	lui	x12,0xcd8cd	 x12=0xcd8cd000
          24381	      1117	80000300	67e60613	addi	x12,x12,1662	 x12:0xcd8cd000 x12=0xcd8cd67e
          24801	      1138	80000304	f29b56b7	lui	x13,0xf29b5	 x13=0xf29b5000
          24921	      1144	80000308	e1c68693	addi	x13,x13,-484	 x13:0xf29b5000 x13=0xf29b4e1c
          24941	      1145	8000030c	f60fc7b7	lui	x15,0xf60fc	 x15=0xf60fc000
          24961	      1146	80000310	dab78793	addi	x15,x15,-597	 x15:0xf60fc000 x15=0xf60fbdab
          25321	      1164	80000314	4801	c.li	x16,0	 x16=0x00000000
          25741	      1185	80000316	fc3e48b7	lui	x17,0xfc3e4	 x17=0xfc3e4000
          25761	      1186	8000031a	14288893	addi	x17,x17,322	 x17:0xfc3e4000 x17=0xfc3e4142
          25821	      1189	8000031e	e265a937	lui	x18,0xe265a	 x18=0xe265a000
          25841	      1190	80000322	ee390913	addi	x18,x18,-285	 x18:0xe265a000 x18=0xe2659ee3
          25861	      1191	80000326	f177e9b7	lui	x19,0xf177e	 x19=0xf177e000
          25921	      1194	8000032a	1f598993	addi	x19,x19,501	 x19:0xf177e000 x19=0xf177e1f5
          25941	      1195	8000032e	ff24ba37	lui	x20,0xff24b	 x20=0xff24b000
          26141	      1205	80000332	7d3a0a13	addi	x20,x20,2003	 x20:0xff24b000 x20=0xff24b7d3
          26241	      1210	80000336	faf63ab7	lui	x21,0xfaf63	 x21=0xfaf63000
          26261	      1211	8000033a	0e7a8a93	addi	x21,x21,231	 x21:0xfaf63000 x21=0xfaf630e7
          26281	      1212	8000033e	4b01	c.li	x22,0	 x22=0x00000000
          26301	      1213	80000340	80000bb7	lui	x23,0x80000	 x23=0x80000000
          26321	      1214	80000344	4c01	c.li	x24,0	 x24=0x00000000
          26401	      1218	80000346	80000cb7	lui	x25,0x80000	 x25=0x80000000
          26421	      1219	8000034a	4d35	c.li	x26,13	 x26=0x0000000d
          26661	      1231	8000034c	80000db7	lui	x27,0x80000	 x27=0x80000000
          26881	      1242	80000350	4e05	c.li	x28,1	 x28=0x00000001
          27221	      1259	80000352	f3e77eb7	lui	x29,0xf3e77	 x29=0xf3e77000
          27241	      1260	80000356	b93e8e93	addi	x29,x29,-1133	 x29:0xf3e77000 x29=0xf3e76b93
          27261	      1261	8000035a	80000f37	lui	x30,0x80000	 x30=0x80000000
          27281	      1262	8000035e	4f89	c.li	x31,2	 x31=0x00000002
          27681	      1282	80000360	00022717	auipc	x14,0x22	 x14=0x80022360
          27941	      1295	80000364	b0470713	addi	x14,x14,-1276	 x14:0x80022360 x14=0x80021e64
          28101	      1303	80000368	90000ab7	lui	x21,0x90000	 x21=0x90000000
          28121	      1304	8000036c	1af1	c.addi	x21,-4	 x21:0x90000000 x21=0x8ffffffc
          28141	      1305	8000036e	4101	c.li	x2,0	  x2=0x00000000
          28161	      1306	80000370	0122	c.slli	x2,0x8	  x2:0x00000000  x2=0x00000000
          28321	      1314	80000372	00010113	addi	x2,x2,0	  x2:0x00000000  x2=0x00000000
          28781	      1337	80000376	002aa023	sw	x2,0(x21)	 x21:0x8ffffffc  x2:0x00000000 PA:0x8ffffffc store:0x00000000
          28801	      1338	8000037a	7130206f	jal	x0,8000328c	  x0=0x00000000
          28821	      1339	8000328c	ac8a30b7	lui	x1,0xac8a3	  x1=0xac8a3000
          29201	      1358	80003290	01e4cbb3	xor	x23,x9,x30	  x9:0x80000000 x30:0x80000000 x23=0x00000000
          29221	      1359	80003294	86f1	c.srai	x13,0x1c	 x13:0xf29b4e1c x13=0x0000000f
