Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          12269	       511	800001ea	2d678793	addi	x15,x15,726	 x15:0x800031e6 x15=0x800034bc
          12409	       518	800001ee	ccccda37	lui	x20,0xccccd	 x20=0xccccd000
          12429	       519	800001f2	ccca0a13	addi	x20,x20,-820	 x20:0xccccd000 x20=0xcccccccc
          12449	       520	800001f6	97d2	c.add	x15,x20	 x15:0x800034bc x20:0xcccccccc x15=0x4ccd0188
          12489	       522	800001f8	8389	c.srli	x15,0x2	 x15:0x4ccd0188 x15=0x13334062
          12829	       539	800001fa	3bc79073	csrrw	x0,pmpaddr12,x15	 x15:0x13334062  x0=0x00000000
          13249	       560	800001fe	00003797	auipc	x15,0x3	 x15=0x800031fe
          13269	       561	80000202	2be78793	addi	x15,x15,702	 x15:0x800031fe x15=0x800034bc
          13429	       569	80000206	ddddea37	lui	x20,0xdddde	 x20=0xdddde000
          13509	       573	8000020a	ddda0a13	addi	x20,x20,-547	 x20:0xdddde000 x20=0xdddddddd
          13529	       574	8000020e	97d2	c.add	x15,x20	 x15:0x800034bc x20:0xdddddddd x15=0x5dde1299
          13549	       575	80000210	8389	c.srli	x15,0x2	 x15:0x5dde1299 x15=0x177784a6
          13569	       576	80000212	3bd79073	csrrw	x0,pmpaddr13,x15	 x15:0x177784a6  x0=0x00000000
          13629	       579	80000216	00003797	auipc	x15,0x3	 x15=0x80003216
          13649	       580	8000021a	2a678793	addi	x15,x15,678	 x15:0x80003216 x15=0x800034bc
          13689	       582	8000021e	eeeefa37	lui	x20,0xeeeef	 x20=0xeeeef000
          13709	       583	80000222	eeea0a13	addi	x20,x20,-274	 x20:0xeeeef000 x20=0xeeeeeeee
          13729	       584	80000226	97d2	c.add	x15,x20	 x15:0x800034bc x20:0xeeeeeeee x15=0x6eef23aa
          13749	       585	80000228	8389	c.srli	x15,0x2	 x15:0x6eef23aa x15=0x1bbbc8ea
          13869	       591	8000022a	3be79073	csrrw	x0,pmpaddr14,x15	 x15:0x1bbbc8ea  x0=0x00000000
          14029	       599	8000022e	00003797	auipc	x15,0x3	 x15=0x8000322e
          14049	       600	80000232	28e78793	addi	x15,x15,654	 x15:0x8000322e x15=0x800034bc
          14069	       601	80000236	fff00a13	addi	x20,x0,-1	  x0:0x00000000 x20=0xffffffff
          14089	       602	8000023a	97d2	c.add	x15,x20	 x15:0x800034bc x20:0xffffffff x15=0x800034bb
          14109	       603	8000023c	8389	c.srli	x15,0x2	 x15:0x800034bb x15=0x20000d2e
          14249	       610	8000023e	3bf79073	csrrw	x0,pmpaddr15,x15	 x15:0x20000d2e  x0=0x00000000
          14409	       618	80000242	0f0f17b7	lui	x15,0xf0f1	 x15=0x0f0f1000
          14489	       622	80000246	f0f78793	addi	x15,x15,-241	 x15:0x0f0f1000 x15=0x0f0f0f0f
          14609	       628	8000024a	3a379073	csrrw	x0,pmpcfg3,x15	 x15:0x0f0f0f0f  x0=0x00000000
          14669	       631	8000024e	00000a17	auipc	x20,0x0	 x20=0x8000024e
          15049	       650	80000252	058a0a13	addi	x20,x20,88	 x20:0x8000024e x20=0x800002a6
          15389	       667	80000256	341a1073	csrrw	x0,mepc,x20	 x20:0x800002a6  x0=0x00000000
          15569	       676	8000025a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          15629	       679	8000025e	6a09	c.lui	x20,0x2	 x20=0x00002000
          15649	       680	80000260	800a0a13	addi	x20,x20,-2048	 x20:0x00002000 x20=0x00001800
          15709	       683	80000264	300a1073	csrrw	x0,mstatus,x20	 x20:0x00001800  x0=0x00000000
          16089	       702	80000268	4a01	c.li	x20,0	 x20=0x00000000
          16229	       709	8000026a	304a1073	csrrw	x0,mie,x20	 x20:0x00000000  x0=0x00000000
          16569	       726	8000026e	900006b7	lui	x13,0x90000	 x13=0x90000000
          16589	       727	80000272	16f1	c.addi	x13,-4	 x13:0x90000000 x13=0x8ffffffc
          16609	       728	80000274	30000a13	addi	x20,x0,768	  x0:0x00000000 x20=0x00000300
          16689	       732	80000278	0a22	c.slli	x20,0x8	 x20:0x00000300 x20=0x00030000
          16709	       733	8000027a	0a0d	c.addi	x20,3	 x20:0x00030000 x20=0x00030003
          16769	       736	8000027c	0146a023	sw	x20,0(x13)	 x13:0x8ffffffc x20:0x00030003 PA:0x8ffffffc store:0x00030003
          17129	       754	80000280	30002a73	csrrs	x20,mstatus,x0	  x0:0x00000000 x20=0x00001800
          17329	       764	80000284	0146a023	sw	x20,0(x13)	 x13:0x8ffffffc x20:0x00001800 PA:0x8ffffffc store:0x00001800
          17569	       776	80000288	900006b7	lui	x13,0x90000	 x13=0x90000000
          17649	       780	8000028c	16f1	c.addi	x13,-4	 x13:0x90000000 x13=0x8ffffffc
          17669	       781	8000028e	30400a13	addi	x20,x0,772	  x0:0x00000000 x20=0x00000304
          17689	       782	80000292	0a22	c.slli	x20,0x8	 x20:0x00000304 x20=0x00030400
          17709	       783	80000294	0a0d	c.addi	x20,3	 x20:0x00030400 x20=0x00030403
          17769	       786	80000296	0146a023	sw	x20,0(x13)	 x13:0x8ffffffc x20:0x00030403 PA:0x8ffffffc store:0x00030403
          17789	       787	8000029a	30402a73	csrrs	x20,mie,x0	  x0:0x00000000 x20=0x00000000
          17929	       794	8000029e	0146a023	sw	x20,0(x13)	 x13:0x8ffffffc x20:0x00000000 PA:0x8ffffffc store:0x00000000
          18089	       802	800002a2	30200073	mret	
          18949	       845	800002a6	fb603037	lui	x0,0xfb603	  x0=0x00000000
          18969	       846	800002aa	81000013	addi	x0,x0,-2032	  x0:0x00000000  x0=0x00000000
          19029	       849	800002ae	f95a50b7	lui	x1,0xf95a5	  x1=0xf95a5000
          19249	       860	800002b2	aea08093	addi	x1,x1,-1302	  x1:0xf95a5000  x1=0xf95a4aea
          19669	       881	800002b6	f11e0137	lui	x2,0xf11e0	  x2=0xf11e0000
          19689	       882	800002ba	f2810113	addi	x2,x2,-216	  x2:0xf11e0000  x2=0xf11dff28
          19709	       883	800002be	f06381b7	lui	x3,0xf0638	  x3=0xf0638000
          19729	       884	800002c2	21f18193	addi	x3,x3,543	  x3:0xf0638000  x3=0xf063821f
          19749	       885	800002c6	4205	c.li	x4,1	  x4=0x00000001
          19769	       886	800002c8	eb4622b7	lui	x5,0xeb462	  x5=0xeb462000
          19909	       893	800002cc	bc328293	addi	x5,x5,-1085	  x5:0xeb462000  x5=0xeb461bc3
          19929	       894	800002d0	f3d8f337	lui	x6,0xf3d8f	  x6=0xf3d8f000
          19949	       895	800002d4	1e130313	addi	x6,x6,481	  x6:0xf3d8f000  x6=0xf3d8f1e1
          19969	       896	800002d8	43b1	c.li	x7,12	  x7=0x0000000c
          19989	       897	800002da	4045a437	lui	x8,0x4045a	  x8=0x4045a000
          20109	       903	800002de	35a40413	addi	x8,x8,858	  x8:0x4045a000  x8=0x4045a35a
          20129	       904	800002e2	800004b7	lui	x9,0x80000	  x9=0x80000000
          20149	       905	800002e6	4515	c.li	x10,5	 x10=0x00000005
          20209	       908	800002e8	244735b7	lui	x11,0x24473	 x11=0x24473000
          20509	       923	800002ec	d6d58593	addi	x11,x11,-659	 x11:0x24473000 x11=0x24472d6d
          20529	       924	800002f0	4639	c.li	x12,14	 x12=0x0000000e
          20549	       925	800002f2	bb0f76b7	lui	x13,0xbb0f7	 x13=0xbb0f7000
          20689	       932	800002f6	0ce68693	addi	x13,x13,206	 x13:0xbb0f7000 x13=0xbb0f70ce
          20869	       941	800002fa	fc21c737	lui	x14,0xfc21c	 x14=0xfc21c000
          20889	       942	800002fe	ef170713	addi	x14,x14,-271	 x14:0xfc21c000 x14=0xfc21bef1
          21069	       951	80000302	f55427b7	lui	x15,0xf5542	 x15=0xf5542000
          21249	       960	80000306	07c78793	addi	x15,x15,124	 x15:0xf5542000 x15=0xf554207c
          21329	       964	8000030a	80000837	lui	x16,0x80000	 x16=0x80000000
          21389	       967	8000030e	80000937	lui	x18,0x80000	 x18=0x80000000
          21469	       971	80000312	089509b7	lui	x19,0x8950	 x19=0x08950000
          21489	       972	80000316	43c98993	addi	x19,x19,1084	 x19:0x08950000 x19=0x0895043c
          21509	       973	8000031a	4a11	c.li	x20,4	 x20=0x00000004
          21529	       974	8000031c	7633bab7	lui	x21,0x7633b	 x21=0x7633b000
          21549	       975	80000320	59fa8a93	addi	x21,x21,1439	 x21:0x7633b000 x21=0x7633b59f
          21969	       996	80000324	4b01	c.li	x22,0	 x22=0x00000000
          21989	       997	80000326	ea93dbb7	lui	x23,0xea93d	 x23=0xea93d000
          22009	       998	8000032a	699b8b93	addi	x23,x23,1689	 x23:0xea93d000 x23=0xea93d699
          22029	       999	8000032e	8cb01c37	lui	x24,0x8cb01	 x24=0x8cb01000
          22049	      1000	80000332	accc0c13	addi	x24,x24,-1332	 x24:0x8cb01000 x24=0x8cb00acc
          22569	      1026	80000336	f8935cb7	lui	x25,0xf8935	 x25=0xf8935000
          22989	      1047	8000033a	ecfc8c93	addi	x25,x25,-305	 x25:0xf8935000 x25=0xf8934ecf
          23009	      1048	8000033e	4d35	c.li	x26,13	 x26=0x0000000d
          23069	      1051	80000340	d1c38db7	lui	x27,0xd1c38	 x27=0xd1c38000
          23109	      1053	80000344	69dd8d93	addi	x27,x27,1693	 x27:0xd1c38000 x27=0xd1c3869d
          23169	      1056	80000348	4e01	c.li	x28,0	 x28=0x00000000
          23189	      1057	8000034a	4ea5	c.li	x29,9	 x29=0x00000009
          23309	      1063	8000034c	4f95	c.li	x31,5	 x31=0x00000005
          23329	      1064	8000034e	00022897	auipc	x17,0x22	 x17=0x8002234e
          23389	      1067	80000352	b1688893	addi	x17,x17,-1258	 x17:0x8002234e x17=0x80021e64
          23549	      1075	80000356	900006b7	lui	x13,0x90000	 x13=0x90000000
          23569	      1076	8000035a	16f1	c.addi	x13,-4	 x13:0x90000000 x13=0x8ffffffc
          23589	      1077	8000035c	4a01	c.li	x20,0	 x20=0x00000000
          23609	      1078	8000035e	0a22	c.slli	x20,0x8	 x20:0x00000000 x20=0x00000000
          23649	      1080	80000360	000a0a13	addi	x20,x20,0	 x20:0x00000000 x20=0x00000000
          23889	      1092	80000364	0146a023	sw	x20,0(x13)	 x13:0x8ffffffc x20:0x00000000 PA:0x8ffffffc store:0x00000000
          23909	      1093	80000368	1540306f	jal	x0,800034bc	  x0=0x00000000
          24369	      1116	800034bc	0b06	c.slli	x22,0x1	 x22:0x00000000 x22=0x00000000
          24489	      1122	800034be	01125233	srl	x4,x4,x17	  x4:0x00000001 x17:0x80021e64  x4=0x00000000
          24509	      1123	800034c2	717d	c.addi16sp	x2,-16	  x2:0xf11dff28  x2=0xf11dff18
          24689	      1132	800034c4	03226763	bltu	x4,x18,800034f2	  x4:0x00000000 x18:0x80000000
          25509	      1173	800034f2	01539013	slli	x0,x7,0x15	  x7:0x0000000c  x0=0x00000000
          25529	      1174	800034f6	003cf0b3	and	x1,x25,x3	 x25:0xf8934ecf  x3:0xf063821f  x1=0xf003020f
          25549	      1175	800034fa	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          25569	      1176	800034fc	859a	c.mv	x11,x6	  x0:0x00000000  x6:0xf3d8f1e1 x11=0xf3d8f1e1
          25929	      1194	800034fe	9785b413	sltiu	x8,x11,-1672	 x11:0xf3d8f1e1  x8=0x00000001
          25949	      1195	80003502	01359113	slli	x2,x11,0x13	 x11:0xf3d8f1e1  x2=0x8f080000
          26009	      1198	80003506	40c67413	andi	x8,x12,1036	 x12:0x0000000e  x8=0x0000000c
          26049	      1200	8000350a	02af20b3	mulhsu	x1,x30,x10	 x30:0x80025ce4 x10:0x00000005  x1=0xfffffffd
          26069	      1201	8000350e	019c0d33	add	x26,x24,x25	 x24:0x8cb00acc x25:0xf8934ecf x26=0x8543599b
          26149	      1205	80003512	05d5c263	blt	x11,x29,80003556	 x11:0xf3d8f1e1 x29:0x00000009
          27269	      1261	80003556	0091bcb3	sltu	x25,x3,x9	  x3:0xf063821f  x9:0x80000000 x25=0x00000000
          27689	      1282	8000355a	b6de0d93	addi	x27,x28,-1171	 x28:0x00000000 x27=0xfffffb6d
          27709	      1283	8000355e	8362	c.mv	x6,x24	  x0:0x00000000 x24:0x8cb00acc  x6=0x8cb00acc
          27869	      1291	80003560	01a31e93	slli	x29,x6,0x1a	  x6:0x8cb00acc x29=0x30000000
          27889	      1292	80003564	34007673	csrrci	x12,mscratch,0	 x12=0x00000000
          27949	      1295	80003568	717d	c.addi16sp	x2,-16	  x2:0x8f080000  x2=0x8f07fff0
          27969	      1296	8000356a	038c8863	beq	x25,x24,8000359a	 x25:0x00000000 x24:0x8cb00acc
          27989	      1297	8000356e	405554b3	sra	x9,x10,x5	 x10:0x00000005  x5:0xeb461bc3  x9=0x00000000
          28009	      1298	80003572	e8c4ee93	ori	x29,x9,-372	  x9:0x00000000 x29=0xfffffe8c
          28349	      1315	80003576	16929197	auipc	x3,0x16929	  x3=0x9692c576
          28369	      1316	8000357a	00fa	c.slli	x1,0x1e	  x1:0xfffffffd  x1=0x40000000
          28389	      1317	8000357c	01e429b3	slt	x19,x8,x30	  x8:0x0000000c x30:0x80025ce4 x19=0x00000000
          28769	      1336	80003580	8f51	c.or	x14,x12	 x14:0xfc21bef1 x12:0x00000000 x14=0xfc21bef1
          28789	      1337	80003582	41f4d593	srai	x11,x9,0x1f	  x9:0x00000000 x11=0x00000000
          28809	      1338	80003586	074e	c.slli	x14,0x13	 x14:0xfc21bef1 x14=0xf7880000
          28909	      1343	80003588	01b972b3	and	x5,x18,x27	 x18:0x80000000 x27:0xfffffb6d  x5=0x80000000
          29249	      1360	8000358c	024f2e33	mulhsu	x28,x30,x4	 x30:0x80025ce4  x4:0x00000000 x28=0x00000000
          29649	      1380	80003590	0049b833	sltu	x16,x19,x4	 x19:0x00000000  x4:0x00000000 x16=0x00000000
          29669	      1381	80003594	819e	c.mv	x3,x7	  x0:0x00000000  x7:0x0000000c  x3=0x0000000c
          29829	      1389	80003596	340d7bf3	csrrci	x23,mscratch,26	 x23=0x00000000
          29849	      1390	8000359a	8cf5	c.and	x9,x13	  x9:0x00000000 x13:0x8ffffffc  x9=0x00000000
          29869	      1391	8000359c	03815863	bge	x2,x24,800035cc	  x2:0x8f07fff0 x24:0x8cb00acc
          30549	      1425	800035cc	80ad	c.srli	x9,0xb	  x9:0x00000000  x9=0x00000000
          30569	      1426	800035ce	89f9	c.andi	x11,30	 x11:0x00000000 x11=0x00000000
          30589	      1427	800035d0	00b995b3	sll	x11,x19,x11	 x19:0x00000000 x11:0x00000000 x11=0x00000000
          30809	      1438	800035d4	00bdd713	srli	x14,x27,0xb	 x27:0xfffffb6d x14=0x001fffff
          31069	      1451	800035d8	a4aeaa13	slti	x20,x29,-1462	 x29:0xfffffe8c x20=0x00000000
          31089	      1452	800035dc	9757e693	ori	x13,x15,-1675	 x15:0xf554207c x13=0xfffff97d
          31129	      1454	800035e0	02e62d33	mulhsu	x26,x12,x14	 x12:0x00000000 x14:0x001fffff x26=0x00000000
          31249	      1460	800035e4	340314f3	csrrw	x9,mscratch,x6	  x6:0x8cb00acc  x9=0x00000000
          31269	      1461	800035e8	01acc233	xor	x4,x25,x26	 x25:0x00000000 x26:0x00000000  x4=0x00000000
          31289	      1462	800035ec	01875463	bge	x14,x24,800035f4	 x14:0x001fffff x24:0x8cb00acc
          31749	      1485	800035f4	8d3d	c.xor	x10,x15	 x10:0x00000005 x15:0xf554207c x10=0xf5542079
          31789	      1487	800035f6	00bc60b3	or	x1,x24,x11	 x24:0x8cb00acc x11:0x00000000  x1=0x8cb00acc
          31989	      1497	800035fa	005f1293	slli	x5,x30,0x5	 x30:0x80025ce4  x5=0x004b9c80
          32409	      1518	800035fe	00bf4933	xor	x18,x30,x11	 x30:0x80025ce4 x11:0x00000000 x18=0x80025ce4
          32549	      1525	80003602	0130ddb3	srl	x27,x1,x19	  x1:0x8cb00acc x19:0x00000000 x27=0x8cb00acc
          32569	      1526	80003606	89c1	c.andi	x11,16	 x11:0x00000000 x11=0x00000000
          32589	      1527	80003608	41925533	sra	x10,x4,x25	  x4:0x00000000 x25:0x00000000 x10=0x00000000
          32609	      1528	8000360c	0ff0000f	fence	iorw,iorw	
          32749	      1535	80003610	8d91	c.sub	x11,x12	 x11:0x00000000 x12:0x00000000 x11=0x00000000
          32809	      1538	80003612	003c5613	srli	x12,x24,0x3	 x24:0x8cb00acc x12=0x11960159
          33149	      1555	80003616	414e51b3	sra	x3,x28,x20	 x28:0x00000000 x20:0x00000000  x3=0x00000000
          33289	      1562	8000361a	01206863	bltu	x0,x18,8000362a	  x0:0x00000000 x18:0x80025ce4
          33569	      1576	8000362a	030ba533	mulhsu	x10,x23,x16	 x23:0x00000000 x16:0x00000000 x10=0x00000000
          33629	      1579	8000362e	037390b3	mulh	x1,x7,x23	  x7:0x0000000c x23:0x00000000  x1=0x00000000
          33649	      1580	80003632	c1a9	c.beqz	x11,80003674	 x11:0x00000000
          34189	      1607	80003674	02a36333	rem	x6,x6,x10	  x6:0x8cb00acc x10:0x00000000  x6=0x8cb00acc
          34209	      1608	80003678	00fb8e33	add	x28,x23,x15	 x23:0x00000000 x15:0xf554207c x28=0xf554207c
          34229	      1609	8000367c	8ed5	c.or	x13,x13	 x13:0xfffff97d x13:0xfffff97d x13=0xfffff97d
          34249	      1610	8000367e	34006b73	csrrsi	x22,mscratch,0	 x22=0x8cb00acc
          34669	      1631	80003682	00fa0fb3	add	x31,x20,x15	 x20:0x00000000 x15:0xf554207c x31=0xf554207c
          34689	      1632	80003686	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          34709	      1633	80003688	01219863	bne	x3,x18,80003698	  x3:0x00000000 x18:0x80025ce4
          35329	      1664	80003698	e18d	c.bnez	x11,800036ba	 x11:0x00000000
