Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           9866	       391	80000168	edcb0b13	addi	x22,x22,-292	 x22:0x80003164 x22=0x80003040
          10086	       402	8000016c	77777337	lui	x6,0x77777	  x6=0x77777000
          10326	       414	80000170	77730313	addi	x6,x6,1911	  x6:0x77777000  x6=0x77777777
          10346	       415	80000174	9b1a	c.add	x22,x6	 x22:0x80003040  x6:0x77777777 x22=0xf777a7b7
          10366	       416	80000176	002b5b13	srli	x22,x22,0x2	 x22:0xf777a7b7 x22=0x3ddde9ed
          10386	       417	8000017a	3b7b1073	csrrw	x0,pmpaddr7,x22	 x22:0x3ddde9ed  x0=0x00000000
          10446	       420	8000017e	0f0f1b37	lui	x22,0xf0f1	 x22=0x0f0f1000
          10586	       427	80000182	f0fb0b13	addi	x22,x22,-241	 x22:0x0f0f1000 x22=0x0f0f0f0f
          10606	       428	80000186	3a1b1073	csrrw	x0,pmpcfg1,x22	 x22:0x0f0f0f0f  x0=0x00000000
          10666	       431	8000018a	00003b17	auipc	x22,0x3	 x22=0x8000318a
          11026	       449	8000018e	eb6b0b13	addi	x22,x22,-330	 x22:0x8000318a x22=0x80003040
          11046	       450	80000192	88889337	lui	x6,0x88889	  x6=0x88889000
          11106	       453	80000196	88830313	addi	x6,x6,-1912	  x6:0x88889000  x6=0x88888888
          11126	       454	8000019a	9b1a	c.add	x22,x6	 x22:0x80003040  x6:0x88888888 x22=0x0888b8c8
          11146	       455	8000019c	002b5b13	srli	x22,x22,0x2	 x22:0x0888b8c8 x22=0x02222e32
          11166	       456	800001a0	3b8b1073	csrrw	x0,pmpaddr8,x22	 x22:0x02222e32  x0=0x00000000
          11226	       459	800001a4	00003b17	auipc	x22,0x3	 x22=0x800031a4
          11246	       460	800001a8	e9cb0b13	addi	x22,x22,-356	 x22:0x800031a4 x22=0x80003040
          11406	       468	800001ac	9999a337	lui	x6,0x9999a	  x6=0x9999a000
          11426	       469	800001b0	99930313	addi	x6,x6,-1639	  x6:0x9999a000  x6=0x99999999
          11766	       486	800001b4	9b1a	c.add	x22,x6	 x22:0x80003040  x6:0x99999999 x22=0x1999c9d9
          11906	       493	800001b6	002b5b13	srli	x22,x22,0x2	 x22:0x1999c9d9 x22=0x06667276
          12306	       513	800001ba	3b9b1073	csrrw	x0,pmpaddr9,x22	 x22:0x06667276  x0=0x00000000
          12426	       519	800001be	00003b17	auipc	x22,0x3	 x22=0x800031be
          12446	       520	800001c2	e82b0b13	addi	x22,x22,-382	 x22:0x800031be x22=0x80003040
          12566	       526	800001c6	aaaab337	lui	x6,0xaaaab	  x6=0xaaaab000
          12586	       527	800001ca	aaa30313	addi	x6,x6,-1366	  x6:0xaaaab000  x6=0xaaaaaaaa
          12606	       528	800001ce	9b1a	c.add	x22,x6	 x22:0x80003040  x6:0xaaaaaaaa x22=0x2aaadaea
          12646	       530	800001d0	002b5b13	srli	x22,x22,0x2	 x22:0x2aaadaea x22=0x0aaab6ba
          12906	       543	800001d4	3bab1073	csrrw	x0,pmpaddr10,x22	 x22:0x0aaab6ba  x0=0x00000000
          13006	       548	800001d8	00003b17	auipc	x22,0x3	 x22=0x800031d8
          13206	       558	800001dc	e68b0b13	addi	x22,x22,-408	 x22:0x800031d8 x22=0x80003040
          13346	       565	800001e0	bbbbc337	lui	x6,0xbbbbc	  x6=0xbbbbc000
          13366	       566	800001e4	bbb30313	addi	x6,x6,-1093	  x6:0xbbbbc000  x6=0xbbbbbbbb
          13386	       567	800001e8	9b1a	c.add	x22,x6	 x22:0x80003040  x6:0xbbbbbbbb x22=0x3bbbebfb
          13406	       568	800001ea	002b5b13	srli	x22,x22,0x2	 x22:0x3bbbebfb x22=0x0eeefafe
          13426	       569	800001ee	3bbb1073	csrrw	x0,pmpaddr11,x22	 x22:0x0eeefafe  x0=0x00000000
          13806	       588	800001f2	0f0f1b37	lui	x22,0xf0f1	 x22=0x0f0f1000
          13826	       589	800001f6	f0fb0b13	addi	x22,x22,-241	 x22:0x0f0f1000 x22=0x0f0f0f0f
          13846	       590	800001fa	3a2b1073	csrrw	x0,pmpcfg2,x22	 x22:0x0f0f0f0f  x0=0x00000000
          14146	       605	800001fe	00003b17	auipc	x22,0x3	 x22=0x800031fe
          14166	       606	80000202	e42b0b13	addi	x22,x22,-446	 x22:0x800031fe x22=0x80003040
          14186	       607	80000206	ccccd337	lui	x6,0xccccd	  x6=0xccccd000
          14206	       608	8000020a	ccc30313	addi	x6,x6,-820	  x6:0xccccd000  x6=0xcccccccc
          14226	       609	8000020e	9b1a	c.add	x22,x6	 x22:0x80003040  x6:0xcccccccc x22=0x4cccfd0c
          14466	       621	80000210	002b5b13	srli	x22,x22,0x2	 x22:0x4cccfd0c x22=0x13333f43
          14486	       622	80000214	3bcb1073	csrrw	x0,pmpaddr12,x22	 x22:0x13333f43  x0=0x00000000
          14546	       625	80000218	00003b17	auipc	x22,0x3	 x22=0x80003218
          14566	       626	8000021c	e28b0b13	addi	x22,x22,-472	 x22:0x80003218 x22=0x80003040
          14586	       627	80000220	dddde337	lui	x6,0xdddde	  x6=0xdddde000
          14686	       632	80000224	ddd30313	addi	x6,x6,-547	  x6:0xdddde000  x6=0xdddddddd
          15106	       653	80000228	9b1a	c.add	x22,x6	 x22:0x80003040  x6:0xdddddddd x22=0x5dde0e1d
          15306	       663	8000022a	002b5b13	srli	x22,x22,0x2	 x22:0x5dde0e1d x22=0x17778387
          15366	       666	8000022e	3bdb1073	csrrw	x0,pmpaddr13,x22	 x22:0x17778387  x0=0x00000000
          15546	       675	80000232	00003b17	auipc	x22,0x3	 x22=0x80003232
          15786	       687	80000236	e0eb0b13	addi	x22,x22,-498	 x22:0x80003232 x22=0x80003040
          15886	       692	8000023a	eeeef337	lui	x6,0xeeeef	  x6=0xeeeef000
          15906	       693	8000023e	eee30313	addi	x6,x6,-274	  x6:0xeeeef000  x6=0xeeeeeeee
          15926	       694	80000242	9b1a	c.add	x22,x6	 x22:0x80003040  x6:0xeeeeeeee x22=0x6eef1f2e
          16126	       704	80000244	002b5b13	srli	x22,x22,0x2	 x22:0x6eef1f2e x22=0x1bbbc7cb
          16146	       705	80000248	3beb1073	csrrw	x0,pmpaddr14,x22	 x22:0x1bbbc7cb  x0=0x00000000
          16206	       708	8000024c	00003b17	auipc	x22,0x3	 x22=0x8000324c
          16226	       709	80000250	df4b0b13	addi	x22,x22,-524	 x22:0x8000324c x22=0x80003040
          16426	       719	80000254	fff00313	addi	x6,x0,-1	  x0:0x00000000  x6=0xffffffff
          16446	       720	80000258	9b1a	c.add	x22,x6	 x22:0x80003040  x6:0xffffffff x22=0x8000303f
          16826	       739	8000025a	002b5b13	srli	x22,x22,0x2	 x22:0x8000303f x22=0x20000c0f
          17026	       749	8000025e	3bfb1073	csrrw	x0,pmpaddr15,x22	 x22:0x20000c0f  x0=0x00000000
          17086	       752	80000262	0f0f1b37	lui	x22,0xf0f1	 x22=0x0f0f1000
          17126	       754	80000266	f0fb0b13	addi	x22,x22,-241	 x22:0x0f0f1000 x22=0x0f0f0f0f
          17146	       755	8000026a	3a3b1073	csrrw	x0,pmpcfg3,x22	 x22:0x0f0f0f0f  x0=0x00000000
          17206	       758	8000026e	00000317	auipc	x6,0x0	  x6=0x8000026e
          17226	       759	80000272	05030313	addi	x6,x6,80	  x6:0x8000026e  x6=0x800002be
          17606	       778	80000276	34131073	csrrw	x0,mepc,x6	  x6:0x800002be  x0=0x00000000
          17706	       783	8000027a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          17766	       786	8000027e	6309	c.lui	x6,0x2	  x6=0x00002000
          17786	       787	80000280	80030313	addi	x6,x6,-2048	  x6:0x00002000  x6=0x00001800
          18146	       805	80000284	30031073	csrrw	x0,mstatus,x6	  x6:0x00001800  x0=0x00000000
          18246	       810	80000288	4301	c.li	x6,0	  x6=0x00000000
          18666	       831	8000028a	30431073	csrrw	x0,mie,x6	  x6:0x00000000  x0=0x00000000
          19026	       849	8000028e	90000137	lui	x2,0x90000	  x2=0x90000000
          19046	       850	80000292	1171	c.addi	x2,-4	  x2:0x90000000  x2=0x8ffffffc
          19326	       864	80000294	30000313	addi	x6,x0,768	  x0:0x00000000  x6=0x00000300
          19346	       865	80000298	0322	c.slli	x6,0x8	  x6:0x00000300  x6=0x00030000
          19366	       866	8000029a	030d	c.addi	x6,3	  x6:0x00030000  x6=0x00030003
          19426	       869	8000029c	c01a	c.swsp	x6,0(x2)	  x2:0x8ffffffc  x6:0x00030003 PA:0x8ffffffc store:0x00030003
          19446	       870	8000029e	30002373	csrrs	x6,mstatus,x0	  x0:0x00000000  x6=0x00001800
          19546	       875	800002a2	c01a	c.swsp	x6,0(x2)	  x2:0x8ffffffc  x6:0x00001800 PA:0x8ffffffc store:0x00001800
          19566	       876	800002a4	90000137	lui	x2,0x90000	  x2=0x90000000
          19606	       878	800002a8	1171	c.addi	x2,-4	  x2:0x90000000  x2=0x8ffffffc
          19806	       888	800002aa	30400313	addi	x6,x0,772	  x0:0x00000000  x6=0x00000304
          19826	       889	800002ae	0322	c.slli	x6,0x8	  x6:0x00000304  x6=0x00030400
          19846	       890	800002b0	030d	c.addi	x6,3	  x6:0x00030400  x6=0x00030403
          19906	       893	800002b2	c01a	c.swsp	x6,0(x2)	  x2:0x8ffffffc  x6:0x00030403 PA:0x8ffffffc store:0x00030403
          19926	       894	800002b4	30402373	csrrs	x6,mie,x0	  x0:0x00000000  x6=0x00000000
          20006	       898	800002b8	c01a	c.swsp	x6,0(x2)	  x2:0x8ffffffc  x6:0x00000000 PA:0x8ffffffc store:0x00000000
          20386	       917	800002ba	30200073	mret	
          20686	       932	800002be	f46e3037	lui	x0,0xf46e3	  x0=0x00000000
          20706	       933	800002c2	0d300013	addi	x0,x0,211	  x0:0x00000000  x0=0x00000000
          20726	       934	800002c6	4081	c.li	x1,0	  x1=0x00000000
          20746	       935	800002c8	4115	c.li	x2,5	  x2=0x00000005
          20866	       941	800002ca	4a7991b7	lui	x3,0x4a799	  x3=0x4a799000
          21286	       962	800002ce	a6f18193	addi	x3,x3,-1425	  x3:0x4a799000  x3=0x4a798a6f
          21506	       973	800002d2	80000237	lui	x4,0x80000	  x4=0x80000000
          21526	       974	800002d6	264ad2b7	lui	x5,0x264ad	  x5=0x264ad000
          21546	       975	800002da	95528293	addi	x5,x5,-1707	  x5:0x264ad000  x5=0x264ac955
          21566	       976	800002de	4305	c.li	x6,1	  x6=0x00000001
          21586	       977	800002e0	7b35f3b7	lui	x7,0x7b35f	  x7=0x7b35f000
          21986	       997	800002e4	fb738393	addi	x7,x7,-73	  x7:0x7b35f000  x7=0x7b35efb7
          22126	      1004	800002e8	4401	c.li	x8,0	  x8=0x00000000
          22146	      1005	800002ea	4489	c.li	x9,2	  x9=0x00000002
          22266	      1011	800002ec	453d	c.li	x10,15	 x10=0x0000000f
          22286	      1012	800002ee	800005b7	lui	x11,0x80000	 x11=0x80000000
          24826	      1139	800002f2	462d	c.li	x12,11	 x12=0x0000000b
          24846	      1140	800002f4	800006b7	lui	x13,0x80000	 x13=0x80000000
          24866	      1141	800002f8	73db47b7	lui	x15,0x73db4	 x15=0x73db4000
          24886	      1142	800002fc	60978793	addi	x15,x15,1545	 x15:0x73db4000 x15=0x73db4609
          24906	      1143	80000300	80000837	lui	x16,0x80000	 x16=0x80000000
          25026	      1149	80000304	48a9	c.li	x17,10	 x17=0x0000000a
          25046	      1150	80000306	80000937	lui	x18,0x80000	 x18=0x80000000
          25066	      1151	8000030a	4981	c.li	x19,0	 x19=0x00000000
          25226	      1159	8000030c	4a15	c.li	x20,5	 x20=0x00000005
          25386	      1167	8000030e	80000ab7	lui	x21,0x80000	 x21=0x80000000
          25406	      1168	80000312	7bc10b37	lui	x22,0x7bc10	 x22=0x7bc10000
          25526	      1174	80000316	68bb0b13	addi	x22,x22,1675	 x22:0x7bc10000 x22=0x7bc1068b
          25686	      1182	8000031a	80000bb7	lui	x23,0x80000	 x23=0x80000000
          25766	      1186	8000031e	80000c37	lui	x24,0x80000	 x24=0x80000000
          25786	      1187	80000322	0d2f2d37	lui	x26,0xd2f2	 x26=0x0d2f2000
          25966	      1196	80000326	2f3d0d13	addi	x26,x26,755	 x26:0x0d2f2000 x26=0x0d2f22f3
          25986	      1197	8000032a	80000db7	lui	x27,0x80000	 x27=0x80000000
          26006	      1198	8000032e	f9b86e37	lui	x28,0xf9b86	 x28=0xf9b86000
          26086	      1202	80000332	cb7e0e13	addi	x28,x28,-841	 x28:0xf9b86000 x28=0xf9b85cb7
          26106	      1203	80000336	4e9d	c.li	x29,7	 x29=0x00000007
          26126	      1204	80000338	80000f37	lui	x30,0x80000	 x30=0x80000000
          26146	      1205	8000033c	4f99	c.li	x31,6	 x31=0x00000006
          26166	      1206	8000033e	00022717	auipc	x14,0x22	 x14=0x8002233e
          26186	      1207	80000342	b2670713	addi	x14,x14,-1242	 x14:0x8002233e x14=0x80021e64
          26546	      1225	80000346	90000137	lui	x2,0x90000	  x2=0x90000000
          26566	      1226	8000034a	1171	c.addi	x2,-4	  x2:0x90000000  x2=0x8ffffffc
          26586	      1227	8000034c	4301	c.li	x6,0	  x6=0x00000000
          26606	      1228	8000034e	0322	c.slli	x6,0x8	  x6:0x00000000  x6=0x00000000
          26626	      1229	80000350	00030313	addi	x6,x6,0	  x6:0x00000000  x6=0x00000000
          27086	      1252	80000354	c01a	c.swsp	x6,0(x2)	  x2:0x8ffffffc  x6:0x00000000 PA:0x8ffffffc store:0x00000000
          27106	      1253	80000356	4eb0206f	jal	x0,80003040	  x0=0x00000000
          27126	      1254	80003040	73108313	addi	x6,x1,1841	  x1:0x00000000  x6=0x00000731
          27326	      1264	80003044	0088	c.addi4spn	x10,x2,64	 x10=0x9000003c
          27346	      1265	80003046	8e11	c.sub	x12,x12	 x12:0x0000000b x12:0x0000000b x12=0x00000000
          27366	      1266	80003048	63bd	c.lui	x7,0xf	  x7=0x0000f000
          27386	      1267	8000304a	66f9	c.lui	x13,0x1e	 x13=0x0001e000
          27406	      1268	8000304c	40aa01b3	sub	x3,x20,x10	 x20:0x00000005 x10:0x9000003c  x3=0x6fffffc9
          27806	      1288	80003050	0ff0000f	fence	iorw,iorw	
          27966	      1296	80003054	8c0d	c.sub	x8,x11	  x8:0x00000000 x11:0x80000000  x8=0x80000000
          27986	      1297	80003056	02b90233	mul	x4,x18,x11	 x18:0x80000000 x11:0x80000000  x4=0x00000000
          28006	      1298	8000305a	015bb633	sltu	x12,x23,x21	 x23:0x80000000 x21:0x80000000 x12=0x00000000
          28026	      1299	8000305e	147d	c.addi	x8,-1	  x8:0x80000000  x8=0x7fffffff
          28846	      1340	80003060	03085333	divu	x6,x16,x16	 x16:0x80000000 x16:0x80000000  x6=0x00000001
          28866	      1341	80003064	340ef2f3	csrrci	x5,mscratch,29	  x5=0x00000000
          28886	      1342	80003068	9332	c.add	x6,x12	  x6:0x00000001 x12:0x00000000  x6=0x00000001
          28906	      1343	8000306a	fe9e2b93	slti	x23,x28,-23	 x28:0xf9b85cb7 x23=0x00000001
          28926	      1344	8000306e	0162	c.slli	x2,0x18	  x2:0x8ffffffc  x2=0xfc000000
          28946	      1345	80003070	01e48233	add	x4,x9,x30	  x9:0x00000002 x30:0x80000000  x4=0x80000002
          28966	      1346	80003074	0100ae33	slt	x28,x1,x16	  x1:0x00000000 x16:0x80000000 x28=0x00000000
          29506	      1373	80003078	020b7433	remu	x8,x22,x0	 x22:0x7bc1068b  x0:0x00000000  x8=0x7bc1068b
          29906	      1393	8000307c	340024f3	csrrs	x9,mscratch,x0	  x0:0x00000000  x9=0x00000000
          30266	      1411	80003080	717d	c.addi16sp	x2,-16	  x2:0xfc000000  x2=0xfbfffff0
          30286	      1412	80003082	340075f3	csrrci	x11,mscratch,0	 x11=0x00000000
          30406	      1418	80003086	47796593	ori	x11,x18,1143	 x18:0x80000000 x11=0x80000477
          30426	      1419	8000308a	01f1f133	and	x2,x3,x31	  x3:0x6fffffc9 x31:0x00000006  x2=0x00000000
          30446	      1420	8000308e	017472b3	and	x5,x8,x23	  x8:0x7bc1068b x23:0x00000001  x5=0x00000001
          30466	      1421	80003092	8d25	c.xor	x10,x9	 x10:0x9000003c  x9:0x00000000 x10=0x9000003c
          30866	      1441	80003094	021786b3	mul	x13,x15,x1	 x15:0x73db4609  x1:0x00000000 x13=0x00000000
          31026	      1449	80003098	8ca9	c.xor	x9,x10	  x9:0x00000000 x10:0x9000003c  x9=0x9000003c
          31046	      1450	8000309a	01f6ec63	bltu	x13,x31,800030b2	 x13:0x00000000 x31:0x00000006
          31446	      1470	800718b8	0000	c.unimp	
