Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           8115	       304	80000128	0029d993	srli	x19,x19,0x2	 x19:0xc4447930 x19=0x31111e4c
           8475	       322	8000012c	3b499073	csrrw	x0,pmpaddr4,x19	 x19:0x31111e4c  x0=0x00000000
           8535	       325	80000130	00003997	auipc	x19,0x3	 x19=0x80003130
           8555	       326	80000134	3bc98993	addi	x19,x19,956	 x19:0x80003130 x19=0x800034ec
           8575	       327	80000138	55555c37	lui	x24,0x55555	 x24=0x55555000
           8595	       328	8000013c	555c0c13	addi	x24,x24,1365	 x24:0x55555000 x24=0x55555555
           8895	       343	80000140	99e2	c.add	x19,x24	 x19:0x800034ec x24:0x55555555 x19=0xd5558a41
           8915	       344	80000142	0029d993	srli	x19,x19,0x2	 x19:0xd5558a41 x19=0x35556290
           8935	       345	80000146	3b599073	csrrw	x0,pmpaddr5,x19	 x19:0x35556290  x0=0x00000000
           8995	       348	8000014a	00003997	auipc	x19,0x3	 x19=0x8000314a
           9195	       358	8000014e	3a298993	addi	x19,x19,930	 x19:0x8000314a x19=0x800034ec
           9215	       359	80000152	66666c37	lui	x24,0x66666	 x24=0x66666000
           9395	       368	80000156	666c0c13	addi	x24,x24,1638	 x24:0x66666000 x24=0x66666666
           9415	       369	8000015a	99e2	c.add	x19,x24	 x19:0x800034ec x24:0x66666666 x19=0xe6669b52
           9735	       385	8000015c	0029d993	srli	x19,x19,0x2	 x19:0xe6669b52 x19=0x3999a6d4
           9755	       386	80000160	3b699073	csrrw	x0,pmpaddr6,x19	 x19:0x3999a6d4  x0=0x00000000
          10195	       408	80000164	00003997	auipc	x19,0x3	 x19=0x80003164
          10215	       409	80000168	38898993	addi	x19,x19,904	 x19:0x80003164 x19=0x800034ec
          10235	       410	8000016c	77777c37	lui	x24,0x77777	 x24=0x77777000
          10555	       426	80000170	777c0c13	addi	x24,x24,1911	 x24:0x77777000 x24=0x77777777
          10575	       427	80000174	99e2	c.add	x19,x24	 x19:0x800034ec x24:0x77777777 x19=0xf777ac63
          10795	       438	80000176	0029d993	srli	x19,x19,0x2	 x19:0xf777ac63 x19=0x3dddeb18
          11215	       459	8000017a	3b799073	csrrw	x0,pmpaddr7,x19	 x19:0x3dddeb18  x0=0x00000000
          11455	       471	8000017e	0f0f19b7	lui	x19,0xf0f1	 x19=0x0f0f1000
          11535	       475	80000182	f0f98993	addi	x19,x19,-241	 x19:0x0f0f1000 x19=0x0f0f0f0f
          11955	       496	80000186	3a199073	csrrw	x0,pmpcfg1,x19	 x19:0x0f0f0f0f  x0=0x00000000
          12015	       499	8000018a	00003997	auipc	x19,0x3	 x19=0x8000318a
          12155	       506	8000018e	36298993	addi	x19,x19,866	 x19:0x8000318a x19=0x800034ec
          12175	       507	80000192	88889c37	lui	x24,0x88889	 x24=0x88889000
          12195	       508	80000196	888c0c13	addi	x24,x24,-1912	 x24:0x88889000 x24=0x88888888
          12215	       509	8000019a	99e2	c.add	x19,x24	 x19:0x800034ec x24:0x88888888 x19=0x0888bd74
          12435	       520	8000019c	0029d993	srli	x19,x19,0x2	 x19:0x0888bd74 x19=0x02222f5d
          12855	       541	800001a0	3b899073	csrrw	x0,pmpaddr8,x19	 x19:0x02222f5d  x0=0x00000000
          13015	       549	800001a4	00003997	auipc	x19,0x3	 x19=0x800031a4
          13035	       550	800001a8	34898993	addi	x19,x19,840	 x19:0x800031a4 x19=0x800034ec
          13055	       551	800001ac	9999ac37	lui	x24,0x9999a	 x24=0x9999a000
          13075	       552	800001b0	999c0c13	addi	x24,x24,-1639	 x24:0x9999a000 x24=0x99999999
          13095	       553	800001b4	99e2	c.add	x19,x24	 x19:0x800034ec x24:0x99999999 x19=0x1999ce85
          13115	       554	800001b6	0029d993	srli	x19,x19,0x2	 x19:0x1999ce85 x19=0x066673a1
          13235	       560	800001ba	3b999073	csrrw	x0,pmpaddr9,x19	 x19:0x066673a1  x0=0x00000000
          13295	       563	800001be	00003997	auipc	x19,0x3	 x19=0x800031be
          13335	       565	800001c2	32e98993	addi	x19,x19,814	 x19:0x800031be x19=0x800034ec
          13475	       572	800001c6	aaaabc37	lui	x24,0xaaaab	 x24=0xaaaab000
          13795	       588	800001ca	aaac0c13	addi	x24,x24,-1366	 x24:0xaaaab000 x24=0xaaaaaaaa
          13815	       589	800001ce	99e2	c.add	x19,x24	 x19:0x800034ec x24:0xaaaaaaaa x19=0x2aaadf96
          13835	       590	800001d0	0029d993	srli	x19,x19,0x2	 x19:0x2aaadf96 x19=0x0aaab7e5
          13855	       591	800001d4	3ba99073	csrrw	x0,pmpaddr10,x19	 x19:0x0aaab7e5  x0=0x00000000
          13915	       594	800001d8	00003997	auipc	x19,0x3	 x19=0x800031d8
          13935	       595	800001dc	31498993	addi	x19,x19,788	 x19:0x800031d8 x19=0x800034ec
          13955	       596	800001e0	bbbbcc37	lui	x24,0xbbbbc	 x24=0xbbbbc000
          13975	       597	800001e4	bbbc0c13	addi	x24,x24,-1093	 x24:0xbbbbc000 x24=0xbbbbbbbb
          14135	       605	800001e8	99e2	c.add	x19,x24	 x19:0x800034ec x24:0xbbbbbbbb x19=0x3bbbf0a7
          14235	       610	800001ea	0029d993	srli	x19,x19,0x2	 x19:0x3bbbf0a7 x19=0x0eeefc29
          14255	       611	800001ee	3bb99073	csrrw	x0,pmpaddr11,x19	 x19:0x0eeefc29  x0=0x00000000
          14675	       632	800001f2	0f0f19b7	lui	x19,0xf0f1	 x19=0x0f0f1000
          15095	       653	800001f6	f0f98993	addi	x19,x19,-241	 x19:0x0f0f1000 x19=0x0f0f0f0f
          15295	       663	800001fa	3a299073	csrrw	x0,pmpcfg2,x19	 x19:0x0f0f0f0f  x0=0x00000000
          15415	       669	800001fe	00003997	auipc	x19,0x3	 x19=0x800031fe
          15435	       670	80000202	2ee98993	addi	x19,x19,750	 x19:0x800031fe x19=0x800034ec
          15615	       679	80000206	ccccdc37	lui	x24,0xccccd	 x24=0xccccd000
          15635	       680	8000020a	cccc0c13	addi	x24,x24,-820	 x24:0xccccd000 x24=0xcccccccc
          15655	       681	8000020e	99e2	c.add	x19,x24	 x19:0x800034ec x24:0xcccccccc x19=0x4ccd01b8
          16055	       701	80000210	0029d993	srli	x19,x19,0x2	 x19:0x4ccd01b8 x19=0x1333406e
          16455	       721	80000214	3bc99073	csrrw	x0,pmpaddr12,x19	 x19:0x1333406e  x0=0x00000000
          16515	       724	80000218	00003997	auipc	x19,0x3	 x19=0x80003218
          16655	       731	8000021c	2d498993	addi	x19,x19,724	 x19:0x80003218 x19=0x800034ec
          16675	       732	80000220	ddddec37	lui	x24,0xdddde	 x24=0xdddde000
          16735	       735	80000224	dddc0c13	addi	x24,x24,-547	 x24:0xdddde000 x24=0xdddddddd
          16755	       736	80000228	99e2	c.add	x19,x24	 x19:0x800034ec x24:0xdddddddd x19=0x5dde12c9
          16875	       742	8000022a	0029d993	srli	x19,x19,0x2	 x19:0x5dde12c9 x19=0x177784b2
          16915	       744	8000022e	3bd99073	csrrw	x0,pmpaddr13,x19	 x19:0x177784b2  x0=0x00000000
          17075	       752	80000232	00003997	auipc	x19,0x3	 x19=0x80003232
          17095	       753	80000236	2ba98993	addi	x19,x19,698	 x19:0x80003232 x19=0x800034ec
          17415	       769	8000023a	eeeefc37	lui	x24,0xeeeef	 x24=0xeeeef000
          17835	       790	8000023e	eeec0c13	addi	x24,x24,-274	 x24:0xeeeef000 x24=0xeeeeeeee
          17855	       791	80000242	99e2	c.add	x19,x24	 x19:0x800034ec x24:0xeeeeeeee x19=0x6eef23da
          17875	       792	80000244	0029d993	srli	x19,x19,0x2	 x19:0x6eef23da x19=0x1bbbc8f6
          17895	       793	80000248	3be99073	csrrw	x0,pmpaddr14,x19	 x19:0x1bbbc8f6  x0=0x00000000
          17955	       796	8000024c	00003997	auipc	x19,0x3	 x19=0x8000324c
          17975	       797	80000250	2a098993	addi	x19,x19,672	 x19:0x8000324c x19=0x800034ec
          17995	       798	80000254	fff00c13	addi	x24,x0,-1	  x0:0x00000000 x24=0xffffffff
          18015	       799	80000258	99e2	c.add	x19,x24	 x19:0x800034ec x24:0xffffffff x19=0x800034eb
          18035	       800	8000025a	0029d993	srli	x19,x19,0x2	 x19:0x800034eb x19=0x20000d3a
          18055	       801	8000025e	3bf99073	csrrw	x0,pmpaddr15,x19	 x19:0x20000d3a  x0=0x00000000
          18115	       804	80000262	0f0f19b7	lui	x19,0xf0f1	 x19=0x0f0f1000
          18295	       813	80000266	f0f98993	addi	x19,x19,-241	 x19:0x0f0f1000 x19=0x0f0f0f0f
          18315	       814	8000026a	3a399073	csrrw	x0,pmpcfg3,x19	 x19:0x0f0f0f0f  x0=0x00000000
          18375	       817	8000026e	00000c17	auipc	x24,0x0	 x24=0x8000026e
          18395	       818	80000272	058c0c13	addi	x24,x24,88	 x24:0x8000026e x24=0x800002c6
          18595	       828	80000276	341c1073	csrrw	x0,mepc,x24	 x24:0x800002c6  x0=0x00000000
          18895	       843	8000027a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          18955	       846	8000027e	6c09	c.lui	x24,0x2	 x24=0x00002000
          19315	       864	80000280	800c0c13	addi	x24,x24,-2048	 x24:0x00002000 x24=0x00001800
          19335	       865	80000284	300c1073	csrrw	x0,mstatus,x24	 x24:0x00001800  x0=0x00000000
          19755	       886	80000288	4c01	c.li	x24,0	 x24=0x00000000
          19775	       887	8000028a	304c1073	csrrw	x0,mie,x24	 x24:0x00000000  x0=0x00000000
          19915	       894	8000028e	90000a37	lui	x20,0x90000	 x20=0x90000000
          19935	       895	80000292	1a71	c.addi	x20,-4	 x20:0x90000000 x20=0x8ffffffc
          20055	       901	80000294	30000c13	addi	x24,x0,768	  x0:0x00000000 x24=0x00000300
          20075	       902	80000298	0c22	c.slli	x24,0x8	 x24:0x00000300 x24=0x00030000
          20095	       903	8000029a	0c0d	c.addi	x24,3	 x24:0x00030000 x24=0x00030003
          20155	       906	8000029c	018a2023	sw	x24,0(x20)	 x20:0x8ffffffc x24:0x00030003 PA:0x8ffffffc store:0x00030003
          20175	       907	800002a0	30002c73	csrrs	x24,mstatus,x0	  x0:0x00000000 x24=0x00001800
          20255	       911	800002a4	018a2023	sw	x24,0(x20)	 x20:0x8ffffffc x24:0x00001800 PA:0x8ffffffc store:0x00001800
          20335	       915	800002a8	90000a37	lui	x20,0x90000	 x20=0x90000000
          20355	       916	800002ac	1a71	c.addi	x20,-4	 x20:0x90000000 x20=0x8ffffffc
          20375	       917	800002ae	30400c13	addi	x24,x0,772	  x0:0x00000000 x24=0x00000304
          20395	       918	800002b2	0c22	c.slli	x24,0x8	 x24:0x00000304 x24=0x00030400
          20415	       919	800002b4	0c0d	c.addi	x24,3	 x24:0x00030400 x24=0x00030403
          20475	       922	800002b6	018a2023	sw	x24,0(x20)	 x20:0x8ffffffc x24:0x00030403 PA:0x8ffffffc store:0x00030403
          20495	       923	800002ba	30402c73	csrrs	x24,mie,x0	  x0:0x00000000 x24=0x00000000
          20755	       936	800002be	018a2023	sw	x24,0(x20)	 x20:0x8ffffffc x24:0x00000000 PA:0x8ffffffc store:0x00000000
          20775	       937	800002c2	30200073	mret	
          21995	       998	800002c6	fc112037	lui	x0,0xfc112	  x0=0x00000000
          22115	      1004	800002ca	a6500013	addi	x0,x0,-1435	  x0:0x00000000  x0=0x00000000
          22135	      1005	800002ce	4081	c.li	x1,0	  x1=0x00000000
          22195	      1008	800002d0	3f5c1137	lui	x2,0x3f5c1	  x2=0x3f5c1000
          28975	      1347	800002d4	22110113	addi	x2,x2,545	  x2:0x3f5c1000  x2=0x3f5c1221
          28995	      1348	800002d8	fd4b51b7	lui	x3,0xfd4b5	  x3=0xfd4b5000
          29015	      1349	800002dc	5bc18193	addi	x3,x3,1468	  x3:0xfd4b5000  x3=0xfd4b55bc
          29035	      1350	800002e0	4235	c.li	x4,13	  x4=0x0000000d
          29055	      1351	800002e2	42a1	c.li	x5,8	  x5=0x00000008
          29075	      1352	800002e4	e1408337	lui	x6,0xe1408	  x6=0xe1408000
          29095	      1353	800002e8	e1a30313	addi	x6,x6,-486	  x6:0xe1408000  x6=0xe1407e1a
          29115	      1354	800002ec	800003b7	lui	x7,0x80000	  x7=0x80000000
          29235	      1360	800002f0	438d4437	lui	x8,0x438d4	  x8=0x438d4000
          29255	      1361	800002f4	24b40413	addi	x8,x8,587	  x8:0x438d4000  x8=0x438d424b
          29375	      1367	800002f8	c25044b7	lui	x9,0xc2504	  x9=0xc2504000
          29455	      1371	800002fc	b3f48493	addi	x9,x9,-1217	  x9:0xc2504000  x9=0xc2503b3f
          29495	      1373	80000300	fb601537	lui	x10,0xfb601	 x10=0xfb601000
          29515	      1374	80000304	f3750513	addi	x10,x10,-201	 x10:0xfb601000 x10=0xfb600f37
          29695	      1383	80000308	4581	c.li	x11,0	 x11=0x00000000
          29715	      1384	8000030a	4601	c.li	x12,0	 x12=0x00000000
          29735	      1385	8000030c	4bec06b7	lui	x13,0x4bec0	 x13=0x4bec0000
          29815	      1389	80000310	2f968693	addi	x13,x13,761	 x13:0x4bec0000 x13=0x4bec02f9
          29835	      1390	80000314	4715	c.li	x14,5	 x14=0x00000005
          30255	      1411	80000316	fac547b7	lui	x15,0xfac54	 x15=0xfac54000
          30675	      1432	8000031a	39678793	addi	x15,x15,918	 x15:0xfac54000 x15=0xfac54396
          30735	      1435	8000031e	f0964837	lui	x16,0xf0964	 x16=0xf0964000
          30755	      1436	80000322	c9580813	addi	x16,x16,-875	 x16:0xf0964000 x16=0xf0963c95
          30775	      1437	80000326	800008b7	lui	x17,0x80000	 x17=0x80000000
          30795	      1438	8000032a	4901	c.li	x18,0	 x18=0x00000000
          30815	      1439	8000032c	f4ce39b7	lui	x19,0xf4ce3	 x19=0xf4ce3000
          30835	      1440	80000330	e5698993	addi	x19,x19,-426	 x19:0xf4ce3000 x19=0xf4ce2e56
          30855	      1441	80000334	4a01	c.li	x20,0	 x20=0x00000000
          30875	      1442	80000336	4a95	c.li	x21,5	 x21=0x00000005
          30955	      1446	80000338	4b11	c.li	x22,4	 x22=0x00000004
          30995	      1448	8000033a	83eebbb7	lui	x23,0x83eeb	 x23=0x83eeb000
          31035	      1450	8000033e	cbfb8b93	addi	x23,x23,-833	 x23:0x83eeb000 x23=0x83eeacbf
          31055	      1451	80000342	f51c3c37	lui	x24,0xf51c3	 x24=0xf51c3000
          31395	      1468	80000346	6efc0c13	addi	x24,x24,1775	 x24:0xf51c3000 x24=0xf51c36ef
          31415	      1469	8000034a	4d39	c.li	x26,14	 x26=0x0000000e
          31435	      1470	8000034c	4d81	c.li	x27,0	 x27=0x00000000
          31455	      1471	8000034e	80000e37	lui	x28,0x80000	 x28=0x80000000
          31475	      1472	80000352	80000eb7	lui	x29,0x80000	 x29=0x80000000
          31495	      1473	80000356	4f29	c.li	x30,10	 x30=0x0000000a
          31535	      1475	80000358	00022c97	auipc	x25,0x22	 x25=0x80022358
          31655	      1481	8000035c	b0cc8c93	addi	x25,x25,-1268	 x25:0x80022358 x25=0x80021e64
          31955	      1496	80000360	90000a37	lui	x20,0x90000	 x20=0x90000000
          32375	      1517	80000364	1a71	c.addi	x20,-4	 x20:0x90000000 x20=0x8ffffffc
          32395	      1518	80000366	4c01	c.li	x24,0	 x24=0x00000000
          32795	      1538	80000368	0c22	c.slli	x24,0x8	 x24:0x00000000 x24=0x00000000
          32975	      1547	8000036a	000c0c13	addi	x24,x24,0	 x24:0x00000000 x24=0x00000000
          33035	      1550	8000036e	018a2023	sw	x24,0(x20)	 x20:0x8ffffffc x24:0x00000000 PA:0x8ffffffc store:0x00000000
          33215	      1559	80000372	17a0306f	jal	x0,800034ec	  x0=0x00000000
          33615	      1579	800034ec	00798463	beq	x19,x7,800034f4	 x19:0xf4ce2e56  x7:0x80000000
          33735	      1585	800034f0	01524a63	blt	x4,x21,80003504	  x4:0x0000000d x21:0x00000005
          34135	      1605	800034f4	e7abe537	lui	x10,0xe7abe	 x10=0xe7abe000
          34155	      1606	800034f8	018c3733	sltu	x14,x24,x24	 x24:0x00000000 x24:0x00000000 x14=0x00000000
          34975	      1647	800034fc	0377c2b3	div	x5,x15,x23	 x15:0xfac54396 x23:0x83eeacbf  x5=0x00000000
          34995	      1648	80003500	a8acaa93	slti	x21,x25,-1398	 x25:0x80021e64 x21=0x00000001
          35015	      1649	80003504	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          35035	      1650	80003506	c519	c.beqz	x10,80003514	 x10:0xe7abe000
          35055	      1651	80003508	8c71	c.and	x8,x12	  x8:0x438d424b x12:0x00000000  x8=0x00000000
          35315	      1664	8000350a	006fad33	slt	x26,x31,x6	 x31:0x80025ce4  x6:0xe1407e1a x26=0x00000001
          35335	      1665	8000350e	841d	c.srai	x8,0x7	  x8:0x00000000  x8=0x00000000
          35375	      1667	80003510	02d4a133	mulhsu	x2,x9,x13	  x9:0xc2503b3f x13:0x4bec02f9  x2=0xedb4a29a
          35755	      1686	80003514	4b51	c.li	x22,20	 x22=0x00000014
          35895	      1693	80003516	ab4fc793	xori	x15,x31,-1356	 x31:0x80025ce4 x15=0x7ffda650
          36635	      1730	8000351a	0395c533	div	x10,x11,x25	 x11:0x00000000 x25:0x80021e64 x10=0x00000000
          36655	      1731	8000351e	340917f3	csrrw	x15,mscratch,x18	 x18:0x00000000 x15=0x00000000
          36675	      1732	80003522	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          36695	      1733	80003524	6179	c.addi16sp	x2,464	  x2:0xedb4a29a  x2=0xedb4a46a
          36715	      1734	80003526	8d8d	c.sub	x11,x11	 x11:0x00000000 x11:0x00000000 x11=0x00000000
          36735	      1735	80003528	01f08563	beq	x1,x31,80003532	  x1:0x00000000 x31:0x80025ce4
          36775	      1737	8000352c	03033533	mulhu	x10,x6,x16	  x6:0xe1407e1a x16:0xf0963c95 x10=0xd3b0a750
          36795	      1738	80003530	0eb9	c.addi	x29,14	 x29:0x80000000 x29=0x8000000e
          36815	      1739	80003532	34082373	csrrs	x6,mscratch,x16	 x16:0xf0963c95  x6=0x00000000
          36835	      1740	80003536	06ca	c.slli	x13,0x12	 x13:0x4bec02f9 x13=0x0be40000
          37055	      1751	80003538	8fa9	c.xor	x15,x10	 x15:0x00000000 x10:0xd3b0a750 x15=0xd3b0a750
          37075	      1752	8000353a	26274eb7	lui	x29,0x26274	 x29=0x26274000
          37375	      1767	8000353e	025ea1b3	mulhsu	x3,x29,x5	 x29:0x26274000  x5:0x00000000  x3=0x00000000
          37575	      1777	80003542	f885ae13	slti	x28,x11,-120	 x11:0x00000000 x28=0x00000000
          37595	      1778	80003546	8f4d	c.or	x14,x11	 x14:0x00000000 x11:0x00000000 x14=0x00000000
          37655	      1781	80003548	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          37675	      1782	8000354a	1310	c.addi4spn	x12,x2,416	 x12=0xedb4a60a
          37695	      1783	8000354c	01a1beb3	sltu	x29,x3,x26	  x3:0x00000000 x26:0x00000001 x29=0x00000001
          37715	      1784	80003550	340ba573	csrrs	x10,mscratch,x23	 x23:0x83eeacbf x10=0xf0963c95
          37735	      1785	80003554	40cd5233	sra	x4,x26,x12	 x26:0x00000001 x12:0xedb4a60a  x4=0x00000000
          37875	      1792	80003558	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          37955	      1796	8000355a	03c2f0b3	remu	x1,x5,x28	  x5:0x00000000 x28:0x00000000  x1=0x00000000
          38055	      1801	8000355e	023aa833	mulhsu	x16,x21,x3	 x21:0x00000001  x3:0x00000000 x16=0x00000000
          38915	      1844	80003562	02fefdb3	remu	x27,x29,x15	 x29:0x00000001 x15:0xd3b0a750 x27=0x00000001
          38935	      1845	80003566	d8553c17	auipc	x24,0xd8553	 x24=0x58556566
          38955	      1846	8000356a	018156b3	srl	x13,x2,x24	  x2:0xedb4a46a x24:0x58556566 x13=0x03b6d291
          38975	      1847	8000356e	34003473	csrrc	x8,mscratch,x0	  x0:0x00000000  x8=0xf3febcbf
          38995	      1848	80003572	8f2d	c.xor	x14,x11	 x14:0x00000000 x11:0x00000000 x14=0x00000000
          39015	      1849	80003574	02fb9763	bne	x23,x15,800035a2	 x23:0x83eeacbf x15:0xd3b0a750
          39655	      1881	800035a2	03055b63	bge	x10,x16,800035d8	 x10:0xf0963c95 x16:0x00000000
          39675	      1882	800035a6	dcfb7693	andi	x13,x22,-561	 x22:0x00000014 x13=0x00000004
          39755	      1886	800035aa	03e8a1b3	mulhsu	x3,x17,x30	 x17:0x80000000 x30:0x0000000a  x3=0xfffffffb
          39815	      1889	800035ae	018595b3	sll	x11,x11,x24	 x11:0x00000000 x24:0x58556566 x11=0x00000000
          40235	      1910	800035b2	02ee6063	bltu	x28,x14,800035d2	 x28:0x00000000 x14:0x00000000
          40275	      1912	800035b6	02889e33	mulh	x28,x17,x8	 x17:0x80000000  x8:0xf3febcbf x28=0x0600a1a0
          40295	      1913	800035ba	597d	c.li	x18,-1	 x18=0xffffffff
          40315	      1914	800035bc	a320c393	xori	x7,x1,-1486	  x1:0x00000000  x7=0xfffffa32
          40335	      1915	800035c0	01deed33	or	x26,x29,x29	 x29:0x00000001 x29:0x00000001 x26=0x00000001
          40735	      1935	800035c4	01f94f63	blt	x18,x31,800035e2	 x18:0xffffffff x31:0x80025ce4
          40755	      1936	800035c8	014c55b3	srl	x11,x24,x20	 x24:0x58556566 x20:0x8ffffffc x11=0x00000005
          41055	      1951	800035cc	9a7d	c.andi	x12,-1	 x12:0xedb4a60a x12=0xedb4a60a
          41415	      1969	800035ce	97794493	xori	x9,x18,-1673	 x18:0xffffffff  x9=0x00000688
          41615	      1979	800035d2	00c48933	add	x18,x9,x12	  x9:0x00000688 x12:0xedb4a60a x18=0xedb4ac92
          41635	      1980	800035d6	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          41655	      1981	800035d8	81d7fd17	auipc	x26,0x81d7f	 x26=0x01d825d8
          41675	      1982	800035dc	41345c33	sra	x24,x8,x19	  x8:0xf3febcbf x19:0xf4ce2e56 x24=0xffffffcf
          41695	      1983	800035e0	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          41715	      1984	800035e2	0ae2	c.slli	x21,0x18	 x21:0x00000001 x21=0x01000000
          42095	      2003	800035e4	0000100f	fence.i	
          43195	      2058	800035e8	0268a1b3	mulhsu	x3,x17,x6	 x17:0x80000000  x6:0x00000000  x3=0x00000000
          43215	      2059	800035ec	6139	c.addi16sp	x2,448	  x2:0xedb4a46a  x2=0xedb4a62a
          43235	      2060	800035ee	85b9	c.srai	x11,0xe	 x11:0x00000005 x11=0x00000000
          43615	      2079	800035f0	8141	c.srli	x10,0x10	 x10:0xf0963c95 x10=0x0000f096
          43635	      2080	800035f2	8eed	c.and	x13,x11	 x13:0x00000004 x11:0x00000000 x13=0x00000000
          43815	      2089	800035f4	1bf58b13	addi	x22,x11,447	 x11:0x00000000 x22=0x000001bf
          43835	      2090	800035f8	01542db3	slt	x27,x8,x21	  x8:0xf3febcbf x21:0x01000000 x27=0x00000001
          44255	      2111	800035fc	009d6733	or	x14,x26,x9	 x26:0x01d825d8  x9:0x00000688 x14=0x01d827d8
          44435	      2120	80003600	0ff0000f	fence	iorw,iorw	
          44455	      2121	80003604	01e8db33	srl	x22,x17,x30	 x17:0x80000000 x30:0x0000000a x22=0x00200000
