Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          12242	       510	80000164	00003c17	auipc	x24,0x3	 x24=0x80003164
          12602	       528	80000168	140c0c13	addi	x24,x24,320	 x24:0x80003164 x24=0x800032a4
          12622	       529	8000016c	77777837	lui	x16,0x77777	 x16=0x77777000
          12642	       530	80000170	77780813	addi	x16,x16,1911	 x16:0x77777000 x16=0x77777777
          12962	       546	80000174	9c42	c.add	x24,x16	 x24:0x800032a4 x16:0x77777777 x24=0xf777aa1b
          12982	       547	80000176	002c5c13	srli	x24,x24,0x2	 x24:0xf777aa1b x24=0x3dddea86
          13162	       556	8000017a	3b7c1073	csrrw	x0,pmpaddr7,x24	 x24:0x3dddea86  x0=0x00000000
          13222	       559	8000017e	0f0f1c37	lui	x24,0xf0f1	 x24=0x0f0f1000
          13442	       570	80000182	f0fc0c13	addi	x24,x24,-241	 x24:0x0f0f1000 x24=0x0f0f0f0f
          13462	       571	80000186	3a1c1073	csrrw	x0,pmpcfg1,x24	 x24:0x0f0f0f0f  x0=0x00000000
          13522	       574	8000018a	00003c17	auipc	x24,0x3	 x24=0x8000318a
          13542	       575	8000018e	11ac0c13	addi	x24,x24,282	 x24:0x8000318a x24=0x800032a4
          13582	       577	80000192	88889837	lui	x16,0x88889	 x16=0x88889000
          14002	       598	80000196	88880813	addi	x16,x16,-1912	 x16:0x88889000 x16=0x88888888
          14022	       599	8000019a	9c42	c.add	x24,x16	 x24:0x800032a4 x16:0x88888888 x24=0x0888bb2c
          14382	       617	8000019c	002c5c13	srli	x24,x24,0x2	 x24:0x0888bb2c x24=0x02222ecb
          14402	       618	800001a0	3b8c1073	csrrw	x0,pmpaddr8,x24	 x24:0x02222ecb  x0=0x00000000
          14462	       621	800001a4	00003c17	auipc	x24,0x3	 x24=0x800031a4
          14522	       624	800001a8	100c0c13	addi	x24,x24,256	 x24:0x800031a4 x24=0x800032a4
          14542	       625	800001ac	9999a837	lui	x16,0x9999a	 x16=0x9999a000
          14962	       646	800001b0	99980813	addi	x16,x16,-1639	 x16:0x9999a000 x16=0x99999999
          15102	       653	800001b4	9c42	c.add	x24,x16	 x24:0x800032a4 x16:0x99999999 x24=0x1999cc3d
          15302	       663	800001b6	002c5c13	srli	x24,x24,0x2	 x24:0x1999cc3d x24=0x0666730f
          15382	       667	800001ba	3b9c1073	csrrw	x0,pmpaddr9,x24	 x24:0x0666730f  x0=0x00000000
          15562	       676	800001be	00003c17	auipc	x24,0x3	 x24=0x800031be
          15802	       688	800001c2	0e6c0c13	addi	x24,x24,230	 x24:0x800031be x24=0x800032a4
          15822	       689	800001c6	aaaab837	lui	x16,0xaaaab	 x16=0xaaaab000
          15842	       690	800001ca	aaa80813	addi	x16,x16,-1366	 x16:0xaaaab000 x16=0xaaaaaaaa
          15862	       691	800001ce	9c42	c.add	x24,x16	 x24:0x800032a4 x16:0xaaaaaaaa x24=0x2aaadd4e
          15882	       692	800001d0	002c5c13	srli	x24,x24,0x2	 x24:0x2aaadd4e x24=0x0aaab753
          15902	       693	800001d4	3bac1073	csrrw	x0,pmpaddr10,x24	 x24:0x0aaab753  x0=0x00000000
          16102	       703	800001d8	00003c17	auipc	x24,0x3	 x24=0x800031d8
          16302	       713	800001dc	0ccc0c13	addi	x24,x24,204	 x24:0x800031d8 x24=0x800032a4
          16402	       718	800001e0	bbbbc837	lui	x16,0xbbbbc	 x16=0xbbbbc000
          16522	       724	800001e4	bbb80813	addi	x16,x16,-1093	 x16:0xbbbbc000 x16=0xbbbbbbbb
          16822	       739	800001e8	9c42	c.add	x24,x16	 x24:0x800032a4 x16:0xbbbbbbbb x24=0x3bbbee5f
          16842	       740	800001ea	002c5c13	srli	x24,x24,0x2	 x24:0x3bbbee5f x24=0x0eeefb97
          16862	       741	800001ee	3bbc1073	csrrw	x0,pmpaddr11,x24	 x24:0x0eeefb97  x0=0x00000000
          16922	       744	800001f2	0f0f1c37	lui	x24,0xf0f1	 x24=0x0f0f1000
          17302	       763	800001f6	f0fc0c13	addi	x24,x24,-241	 x24:0x0f0f1000 x24=0x0f0f0f0f
          17322	       764	800001fa	3a2c1073	csrrw	x0,pmpcfg2,x24	 x24:0x0f0f0f0f  x0=0x00000000
          17642	       780	800001fe	00003c17	auipc	x24,0x3	 x24=0x800031fe
          17662	       781	80000202	0a6c0c13	addi	x24,x24,166	 x24:0x800031fe x24=0x800032a4
          18002	       798	80000206	ccccd837	lui	x16,0xccccd	 x16=0xccccd000
          18182	       807	8000020a	ccc80813	addi	x16,x16,-820	 x16:0xccccd000 x16=0xcccccccc
          18202	       808	8000020e	9c42	c.add	x24,x16	 x24:0x800032a4 x16:0xcccccccc x24=0x4cccff70
          18222	       809	80000210	002c5c13	srli	x24,x24,0x2	 x24:0x4cccff70 x24=0x13333fdc
          18362	       816	80000214	3bcc1073	csrrw	x0,pmpaddr12,x24	 x24:0x13333fdc  x0=0x00000000
          18642	       830	80000218	00003c17	auipc	x24,0x3	 x24=0x80003218
          18662	       831	8000021c	08cc0c13	addi	x24,x24,140	 x24:0x80003218 x24=0x800032a4
          18902	       843	80000220	dddde837	lui	x16,0xdddde	 x16=0xdddde000
          19262	       861	80000224	ddd80813	addi	x16,x16,-547	 x16:0xdddde000 x16=0xdddddddd
          19282	       862	80000228	9c42	c.add	x24,x16	 x24:0x800032a4 x16:0xdddddddd x24=0x5dde1081
          19302	       863	8000022a	002c5c13	srli	x24,x24,0x2	 x24:0x5dde1081 x24=0x17778420
          19382	       867	8000022e	3bdc1073	csrrw	x0,pmpaddr13,x24	 x24:0x17778420  x0=0x00000000
          19802	       888	80000232	00003c17	auipc	x24,0x3	 x24=0x80003232
          19942	       895	80000236	072c0c13	addi	x24,x24,114	 x24:0x80003232 x24=0x800032a4
          20102	       903	8000023a	eeeef837	lui	x16,0xeeeef	 x16=0xeeeef000
          20122	       904	8000023e	eee80813	addi	x16,x16,-274	 x16:0xeeeef000 x16=0xeeeeeeee
          20142	       905	80000242	9c42	c.add	x24,x16	 x24:0x800032a4 x16:0xeeeeeeee x24=0x6eef2192
          20162	       906	80000244	002c5c13	srli	x24,x24,0x2	 x24:0x6eef2192 x24=0x1bbbc864
          20182	       907	80000248	3bec1073	csrrw	x0,pmpaddr14,x24	 x24:0x1bbbc864  x0=0x00000000
          20242	       910	8000024c	00003c17	auipc	x24,0x3	 x24=0x8000324c
          20622	       929	80000250	058c0c13	addi	x24,x24,88	 x24:0x8000324c x24=0x800032a4
          21042	       950	80000254	fff00813	addi	x16,x0,-1	  x0:0x00000000 x16=0xffffffff
          21202	       958	80000258	9c42	c.add	x24,x16	 x24:0x800032a4 x16:0xffffffff x24=0x800032a3
          21222	       959	8000025a	002c5c13	srli	x24,x24,0x2	 x24:0x800032a3 x24=0x20000ca8
          21642	       980	8000025e	3bfc1073	csrrw	x0,pmpaddr15,x24	 x24:0x20000ca8  x0=0x00000000
          21922	       994	80000262	0f0f1c37	lui	x24,0xf0f1	 x24=0x0f0f1000
          21942	       995	80000266	f0fc0c13	addi	x24,x24,-241	 x24:0x0f0f1000 x24=0x0f0f0f0f
          22102	      1003	8000026a	3a3c1073	csrrw	x0,pmpcfg3,x24	 x24:0x0f0f0f0f  x0=0x00000000
          22162	      1006	8000026e	00000817	auipc	x16,0x0	 x16=0x8000026e
          22362	      1016	80000272	05880813	addi	x16,x16,88	 x16:0x8000026e x16=0x800002c6
          22782	      1037	80000276	34181073	csrrw	x0,mepc,x16	 x16:0x800002c6  x0=0x00000000
          23202	      1058	8000027a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          23262	      1061	8000027e	6809	c.lui	x16,0x2	 x16=0x00002000
          23282	      1062	80000280	80080813	addi	x16,x16,-2048	 x16:0x00002000 x16=0x00001800
          23302	      1063	80000284	30081073	csrrw	x0,mstatus,x16	 x16:0x00001800  x0=0x00000000
          23482	      1072	80000288	4801	c.li	x16,0	 x16=0x00000000
          23562	      1076	8000028a	30481073	csrrw	x0,mie,x16	 x16:0x00000000  x0=0x00000000
          23622	      1079	8000028e	900009b7	lui	x19,0x90000	 x19=0x90000000
          23642	      1080	80000292	19f1	c.addi	x19,-4	 x19:0x90000000 x19=0x8ffffffc
          23662	      1081	80000294	30000813	addi	x16,x0,768	  x0:0x00000000 x16=0x00000300
          23882	      1092	80000298	0822	c.slli	x16,0x8	 x16:0x00000300 x16=0x00030000
          23902	      1093	8000029a	080d	c.addi	x16,3	 x16:0x00030000 x16=0x00030003
          24742	      1135	8000029c	0109a023	sw	x16,0(x19)	 x19:0x8ffffffc x16:0x00030003 PA:0x8ffffffc store:0x00030003
          24762	      1136	800002a0	30002873	csrrs	x16,mstatus,x0	  x0:0x00000000 x16=0x00001800
          24882	      1142	800002a4	0109a023	sw	x16,0(x19)	 x19:0x8ffffffc x16:0x00001800 PA:0x8ffffffc store:0x00001800
          24902	      1143	800002a8	900009b7	lui	x19,0x90000	 x19=0x90000000
          24922	      1144	800002ac	19f1	c.addi	x19,-4	 x19:0x90000000 x19=0x8ffffffc
          25042	      1150	800002ae	30400813	addi	x16,x0,772	  x0:0x00000000 x16=0x00000304
          25062	      1151	800002b2	0822	c.slli	x16,0x8	 x16:0x00000304 x16=0x00030400
          25422	      1169	800002b4	080d	c.addi	x16,3	 x16:0x00030400 x16=0x00030403
          25882	      1192	800002b6	0109a023	sw	x16,0(x19)	 x19:0x8ffffffc x16:0x00030403 PA:0x8ffffffc store:0x00030403
          25902	      1193	800002ba	30402873	csrrs	x16,mie,x0	  x0:0x00000000 x16=0x00000000
          26322	      1214	800002be	0109a023	sw	x16,0(x19)	 x19:0x8ffffffc x16:0x00000000 PA:0x8ffffffc store:0x00000000
          26342	      1215	800002c2	30200073	mret	
          26422	      1219	800002c6	ab38f037	lui	x0,0xab38f	  x0=0x00000000
          26442	      1220	800002ca	3cc00013	addi	x0,x0,972	  x0:0x00000000  x0=0x00000000
          26462	      1221	800002ce	fa6820b7	lui	x1,0xfa682	  x1=0xfa682000
          26482	      1222	800002d2	79908093	addi	x1,x1,1945	  x1:0xfa682000  x1=0xfa682799
          27022	      1249	800002d6	80000137	lui	x2,0x80000	  x2=0x80000000
          27182	      1257	800002da	2ca151b7	lui	x3,0x2ca15	  x3=0x2ca15000
          32642	      1530	800002de	cb918193	addi	x3,x3,-839	  x3:0x2ca15000  x3=0x2ca14cb9
          32662	      1531	800002e2	4201	c.li	x4,0	  x4=0x00000000
          32682	      1532	800002e4	800002b7	lui	x5,0x80000	  x5=0x80000000
          32702	      1533	800002e8	f902a337	lui	x6,0xf902a	  x6=0xf902a000
          32722	      1534	800002ec	77a30313	addi	x6,x6,1914	  x6:0xf902a000  x6=0xf902a77a
          32742	      1535	800002f0	438d	c.li	x7,3	  x7=0x00000003
          32842	      1540	800002f2	80000437	lui	x8,0x80000	  x8=0x80000000
          32862	      1541	800002f6	4481	c.li	x9,0	  x9=0x00000000
          32882	      1542	800002f8	8602e537	lui	x10,0x8602e	 x10=0x8602e000
          32902	      1543	800002fc	e4750513	addi	x10,x10,-441	 x10:0x8602e000 x10=0x8602de47
          32982	      1547	80000300	7dfdd5b7	lui	x11,0x7dfdd	 x11=0x7dfdd000
          33002	      1548	80000304	45b58593	addi	x11,x11,1115	 x11:0x7dfdd000 x11=0x7dfdd45b
          33422	      1569	80000308	d1264637	lui	x12,0xd1264	 x12=0xd1264000
          33442	      1570	8000030c	19c60613	addi	x12,x12,412	 x12:0xd1264000 x12=0xd126419c
          33462	      1571	80000310	d3be1737	lui	x14,0xd3be1	 x14=0xd3be1000
          33482	      1572	80000314	99670713	addi	x14,x14,-1642	 x14:0xd3be1000 x14=0xd3be0996
          33502	      1573	80000318	4839	c.li	x16,14	 x16=0x0000000e
          33802	      1588	8000031a	f4e458b7	lui	x17,0xf4e45	 x17=0xf4e45000
          33822	      1589	8000031e	a2b88893	addi	x17,x17,-1493	 x17:0xf4e45000 x17=0xf4e44a2b
          33842	      1590	80000322	4925	c.li	x18,9	 x18=0x00000009
          34042	      1600	80000324	800009b7	lui	x19,0x80000	 x19=0x80000000
          34342	      1615	80000328	4a01	c.li	x20,0	 x20=0x00000000
          34362	      1616	8000032a	4a8d	c.li	x21,3	 x21=0x00000003
          34422	      1619	8000032c	192e2b37	lui	x22,0x192e2	 x22=0x192e2000
          34442	      1620	80000330	08cb0b13	addi	x22,x22,140	 x22:0x192e2000 x22=0x192e208c
          34462	      1621	80000334	f24b0bb7	lui	x23,0xf24b0	 x23=0xf24b0000
          34722	      1634	80000338	0a8b8b93	addi	x23,x23,168	 x23:0xf24b0000 x23=0xf24b00a8
          34762	      1636	8000033c	86b1ec37	lui	x24,0x86b1e	 x24=0x86b1e000
          34802	      1638	80000340	e9ec0c13	addi	x24,x24,-354	 x24:0x86b1e000 x24=0x86b1de9e
          34922	      1644	80000344	4c99	c.li	x25,6	 x25=0x00000006
          34942	      1645	80000346	4d25	c.li	x26,9	 x26=0x00000009
          35102	      1653	80000348	ec58bdb7	lui	x27,0xec58b	 x27=0xec58b000
          35122	      1654	8000034c	9a6d8d93	addi	x27,x27,-1626	 x27:0xec58b000 x27=0xec58a9a6
          35142	      1655	80000350	4e01	c.li	x28,0	 x28=0x00000000
          35162	      1656	80000352	4e81	c.li	x29,0	 x29=0x00000000
          35182	      1657	80000354	80000f37	lui	x30,0x80000	 x30=0x80000000
          35382	      1667	80000358	f141dfb7	lui	x31,0xf141d	 x31=0xf141d000
          35402	      1668	8000035c	a22f8f93	addi	x31,x31,-1502	 x31:0xf141d000 x31=0xf141ca22
          35442	      1670	80000360	00022797	auipc	x15,0x22	 x15=0x80022360
          35462	      1671	80000364	b0478793	addi	x15,x15,-1276	 x15:0x80022360 x15=0x80021e64
          35722	      1684	80000368	900009b7	lui	x19,0x90000	 x19=0x90000000
          35742	      1685	8000036c	19f1	c.addi	x19,-4	 x19:0x90000000 x19=0x8ffffffc
          35762	      1686	8000036e	4801	c.li	x16,0	 x16=0x00000000
          35782	      1687	80000370	0822	c.slli	x16,0x8	 x16:0x00000000 x16=0x00000000
          35802	      1688	80000372	00080813	addi	x16,x16,0	 x16:0x00000000 x16=0x00000000
          36262	      1711	80000376	0109a023	sw	x16,0(x19)	 x19:0x8ffffffc x16:0x00000000 PA:0x8ffffffc store:0x00000000
          36282	      1712	8000037a	72b0206f	jal	x0,800032a4	  x0=0x00000000
          36302	      1713	800032a4	3756b113	sltiu	x2,x13,885	 x13:0x80025ce4  x2=0x00000000
          36362	      1716	800032a8	021f0633	mul	x12,x30,x1	 x30:0x80000000  x1:0xfa682799 x12=0x80000000
          36542	      1725	800032ac	ed464e17	auipc	x28,0xed464	 x28=0x6d4672ac
          36942	      1745	800032b0	03a5b5b3	mulhu	x11,x11,x26	 x11:0x7dfdd45b x26:0x00000009 x11=0x00000004
          36962	      1746	800032b4	41575e33	sra	x28,x14,x21	 x14:0xd3be0996 x21:0x00000003 x28=0xfa77c132
          36982	      1747	800032b8	0ff0000f	fence	iorw,iorw	
          37202	      1758	800032bc	016b00b3	add	x1,x22,x22	 x22:0x192e208c x22:0x192e208c  x1=0x325c4118
          37262	      1761	800032c0	00ec3833	sltu	x16,x24,x14	 x24:0x86b1de9e x14:0xd3be0996 x16=0x00000001
          38342	      1815	800032c4	030d43b3	div	x7,x26,x16	 x26:0x00000009 x16:0x00000001  x7=0x00000009
          38362	      1816	800032c8	e1920613	addi	x12,x4,-487	  x4:0x00000000 x12=0xfffffe19
          38382	      1817	800032cc	8ced	c.and	x9,x11	  x9:0x00000000 x11:0x00000004  x9=0x00000000
          38402	      1818	800032ce	00c6e463	bltu	x13,x12,800032d6	 x13:0x80025ce4 x12:0xfffffe19
          38442	      1820	800032d6	8cdd	c.or	x9,x15	  x9:0x00000000 x15:0x80021e64  x9=0x80021e64
          38462	      1821	800032d8	84cd	c.srai	x9,0x13	  x9:0x80021e64  x9=0xfffff000
          39202	      1858	800032da	03774d33	div	x26,x14,x23	 x14:0xd3be0996 x23:0xf24b00a8 x26=0x00000003
          39222	      1859	800032de	7d973813	sltiu	x16,x14,2009	 x14:0xd3be0996 x16=0x00000000
          40022	      1899	800032e2	039ae5b3	rem	x11,x21,x25	 x21:0x00000003 x25:0x00000006 x11=0x00000003
          40042	      1900	800032e6	8345aa93	slti	x21,x11,-1996	 x11:0x00000003 x21=0x00000000
          40062	      1901	800032ea	252c2c93	slti	x25,x24,594	 x24:0x86b1de9e x25=0x00000001
          40102	      1903	800032ee	02a62cb3	mulhsu	x25,x12,x10	 x12:0xfffffe19 x10:0x8602de47 x25=0xffffff01
          40122	      1904	800032f2	0e42	c.slli	x28,0x10	 x28:0xfa77c132 x28=0xc1320000
          40142	      1905	800032f4	0201ea63	bltu	x3,x0,80003328	  x3:0x2ca14cb9  x0:0x00000000
          40302	      1913	800032f8	025ace63	blt	x21,x5,80003334	 x21:0x00000000  x5:0x80000000
          40722	      1934	800032fc	0219e863	bltu	x19,x1,8000332c	 x19:0x8ffffffc  x1:0x325c4118
          40902	      1943	80003300	0d04	c.addi4spn	x9,x2,656	  x9=0x00000290
          40922	      1944	80003302	01d1ceb3	xor	x29,x3,x29	  x3:0x2ca14cb9 x29:0x00000000 x29=0x2ca14cb9
          41342	      1965	80003306	340a1df3	csrrw	x27,mscratch,x20	 x20:0x00000000 x27=0x00000000
          41362	      1966	8000330a	3408b8f3	csrrc	x17,mscratch,x17	 x17:0xf4e44a2b x17=0x00000000
          41382	      1967	8000330e	40f25333	sra	x6,x4,x15	  x4:0x00000000 x15:0x80021e64  x6=0x00000000
          41402	      1968	80003312	a741e093	ori	x1,x3,-1420	  x3:0x2ca14cb9  x1=0xfffffefd
          41522	      1974	80003316	80e67593	andi	x11,x12,-2034	 x12:0xfffffe19 x11=0xfffff808
          41722	      1984	8000331a	34003573	csrrc	x10,mscratch,x0	  x0:0x00000000 x10=0x00000000
          41882	      1992	8000331e	01588cb3	add	x25,x17,x21	 x17:0x00000000 x21:0x00000000 x25=0x00000000
          42142	      2005	80003322	340e55f3	csrrwi	x11,mscratch,28	 x11=0x00000000
          42162	      2006	80003326	717d	c.addi16sp	x2,-16	  x2:0x00000000  x2=0xfffffff0
          42182	      2007	80003328	8d11	c.sub	x10,x12	 x10:0x00000000 x12:0xfffffe19 x10=0x000001e7
          42202	      2008	8000332a	8f31	c.xor	x14,x12	 x14:0xd3be0996 x12:0xfffffe19 x14=0x2c41f78f
          42222	      2009	8000332c	0ff0000f	fence	iorw,iorw	
          42242	      2010	80003330	02cd83b3	mul	x7,x27,x12	 x27:0x00000000 x12:0xfffffe19  x7=0x00000000
          42342	      2015	80003334	1bfd	c.addi	x23,-1	 x23:0xf24b00a8 x23=0xf24b00a7
          42482	      2022	80003336	406481b3	sub	x3,x9,x6	  x9:0x00000290  x6:0x00000000  x3=0x00000290
          42502	      2023	8000333a	340319f3	csrrw	x19,mscratch,x6	  x6:0x00000000 x19=0x0000001c
          42522	      2024	8000333e	4189dd13	srai	x26,x19,0x18	 x19:0x0000001c x26=0x00000000
          42542	      2025	80003342	34039573	csrrw	x10,mscratch,x7	  x7:0x00000000 x10=0x00000000
          42742	      2035	80003346	01971313	slli	x6,x14,0x19	 x14:0x2c41f78f  x6=0x1e000000
          43022	      2049	8000334a	34009373	csrrw	x6,mscratch,x1	  x1:0xfffffefd  x6=0x00000000
          43042	      2050	8000334e	4d65	c.li	x26,25	 x26=0x00000019
          43062	      2051	80003350	01940033	add	x0,x8,x25	  x8:0x80000000 x25:0x00000000  x0=0x00000000
          43802	      2088	80003354	02987f33	remu	x30,x16,x9	 x16:0x00000000  x9:0x00000290 x30=0x00000000
          43822	      2089	80003358	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          43842	      2090	8000335a	cbed3737	lui	x14,0xcbed3	 x14=0xcbed3000
          43862	      2091	8000335e	0000100f	fence.i	
          44622	      2129	80003362	17fca817	auipc	x16,0x17fca	 x16=0x97fcd362
          44642	      2130	80003366	03548b63	beq	x9,x21,8000339c	  x9:0x00000290 x21:0x00000000
          44662	      2131	8000336a	8315	c.srli	x14,0x5	 x14:0xcbed3000 x14=0x065f6980
          44682	      2132	8000336c	717d	c.addi16sp	x2,-16	  x2:0xfffffff0  x2=0xffffffe0
          44742	      2135	8000336e	0000100f	fence.i	
          45542	      2175	80003372	61dd	c.lui	x3,0x17	  x3=0x00017000
          45962	      2196	80003374	804d	c.srli	x8,0x13	  x8:0x80000000  x8=0x00001000
          45982	      2197	80003376	8cf1	c.and	x9,x12	  x9:0x00000290 x12:0xfffffe19  x9=0x00000210
          46062	      2201	80003378	00ed6463	bltu	x26,x14,80003380	 x26:0x00000019 x14:0x065f6980
          46322	      2214	80003380	00c3c963	blt	x7,x12,80003392	  x7:0x00000000 x12:0xfffffe19
          46342	      2215	80003384	02378eb3	mul	x29,x15,x3	 x15:0x80021e64  x3:0x00017000 x29=0x0bafc000
          46762	      2236	80003388	976a	c.add	x14,x26	 x14:0x065f6980 x26:0x00000019 x14=0x065f6999
          46842	      2240	8000338a	4c1e2397	auipc	x7,0x4c1e2	  x7=0xcc1e538a
          46862	      2241	8000338e	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          47262	      2261	80003390	8c25	c.xor	x8,x9	  x8:0x00001000  x9:0x00000210  x8=0x00001210
          47302	      2263	80003392	038a2633	mulhsu	x12,x20,x24	 x20:0x00000000 x24:0x86b1de9e x12=0x00000000
          47322	      2264	80003396	98fd	c.andi	x9,-1	  x9:0x00000210  x9=0x00000210
          47642	      2280	80003398	340065f3	csrrsi	x11,mscratch,0	 x11=0xfffffefd
          47822	      2289	8000339c	01019033	sll	x0,x3,x16	  x3:0x00017000 x16:0x97fcd362  x0=0x00000000
          47842	      2290	800033a0	8b32	c.mv	x22,x12	  x0:0x00000000 x12:0x00000000 x22=0x00000000
