Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           5627	       179	800000e8	0029d993	srli	x19,x19,0x2	 x19:0xa22256ca x19=0x288895b2
           5647	       180	800000ec	3b299073	csrrw	x0,pmpaddr2,x19	 x19:0x288895b2  x0=0x00000000
           5707	       183	800000f0	00003997	auipc	x19,0x3	 x19=0x800030f0
           5727	       184	800000f4	3b898993	addi	x19,x19,952	 x19:0x800030f0 x19=0x800034a8
           5747	       185	800000f8	333336b7	lui	x13,0x33333	 x13=0x33333000
           5787	       187	800000fc	33368693	addi	x13,x13,819	 x13:0x33333000 x13=0x33333333
           6107	       203	80000100	99b6	c.add	x19,x13	 x19:0x800034a8 x13:0x33333333 x19=0xb33367db
           6187	       207	80000102	0029d993	srli	x19,x19,0x2	 x19:0xb33367db x19=0x2cccd9f6
           6207	       208	80000106	3b399073	csrrw	x0,pmpaddr3,x19	 x19:0x2cccd9f6  x0=0x00000000
           6387	       217	8000010a	0f0f19b7	lui	x19,0xf0f1	 x19=0x0f0f1000
           6407	       218	8000010e	f0f98993	addi	x19,x19,-241	 x19:0x0f0f1000 x19=0x0f0f0f0f
           6427	       219	80000112	3a099073	csrrw	x0,pmpcfg0,x19	 x19:0x0f0f0f0f  x0=0x00000000
           6487	       222	80000116	00003997	auipc	x19,0x3	 x19=0x80003116
           6507	       223	8000011a	39298993	addi	x19,x19,914	 x19:0x80003116 x19=0x800034a8
           6607	       228	8000011e	444446b7	lui	x13,0x44444	 x13=0x44444000
           6627	       229	80000122	44468693	addi	x13,x13,1092	 x13:0x44444000 x13=0x44444444
           6647	       230	80000126	99b6	c.add	x19,x13	 x19:0x800034a8 x13:0x44444444 x19=0xc44478ec
           6967	       246	80000128	0029d993	srli	x19,x19,0x2	 x19:0xc44478ec x19=0x31111e3b
           7307	       263	8000012c	3b499073	csrrw	x0,pmpaddr4,x19	 x19:0x31111e3b  x0=0x00000000
           7387	       267	80000130	00003997	auipc	x19,0x3	 x19=0x80003130
           7547	       275	80000134	37898993	addi	x19,x19,888	 x19:0x80003130 x19=0x800034a8
           7567	       276	80000138	555556b7	lui	x13,0x55555	 x13=0x55555000
           7587	       277	8000013c	55568693	addi	x13,x13,1365	 x13:0x55555000 x13=0x55555555
           7607	       278	80000140	99b6	c.add	x19,x13	 x19:0x800034a8 x13:0x55555555 x19=0xd55589fd
           7647	       280	80000142	0029d993	srli	x19,x19,0x2	 x19:0xd55589fd x19=0x3555627f
           8067	       301	80000146	3b599073	csrrw	x0,pmpaddr5,x19	 x19:0x3555627f  x0=0x00000000
           8127	       304	8000014a	00003997	auipc	x19,0x3	 x19=0x8000314a
           8287	       312	8000014e	35e98993	addi	x19,x19,862	 x19:0x8000314a x19=0x800034a8
           8707	       333	80000152	666666b7	lui	x13,0x66666	 x13=0x66666000
           8747	       335	80000156	66668693	addi	x13,x13,1638	 x13:0x66666000 x13=0x66666666
           8767	       336	8000015a	99b6	c.add	x19,x13	 x19:0x800034a8 x13:0x66666666 x19=0xe6669b0e
           8787	       337	8000015c	0029d993	srli	x19,x19,0x2	 x19:0xe6669b0e x19=0x3999a6c3
           8807	       338	80000160	3b699073	csrrw	x0,pmpaddr6,x19	 x19:0x3999a6c3  x0=0x00000000
           9207	       358	80000164	00003997	auipc	x19,0x3	 x19=0x80003164
           9367	       366	80000168	34498993	addi	x19,x19,836	 x19:0x80003164 x19=0x800034a8
           9447	       370	8000016c	777776b7	lui	x13,0x77777	 x13=0x77777000
           9467	       371	80000170	77768693	addi	x13,x13,1911	 x13:0x77777000 x13=0x77777777
           9507	       373	80000174	99b6	c.add	x19,x13	 x19:0x800034a8 x13:0x77777777 x19=0xf777ac1f
           9567	       376	80000176	0029d993	srli	x19,x19,0x2	 x19:0xf777ac1f x19=0x3dddeb07
           9987	       397	8000017a	3b799073	csrrw	x0,pmpaddr7,x19	 x19:0x3dddeb07  x0=0x00000000
          10407	       418	8000017e	0f0f19b7	lui	x19,0xf0f1	 x19=0x0f0f1000
          10427	       419	80000182	f0f98993	addi	x19,x19,-241	 x19:0x0f0f1000 x19=0x0f0f0f0f
          10447	       420	80000186	3a199073	csrrw	x0,pmpcfg1,x19	 x19:0x0f0f0f0f  x0=0x00000000
          10587	       427	8000018a	00003997	auipc	x19,0x3	 x19=0x8000318a
          10687	       432	8000018e	31e98993	addi	x19,x19,798	 x19:0x8000318a x19=0x800034a8
          10727	       434	80000192	888896b7	lui	x13,0x88889	 x13=0x88889000
          11067	       451	80000196	88868693	addi	x13,x13,-1912	 x13:0x88889000 x13=0x88888888
          11087	       452	8000019a	99b6	c.add	x19,x13	 x19:0x800034a8 x13:0x88888888 x19=0x0888bd30
          11487	       472	8000019c	0029d993	srli	x19,x19,0x2	 x19:0x0888bd30 x19=0x02222f4c
          11507	       473	800001a0	3b899073	csrrw	x0,pmpaddr8,x19	 x19:0x02222f4c  x0=0x00000000
          11567	       476	800001a4	00003997	auipc	x19,0x3	 x19=0x800031a4
          11947	       495	800001a8	30498993	addi	x19,x19,772	 x19:0x800031a4 x19=0x800034a8
          12147	       505	800001ac	9999a6b7	lui	x13,0x9999a	 x13=0x9999a000
          12167	       506	800001b0	99968693	addi	x13,x13,-1639	 x13:0x9999a000 x13=0x99999999
          12367	       516	800001b4	99b6	c.add	x19,x13	 x19:0x800034a8 x13:0x99999999 x19=0x1999ce41
          12567	       526	800001b6	0029d993	srli	x19,x19,0x2	 x19:0x1999ce41 x19=0x06667390
          12987	       547	800001ba	3b999073	csrrw	x0,pmpaddr9,x19	 x19:0x06667390  x0=0x00000000
          13047	       550	800001be	00003997	auipc	x19,0x3	 x19=0x800031be
          13427	       569	800001c2	2ea98993	addi	x19,x19,746	 x19:0x800031be x19=0x800034a8
          13847	       590	800001c6	aaaab6b7	lui	x13,0xaaaab	 x13=0xaaaab000
          14267	       611	800001ca	aaa68693	addi	x13,x13,-1366	 x13:0xaaaab000 x13=0xaaaaaaaa
          14287	       612	800001ce	99b6	c.add	x19,x13	 x19:0x800034a8 x13:0xaaaaaaaa x19=0x2aaadf52
          14327	       614	800001d0	0029d993	srli	x19,x19,0x2	 x19:0x2aaadf52 x19=0x0aaab7d4
          14347	       615	800001d4	3ba99073	csrrw	x0,pmpaddr10,x19	 x19:0x0aaab7d4  x0=0x00000000
          14407	       618	800001d8	00003997	auipc	x19,0x3	 x19=0x800031d8
          14807	       638	800001dc	2d098993	addi	x19,x19,720	 x19:0x800031d8 x19=0x800034a8
          14827	       639	800001e0	bbbbc6b7	lui	x13,0xbbbbc	 x13=0xbbbbc000
          14847	       640	800001e4	bbb68693	addi	x13,x13,-1093	 x13:0xbbbbc000 x13=0xbbbbbbbb
          14867	       641	800001e8	99b6	c.add	x19,x13	 x19:0x800034a8 x13:0xbbbbbbbb x19=0x3bbbf063
          14887	       642	800001ea	0029d993	srli	x19,x19,0x2	 x19:0x3bbbf063 x19=0x0eeefc18
          15307	       663	800001ee	3bb99073	csrrw	x0,pmpaddr11,x19	 x19:0x0eeefc18  x0=0x00000000
          15687	       682	800001f2	0f0f19b7	lui	x19,0xf0f1	 x19=0x0f0f1000
          15707	       683	800001f6	f0f98993	addi	x19,x19,-241	 x19:0x0f0f1000 x19=0x0f0f0f0f
          15727	       684	800001fa	3a299073	csrrw	x0,pmpcfg2,x19	 x19:0x0f0f0f0f  x0=0x00000000
          15787	       687	800001fe	00003997	auipc	x19,0x3	 x19=0x800031fe
          15807	       688	80000202	2aa98993	addi	x19,x19,682	 x19:0x800031fe x19=0x800034a8
          16387	       717	80000206	ccccd6b7	lui	x13,0xccccd	 x13=0xccccd000
          16407	       718	8000020a	ccc68693	addi	x13,x13,-820	 x13:0xccccd000 x13=0xcccccccc
          16427	       719	8000020e	99b6	c.add	x19,x13	 x19:0x800034a8 x13:0xcccccccc x19=0x4ccd0174
          16547	       725	80000210	0029d993	srli	x19,x19,0x2	 x19:0x4ccd0174 x19=0x1333405d
          16787	       737	80000214	3bc99073	csrrw	x0,pmpaddr12,x19	 x19:0x1333405d  x0=0x00000000
          16847	       740	80000218	00003997	auipc	x19,0x3	 x19=0x80003218
          16947	       745	8000021c	29098993	addi	x19,x19,656	 x19:0x80003218 x19=0x800034a8
          17067	       751	80000220	dddde6b7	lui	x13,0xdddde	 x13=0xdddde000
          17087	       752	80000224	ddd68693	addi	x13,x13,-547	 x13:0xdddde000 x13=0xdddddddd
          17107	       753	80000228	99b6	c.add	x19,x13	 x19:0x800034a8 x13:0xdddddddd x19=0x5dde1285
          17127	       754	8000022a	0029d993	srli	x19,x19,0x2	 x19:0x5dde1285 x19=0x177784a1
          17247	       760	8000022e	3bd99073	csrrw	x0,pmpaddr13,x19	 x19:0x177784a1  x0=0x00000000
          17327	       764	80000232	00003997	auipc	x19,0x3	 x19=0x80003232
          17347	       765	80000236	27698993	addi	x19,x19,630	 x19:0x80003232 x19=0x800034a8
          17367	       766	8000023a	eeeef6b7	lui	x13,0xeeeef	 x13=0xeeeef000
          17787	       787	8000023e	eee68693	addi	x13,x13,-274	 x13:0xeeeef000 x13=0xeeeeeeee
          17807	       788	80000242	99b6	c.add	x19,x13	 x19:0x800034a8 x13:0xeeeeeeee x19=0x6eef2396
          17827	       789	80000244	0029d993	srli	x19,x19,0x2	 x19:0x6eef2396 x19=0x1bbbc8e5
          17847	       790	80000248	3be99073	csrrw	x0,pmpaddr14,x19	 x19:0x1bbbc8e5  x0=0x00000000
          18007	       798	8000024c	00003997	auipc	x19,0x3	 x19=0x8000324c
          18107	       803	80000250	25c98993	addi	x19,x19,604	 x19:0x8000324c x19=0x800034a8
          18527	       824	80000254	fff00693	addi	x13,x0,-1	  x0:0x00000000 x13=0xffffffff
          18547	       825	80000258	99b6	c.add	x19,x13	 x19:0x800034a8 x13:0xffffffff x19=0x800034a7
          18567	       826	8000025a	0029d993	srli	x19,x19,0x2	 x19:0x800034a7 x19=0x20000d29
          18667	       831	8000025e	3bf99073	csrrw	x0,pmpaddr15,x19	 x19:0x20000d29  x0=0x00000000
          18727	       834	80000262	0f0f19b7	lui	x19,0xf0f1	 x19=0x0f0f1000
          18987	       847	80000266	f0f98993	addi	x19,x19,-241	 x19:0x0f0f1000 x19=0x0f0f0f0f
          19007	       848	8000026a	3a399073	csrrw	x0,pmpcfg3,x19	 x19:0x0f0f0f0f  x0=0x00000000
          19067	       851	8000026e	00000697	auipc	x13,0x0	 x13=0x8000026e
          19447	       870	80000272	05868693	addi	x13,x13,88	 x13:0x8000026e x13=0x800002c6
          19467	       871	80000276	34169073	csrrw	x0,mepc,x13	 x13:0x800002c6  x0=0x00000000
          19887	       892	8000027a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          19947	       895	8000027e	6689	c.lui	x13,0x2	 x13=0x00002000
          19967	       896	80000280	80068693	addi	x13,x13,-2048	 x13:0x00002000 x13=0x00001800
          19987	       897	80000284	30069073	csrrw	x0,mstatus,x13	 x13:0x00001800  x0=0x00000000
          20047	       900	80000288	4681	c.li	x13,0	 x13=0x00000000
          20067	       901	8000028a	30469073	csrrw	x0,mie,x13	 x13:0x00000000  x0=0x00000000
          20327	       914	8000028e	90000f37	lui	x30,0x90000	 x30=0x90000000
          20347	       915	80000292	1f71	c.addi	x30,-4	 x30:0x90000000 x30=0x8ffffffc
          20367	       916	80000294	30000693	addi	x13,x0,768	  x0:0x00000000 x13=0x00000300
          20467	       921	80000298	06a2	c.slli	x13,0x8	 x13:0x00000300 x13=0x00030000
          20487	       922	8000029a	068d	c.addi	x13,3	 x13:0x00030000 x13=0x00030003
          20987	       947	8000029c	00df2023	sw	x13,0(x30)	 x30:0x8ffffffc x13:0x00030003 PA:0x8ffffffc store:0x00030003
          21007	       948	800002a0	300026f3	csrrs	x13,mstatus,x0	  x0:0x00000000 x13=0x00001800
          21247	       960	800002a4	00df2023	sw	x13,0(x30)	 x30:0x8ffffffc x13:0x00001800 PA:0x8ffffffc store:0x00001800
          21267	       961	800002a8	90000f37	lui	x30,0x90000	 x30=0x90000000
          21287	       962	800002ac	1f71	c.addi	x30,-4	 x30:0x90000000 x30=0x8ffffffc
          21307	       963	800002ae	30400693	addi	x13,x0,772	  x0:0x00000000 x13=0x00000304
          21327	       964	800002b2	06a2	c.slli	x13,0x8	 x13:0x00000304 x13=0x00030400
          21347	       965	800002b4	068d	c.addi	x13,3	 x13:0x00030400 x13=0x00030403
          21527	       974	800002b6	00df2023	sw	x13,0(x30)	 x30:0x8ffffffc x13:0x00030403 PA:0x8ffffffc store:0x00030403
          21547	       975	800002ba	304026f3	csrrs	x13,mie,x0	  x0:0x00000000 x13=0x00000000
          21807	       988	800002be	00df2023	sw	x13,0(x30)	 x30:0x8ffffffc x13:0x00000000 PA:0x8ffffffc store:0x00000000
          21827	       989	800002c2	30200073	mret	
          21907	       993	800002c6	f6aa3037	lui	x0,0xf6aa3	  x0=0x00000000
          21927	       994	800002ca	9c400013	addi	x0,x0,-1596	  x0:0x00000000  x0=0x00000000
          21947	       995	800002ce	800000b7	lui	x1,0x80000	  x1=0x80000000
          21967	       996	800002d2	4111	c.li	x2,4	  x2=0x00000004
          21987	       997	800002d4	ffae61b7	lui	x3,0xffae6	  x3=0xffae6000
          22307	      1013	800002d8	01e1	c.addi	x3,24	  x3:0xffae6000  x3=0xffae6018
          22327	      1014	800002da	80000237	lui	x4,0x80000	  x4=0x80000000
          22347	      1015	800002de	4281	c.li	x5,0	  x5=0x00000000
          33367	      1566	800002e0	4335	c.li	x6,13	  x6=0x0000000d
          33387	      1567	800002e2	800003b7	lui	x7,0x80000	  x7=0x80000000
          33407	      1568	800002e6	fc160437	lui	x8,0xfc160	  x8=0xfc160000
          33427	      1569	800002ea	e2940413	addi	x8,x8,-471	  x8:0xfc160000  x8=0xfc15fe29
          33507	      1573	800002ee	f3c974b7	lui	x9,0xf3c97	  x9=0xf3c97000
          33527	      1574	800002f2	8e148493	addi	x9,x9,-1823	  x9:0xf3c97000  x9=0xf3c968e1
          33547	      1575	800002f6	80000537	lui	x10,0x80000	 x10=0x80000000
          33747	      1585	800002fa	f6a0d5b7	lui	x11,0xf6a0d	 x11=0xf6a0d000
          33967	      1596	800002fe	09d58593	addi	x11,x11,157	 x11:0xf6a0d000 x11=0xf6a0d09d
          33987	      1597	80000302	824c2637	lui	x12,0x824c2	 x12=0x824c2000
          34007	      1598	80000306	91060613	addi	x12,x12,-1776	 x12:0x824c2000 x12=0x824c1910
          34127	      1604	8000030a	800006b7	lui	x13,0x80000	 x13=0x80000000
          34547	      1625	8000030e	fbc62737	lui	x14,0xfbc62	 x14=0xfbc62000
          34567	      1626	80000312	37b70713	addi	x14,x14,891	 x14:0xfbc62000 x14=0xfbc6237b
          34587	      1627	80000316	47b5	c.li	x15,13	 x15=0x0000000d
          34707	      1633	80000318	0f62e837	lui	x16,0xf62e	 x16=0x0f62e000
          34907	      1643	8000031c	7e480813	addi	x16,x16,2020	 x16:0x0f62e000 x16=0x0f62e7e4
          34927	      1644	80000320	4929	c.li	x18,10	 x18=0x0000000a
          34967	      1646	80000322	d23159b7	lui	x19,0xd2315	 x19=0xd2315000
          34987	      1647	80000326	08398993	addi	x19,x19,131	 x19:0xd2315000 x19=0xd2315083
          35007	      1648	8000032a	4a21	c.li	x20,8	 x20=0x00000008
          35027	      1649	8000032c	fc776ab7	lui	x21,0xfc776	 x21=0xfc776000
          35087	      1652	80000330	641a8a93	addi	x21,x21,1601	 x21:0xfc776000 x21=0xfc776641
          35107	      1653	80000334	f0f98b37	lui	x22,0xf0f98	 x22=0xf0f98000
          35527	      1674	80000338	144b0b13	addi	x22,x22,324	 x22:0xf0f98000 x22=0xf0f98144
          35607	      1678	8000033c	b7cc8bb7	lui	x23,0xb7cc8	 x23=0xb7cc8000
          35627	      1679	80000340	acfb8b93	addi	x23,x23,-1329	 x23:0xb7cc8000 x23=0xb7cc7acf
          35687	      1682	80000344	4c25	c.li	x24,9	 x24=0x00000009
          35707	      1683	80000346	4cbd	c.li	x25,15	 x25=0x0000000f
          35747	      1685	80000348	4d11	c.li	x26,4	 x26=0x00000004
          35767	      1686	8000034a	80000e37	lui	x28,0x80000	 x28=0x80000000
          35787	      1687	8000034e	410beeb7	lui	x29,0x410be	 x29=0x410be000
          35967	      1696	80000352	9eae8e93	addi	x29,x29,-1558	 x29:0x410be000 x29=0x410bd9ea
          36047	      1700	80000356	69cc8f37	lui	x30,0x69cc8	 x30=0x69cc8000
          36147	      1705	8000035a	625f0f13	addi	x30,x30,1573	 x30:0x69cc8000 x30=0x69cc8625
          36167	      1706	8000035e	4f81	c.li	x31,0	 x31=0x00000000
          36327	      1714	80000360	00022897	auipc	x17,0x22	 x17=0x80022360
          36347	      1715	80000364	b0488893	addi	x17,x17,-1276	 x17:0x80022360 x17=0x80021e64
          36487	      1722	80000368	90000f37	lui	x30,0x90000	 x30=0x90000000
          36507	      1723	8000036c	1f71	c.addi	x30,-4	 x30:0x90000000 x30=0x8ffffffc
          36527	      1724	8000036e	4681	c.li	x13,0	 x13=0x00000000
          36547	      1725	80000370	06a2	c.slli	x13,0x8	 x13:0x00000000 x13=0x00000000
          36567	      1726	80000372	00068693	addi	x13,x13,0	 x13:0x00000000 x13=0x00000000
          36647	      1730	80000376	00df2023	sw	x13,0(x30)	 x30:0x8ffffffc x13:0x00000000 PA:0x8ffffffc store:0x00000000
          36707	      1733	8000037a	12e0306f	jal	x0,800034a8	  x0=0x00000000
          37267	      1761	800034a8	01f53033	sltu	x0,x10,x31	 x10:0x80000000 x31:0x00000000  x0=0x00000000
          37287	      1762	800034ac	00440bb3	add	x23,x8,x4	  x8:0xfc15fe29  x4:0x80000000 x23=0x7c15fe29
          37307	      1763	800034b0	0ff0000f	fence	iorw,iorw	
          37687	      1782	800034b4	1f98	c.addi4spn	x14,x2,1008	 x14=0x000003f4
          38107	      1803	800034b6	00000e97	auipc	x29,0x0	 x29=0x800034b6
          38147	      1805	800034ba	27ce8e93	addi	x29,x29,636	 x29:0x800034b6 x29=0x80003732
          38167	      1806	800034be	1ffd	c.addi	x31,-1	 x31:0x00000000 x31=0xffffffff
          38187	      1807	800034c0	f7ee8e93	addi	x29,x29,-130	 x29:0x80003732 x29=0x800036b0
          38287	      1812	800034c4	2356fc13	andi	x24,x13,565	 x13:0x00000000 x24=0x00000000
          38307	      1813	800034c8	083e80e7	jalr	x1,131(x29)	 x29:0x800036b0  x1=0x800034cc
          39007	      1848	80003732	fcc88893	addi	x17,x17,-52	 x17:0x80021e64 x17=0x80021e30
          39267	      1861	80003736	0117bcb3	sltu	x25,x15,x17	 x15:0x0000000d x17:0x80021e30 x25=0x00000001
          39367	      1866	8000373a	79c9b213	sltiu	x4,x19,1948	 x19:0xd2315083  x4=0x00000000
          39387	      1867	8000373e	0032f333	and	x6,x5,x3	  x5:0x00000000  x3:0xffae6018  x6=0x00000000
          39407	      1868	80003742	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          40147	      1905	80003744	02ebd3b3	divu	x7,x23,x14	 x23:0x7c15fe29 x14:0x000003f4  x7=0x001f63aa
          40287	      1912	80003748	0018a223	sw	x1,4(x17)	 x17:0x80021e30  x1:0x800034cc PA:0x80021e34 store:0x800034cc
          41027	      1949	8000374c	03786333	rem	x6,x16,x23	 x16:0x0f62e7e4 x23:0x7c15fe29  x6=0x0f62e7e4
          41047	      1950	80003750	00004597	auipc	x11,0x4	 x11=0x80007750
          41067	      1951	80003754	2f658593	addi	x11,x11,758	 x11:0x80007750 x11=0x80007a46
          41087	      1952	80003758	cbd58593	addi	x11,x11,-835	 x11:0x80007a46 x11=0x80007703
          41107	      1953	8000375c	340e7973	csrrci	x18,mscratch,28	 x18=0x00000000
          41127	      1954	80003760	34003ef3	csrrc	x29,mscratch,x0	  x0:0x00000000 x29=0x00000000
          41147	      1955	80003764	001cfb63	bgeu	x25,x1,8000377a	 x25:0x00000001  x1:0x800034cc
          42007	      1998	80003768	03594fb3	div	x31,x18,x21	 x18:0x00000000 x21:0xfc776641 x31=0x00000000
          42027	      1999	8000376c	c2a6aeb7	lui	x29,0xc2a6a	 x29=0xc2a6a000
          42047	      2000	80003770	9222	c.add	x4,x8	  x4:0x00000000  x8:0xfc15fe29  x4=0xfc15fe29
          42067	      2001	80003772	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          42087	      2002	80003774	0298	c.addi4spn	x14,x2,320	 x14=0x00000144
          42107	      2003	80003776	6f2d	c.lui	x30,0xb	 x30=0x0000b000
          42127	      2004	80003778	8aa1	c.andi	x13,8	 x13:0x00000000 x13=0x00000000
          42147	      2005	8000377a	343580e7	jalr	x1,835(x11)	 x11:0x80007703  x1=0x8000377e
          43007	      2048	80007a46	00d7f263	bgeu	x15,x13,80007a4a	 x15:0x0000000d x13:0x00000000
          44227	      2109	80087252	0000	c.unimp	
