Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           9877	       392	80000150	8109	c.srli	x10,0x2	 x10:0xe6669b22 x10=0x3999a6c8
           9897	       393	80000152	3b651073	csrrw	x0,pmpaddr6,x10	 x10:0x3999a6c8  x0=0x00000000
           9957	       396	80000156	00003517	auipc	x10,0x3	 x10=0x80003156
          10037	       400	8000015a	36650513	addi	x10,x10,870	 x10:0x80003156 x10=0x800034bc
          10057	       401	8000015e	77777d37	lui	x26,0x77777	 x26=0x77777000
          10477	       422	80000162	777d0d13	addi	x26,x26,1911	 x26:0x77777000 x26=0x77777777
          10497	       423	80000166	956a	c.add	x10,x26	 x10:0x800034bc x26:0x77777777 x10=0xf777ac33
          10717	       434	80000168	8109	c.srli	x10,0x2	 x10:0xf777ac33 x10=0x3dddeb0c
          10857	       441	8000016a	3b751073	csrrw	x0,pmpaddr7,x10	 x10:0x3dddeb0c  x0=0x00000000
          11277	       462	8000016e	0f0f1537	lui	x10,0xf0f1	 x10=0x0f0f1000
          11397	       468	80000172	f0f50513	addi	x10,x10,-241	 x10:0x0f0f1000 x10=0x0f0f0f0f
          11417	       469	80000176	3a151073	csrrw	x0,pmpcfg1,x10	 x10:0x0f0f0f0f  x0=0x00000000
          11677	       482	8000017a	00003517	auipc	x10,0x3	 x10=0x8000317a
          11877	       492	8000017e	34250513	addi	x10,x10,834	 x10:0x8000317a x10=0x800034bc
          11957	       496	80000182	88889d37	lui	x26,0x88889	 x26=0x88889000
          12057	       501	80000186	888d0d13	addi	x26,x26,-1912	 x26:0x88889000 x26=0x88888888
          12077	       502	8000018a	956a	c.add	x10,x26	 x10:0x800034bc x26:0x88888888 x10=0x0888bd44
          12477	       522	8000018c	8109	c.srli	x10,0x2	 x10:0x0888bd44 x10=0x02222f51
          12557	       526	8000018e	3b851073	csrrw	x0,pmpaddr8,x10	 x10:0x02222f51  x0=0x00000000
          12697	       533	80000192	00003517	auipc	x10,0x3	 x10=0x80003192
          12717	       534	80000196	32a50513	addi	x10,x10,810	 x10:0x80003192 x10=0x800034bc
          12877	       542	8000019a	9999ad37	lui	x26,0x9999a	 x26=0x9999a000
          12897	       543	8000019e	999d0d13	addi	x26,x26,-1639	 x26:0x9999a000 x26=0x99999999
          12917	       544	800001a2	956a	c.add	x10,x26	 x10:0x800034bc x26:0x99999999 x10=0x1999ce55
          12937	       545	800001a4	8109	c.srli	x10,0x2	 x10:0x1999ce55 x10=0x06667395
          12957	       546	800001a6	3b951073	csrrw	x0,pmpaddr9,x10	 x10:0x06667395  x0=0x00000000
          13017	       549	800001aa	00003517	auipc	x10,0x3	 x10=0x800031aa
          13117	       554	800001ae	31250513	addi	x10,x10,786	 x10:0x800031aa x10=0x800034bc
          13137	       555	800001b2	aaaabd37	lui	x26,0xaaaab	 x26=0xaaaab000
          13157	       556	800001b6	aaad0d13	addi	x26,x26,-1366	 x26:0xaaaab000 x26=0xaaaaaaaa
          13177	       557	800001ba	956a	c.add	x10,x26	 x10:0x800034bc x26:0xaaaaaaaa x10=0x2aaadf66
          13197	       558	800001bc	8109	c.srli	x10,0x2	 x10:0x2aaadf66 x10=0x0aaab7d9
          13597	       578	800001be	3ba51073	csrrw	x0,pmpaddr10,x10	 x10:0x0aaab7d9  x0=0x00000000
          13657	       581	800001c2	00003517	auipc	x10,0x3	 x10=0x800031c2
          13737	       585	800001c6	2fa50513	addi	x10,x10,762	 x10:0x800031c2 x10=0x800034bc
          14097	       603	800001ca	bbbbcd37	lui	x26,0xbbbbc	 x26=0xbbbbc000
          14297	       613	800001ce	bbbd0d13	addi	x26,x26,-1093	 x26:0xbbbbc000 x26=0xbbbbbbbb
          14317	       614	800001d2	956a	c.add	x10,x26	 x10:0x800034bc x26:0xbbbbbbbb x10=0x3bbbf077
          14457	       621	800001d4	8109	c.srli	x10,0x2	 x10:0x3bbbf077 x10=0x0eeefc1d
          14557	       626	800001d6	3bb51073	csrrw	x0,pmpaddr11,x10	 x10:0x0eeefc1d  x0=0x00000000
          14617	       629	800001da	0f0f1537	lui	x10,0xf0f1	 x10=0x0f0f1000
          14637	       630	800001de	f0f50513	addi	x10,x10,-241	 x10:0x0f0f1000 x10=0x0f0f0f0f
          14657	       631	800001e2	3a251073	csrrw	x0,pmpcfg2,x10	 x10:0x0f0f0f0f  x0=0x00000000
          14717	       634	800001e6	00003517	auipc	x10,0x3	 x10=0x800031e6
          14857	       641	800001ea	2d650513	addi	x10,x10,726	 x10:0x800031e6 x10=0x800034bc
          15237	       660	800001ee	ccccdd37	lui	x26,0xccccd	 x26=0xccccd000
          15257	       661	800001f2	cccd0d13	addi	x26,x26,-820	 x26:0xccccd000 x26=0xcccccccc
          15277	       662	800001f6	956a	c.add	x10,x26	 x10:0x800034bc x26:0xcccccccc x10=0x4ccd0188
          15297	       663	800001f8	8109	c.srli	x10,0x2	 x10:0x4ccd0188 x10=0x13334062
          15317	       664	800001fa	3bc51073	csrrw	x0,pmpaddr12,x10	 x10:0x13334062  x0=0x00000000
          15377	       667	800001fe	00003517	auipc	x10,0x3	 x10=0x800031fe
          15397	       668	80000202	2be50513	addi	x10,x10,702	 x10:0x800031fe x10=0x800034bc
          15417	       669	80000206	dddded37	lui	x26,0xdddde	 x26=0xdddde000
          15797	       688	8000020a	dddd0d13	addi	x26,x26,-547	 x26:0xdddde000 x26=0xdddddddd
          15817	       689	8000020e	956a	c.add	x10,x26	 x10:0x800034bc x26:0xdddddddd x10=0x5dde1299
          16217	       709	80000210	8109	c.srli	x10,0x2	 x10:0x5dde1299 x10=0x177784a6
          16237	       710	80000212	3bd51073	csrrw	x0,pmpaddr13,x10	 x10:0x177784a6  x0=0x00000000
          16437	       720	80000216	00003517	auipc	x10,0x3	 x10=0x80003216
          16857	       741	8000021a	2a650513	addi	x10,x10,678	 x10:0x80003216 x10=0x800034bc
          16877	       742	8000021e	eeeefd37	lui	x26,0xeeeef	 x26=0xeeeef000
          17037	       750	80000222	eeed0d13	addi	x26,x26,-274	 x26:0xeeeef000 x26=0xeeeeeeee
          17057	       751	80000226	956a	c.add	x10,x26	 x10:0x800034bc x26:0xeeeeeeee x10=0x6eef23aa
          17077	       752	80000228	8109	c.srli	x10,0x2	 x10:0x6eef23aa x10=0x1bbbc8ea
          17097	       753	8000022a	3be51073	csrrw	x0,pmpaddr14,x10	 x10:0x1bbbc8ea  x0=0x00000000
          17157	       756	8000022e	00003517	auipc	x10,0x3	 x10=0x8000322e
          17177	       757	80000232	28e50513	addi	x10,x10,654	 x10:0x8000322e x10=0x800034bc
          17197	       758	80000236	fff00d13	addi	x26,x0,-1	  x0:0x00000000 x26=0xffffffff
          17217	       759	8000023a	956a	c.add	x10,x26	 x10:0x800034bc x26:0xffffffff x10=0x800034bb
          17237	       760	8000023c	8109	c.srli	x10,0x2	 x10:0x800034bb x10=0x20000d2e
          17257	       761	8000023e	3bf51073	csrrw	x0,pmpaddr15,x10	 x10:0x20000d2e  x0=0x00000000
          17317	       764	80000242	0f0f1537	lui	x10,0xf0f1	 x10=0x0f0f1000
          17337	       765	80000246	f0f50513	addi	x10,x10,-241	 x10:0x0f0f1000 x10=0x0f0f0f0f
          17357	       766	8000024a	3a351073	csrrw	x0,pmpcfg3,x10	 x10:0x0f0f0f0f  x0=0x00000000
          17417	       769	8000024e	00000d17	auipc	x26,0x0	 x26=0x8000024e
          17437	       770	80000252	058d0d13	addi	x26,x26,88	 x26:0x8000024e x26=0x800002a6
          17457	       771	80000256	341d1073	csrrw	x0,mepc,x26	 x26:0x800002a6  x0=0x00000000
          17517	       774	8000025a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          17577	       777	8000025e	6d09	c.lui	x26,0x2	 x26=0x00002000
          17917	       794	80000260	800d0d13	addi	x26,x26,-2048	 x26:0x00002000 x26=0x00001800
          17937	       795	80000264	300d1073	csrrw	x0,mstatus,x26	 x26:0x00001800  x0=0x00000000
          18037	       800	80000268	4d01	c.li	x26,0	 x26=0x00000000
          18057	       801	8000026a	304d1073	csrrw	x0,mie,x26	 x26:0x00000000  x0=0x00000000
          18117	       804	8000026e	90000eb7	lui	x29,0x90000	 x29=0x90000000
          18137	       805	80000272	1ef1	c.addi	x29,-4	 x29:0x90000000 x29=0x8ffffffc
          18497	       823	80000274	30000d13	addi	x26,x0,768	  x0:0x00000000 x26=0x00000300
          18517	       824	80000278	0d22	c.slli	x26,0x8	 x26:0x00000300 x26=0x00030000
          18537	       825	8000027a	0d0d	c.addi	x26,3	 x26:0x00030000 x26=0x00030003
          19277	       862	8000027c	01aea023	sw	x26,0(x29)	 x29:0x8ffffffc x26:0x00030003 PA:0x8ffffffc store:0x00030003
          19297	       863	80000280	30002d73	csrrs	x26,mstatus,x0	  x0:0x00000000 x26=0x00001800
          19437	       870	80000284	01aea023	sw	x26,0(x29)	 x29:0x8ffffffc x26:0x00001800 PA:0x8ffffffc store:0x00001800
          19457	       871	80000288	90000eb7	lui	x29,0x90000	 x29=0x90000000
          19477	       872	8000028c	1ef1	c.addi	x29,-4	 x29:0x90000000 x29=0x8ffffffc
          19497	       873	8000028e	30400d13	addi	x26,x0,772	  x0:0x00000000 x26=0x00000304
          19517	       874	80000292	0d22	c.slli	x26,0x8	 x26:0x00000304 x26=0x00030400
          19537	       875	80000294	0d0d	c.addi	x26,3	 x26:0x00030400 x26=0x00030403
          19597	       878	80000296	01aea023	sw	x26,0(x29)	 x29:0x8ffffffc x26:0x00030403 PA:0x8ffffffc store:0x00030403
          19637	       880	8000029a	30402d73	csrrs	x26,mie,x0	  x0:0x00000000 x26=0x00000000
          19877	       892	8000029e	01aea023	sw	x26,0(x29)	 x29:0x8ffffffc x26:0x00000000 PA:0x8ffffffc store:0x00000000
          19897	       893	800002a2	30200073	mret	
          20197	       908	800002a6	80000037	lui	x0,0x80000	  x0=0x00000000
          20217	       909	800002aa	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          20477	       922	800002ac	f963d0b7	lui	x1,0xf963d	  x1=0xf963d000
          20897	       943	800002b0	84a08093	addi	x1,x1,-1974	  x1:0xf963d000  x1=0xf963c84a
          20957	       946	800002b4	a2e64137	lui	x2,0xa2e64	  x2=0xa2e64000
          21257	       961	800002b8	25910113	addi	x2,x2,601	  x2:0xa2e64000  x2=0xa2e64259
          21277	       962	800002bc	800001b7	lui	x3,0x80000	  x3=0x80000000
          21357	       966	800002c0	f58aa237	lui	x4,0xf58aa	  x4=0xf58aa000
          21477	       972	800002c4	50220213	addi	x4,x4,1282	  x4:0xf58aa000  x4=0xf58aa502
          21497	       973	800002c8	4299	c.li	x5,6	  x5=0x00000006
          21917	       994	800002ca	800003b7	lui	x7,0x80000	  x7=0x80000000
          22337	      1015	800002ce	f73f5437	lui	x8,0xf73f5	  x8=0xf73f5000
          22357	      1016	800002d2	cf440413	addi	x8,x8,-780	  x8:0xf73f5000  x8=0xf73f4cf4
          22377	      1017	800002d6	800004b7	lui	x9,0x80000	  x9=0x80000000
          22397	      1018	800002da	450d	c.li	x10,3	 x10=0x00000003
          22517	      1024	800002dc	800005b7	lui	x11,0x80000	 x11=0x80000000
          22937	      1045	800002e0	f7e9a637	lui	x12,0xf7e9a	 x12=0xf7e9a000
          22957	      1046	800002e4	d9060613	addi	x12,x12,-624	 x12:0xf7e9a000 x12=0xf7e99d90
          48857	      2341	800002e8	4681	c.li	x13,0	 x13=0x00000000
          48877	      2342	800002ea	93435737	lui	x14,0x93435	 x14=0x93435000
          48897	      2343	800002ee	6f570713	addi	x14,x14,1781	 x14:0x93435000 x14=0x934356f5
          48917	      2344	800002f2	4781	c.li	x15,0	 x15=0x00000000
          48937	      2345	800002f4	483d	c.li	x16,15	 x16=0x0000000f
          48957	      2346	800002f6	4881	c.li	x17,0	 x17=0x00000000
          49117	      2354	800002f8	4901	c.li	x18,0	 x18=0x00000000
          49137	      2355	800002fa	f88a99b7	lui	x19,0xf88a9	 x19=0xf88a9000
          49157	      2356	800002fe	eac98993	addi	x19,x19,-340	 x19:0xf88a9000 x19=0xf88a8eac
          49177	      2357	80000302	cdaa0a37	lui	x20,0xcdaa0	 x20=0xcdaa0000
          49597	      2378	80000306	b44a0a13	addi	x20,x20,-1212	 x20:0xcdaa0000 x20=0xcda9fb44
          49617	      2379	8000030a	f41fcab7	lui	x21,0xf41fc	 x21=0xf41fc000
          49697	      2383	8000030e	de0a8a93	addi	x21,x21,-544	 x21:0xf41fc000 x21=0xf41fbde0
          49717	      2384	80000312	4b1d	c.li	x22,7	 x22=0x00000007
          50117	      2404	80000314	f7bb7bb7	lui	x23,0xf7bb7	 x23=0xf7bb7000
          50137	      2405	80000318	662b8b93	addi	x23,x23,1634	 x23:0xf7bb7000 x23=0xf7bb7662
          50317	      2414	8000031c	4c01	c.li	x24,0	 x24=0x00000000
          50337	      2415	8000031e	4c81	c.li	x25,0	 x25=0x00000000
          50357	      2416	80000320	4d01	c.li	x26,0	 x26=0x00000000
          50377	      2417	80000322	80000db7	lui	x27,0x80000	 x27=0x80000000
          50397	      2418	80000326	4e01	c.li	x28,0	 x28=0x00000000
          50617	      2429	80000328	4e81	c.li	x29,0	 x29=0x00000000
          50637	      2430	8000032a	4f2d	c.li	x30,11	 x30=0x0000000b
          50737	      2435	8000032c	00022317	auipc	x6,0x22	  x6=0x8002232c
          50777	      2437	80000330	b3830313	addi	x6,x6,-1224	  x6:0x8002232c  x6=0x80021e64
          50957	      2446	80000334	90000eb7	lui	x29,0x90000	 x29=0x90000000
          50977	      2447	80000338	1ef1	c.addi	x29,-4	 x29:0x90000000 x29=0x8ffffffc
          50997	      2448	8000033a	4d01	c.li	x26,0	 x26=0x00000000
          51017	      2449	8000033c	0d22	c.slli	x26,0x8	 x26:0x00000000 x26=0x00000000
          51417	      2469	8000033e	000d0d13	addi	x26,x26,0	 x26:0x00000000 x26=0x00000000
          51617	      2479	80000342	01aea023	sw	x26,0(x29)	 x29:0x8ffffffc x26:0x00000000 PA:0x8ffffffc store:0x00000000
          51637	      2480	80000346	1760306f	jal	x0,800034bc	  x0=0x00000000
          52797	      2538	800034bc	00000c97	auipc	x25,0x0	 x25=0x800034bc
          53057	      2551	800034c0	1b4c8c93	addi	x25,x25,436	 x25:0x800034bc x25=0x80003670
          53077	      2552	800034c4	01a3fb33	and	x22,x7,x26	  x7:0x80000000 x26:0x00000000 x22=0x00000000
          53097	      2553	800034c8	8c5e	c.mv	x24,x23	  x0:0x00000000 x23:0xf7bb7662 x24=0xf7bb7662
          53537	      2575	800034ca	036bddb3	divu	x27,x23,x22	 x23:0xf7bb7662 x22:0x00000000 x27=0xffffffff
          53937	      2595	800034ce	4178d413	srai	x8,x17,0x17	 x17:0x00000000  x8=0x00000000
          53957	      2596	800034d2	e6bc8c93	addi	x25,x25,-405	 x25:0x80003670 x25=0x800034db
          54217	      2609	800034d6	00c05f33	srl	x30,x0,x12	  x0:0x00000000 x12:0xf7e99d90 x30=0x00000000
          54237	      2610	800034da	000e20b3	slt	x1,x28,x0	 x28:0x00000000  x0:0x00000000  x1=0x00000000
          54657	      2631	800034de	40220233	sub	x4,x4,x2	  x4:0xf58aa502  x2:0xa2e64259  x4=0x52a462a9
          54797	      2638	800034e2	196c8e67	jalr	x28,406(x25)	 x25:0x800034db x28=0x800034e6
          55557	      2676	80003670	1311	c.addi	x6,-28	  x6:0x80021e64  x6=0x80021e48
          55757	      2686	80003672	01821b13	slli	x22,x4,0x18	  x4:0x52a462a9 x22=0xa9000000
          55777	      2687	80003676	99da	c.add	x19,x22	 x19:0xf88a8eac x22:0xa9000000 x19=0xa18a8eac
          55817	      2689	80003678	8f01	c.sub	x14,x8	 x14:0x934356f5  x8:0x00000000 x14=0x934356f5
          55837	      2690	8000367a	340f10f3	csrrw	x1,mscratch,x30	 x30:0x00000000  x1=0x00000000
          56577	      2727	8000367e	0342e733	rem	x14,x5,x20	  x5:0x00000006 x20:0xcda9fb44 x14=0x00000006
          56597	      2728	80003682	40e00133	sub	x2,x0,x14	  x0:0x00000000 x14:0x00000006  x2=0xfffffffa
          56657	      2731	80003686	01c32223	sw	x28,4(x6)	  x6:0x80021e48 x28:0x800034e6 PA:0x80021e4c store:0x800034e6
          56677	      2732	8000368a	8cbd	c.xor	x9,x15	  x9:0x80000000 x15:0x00000000  x9=0x80000000
          56697	      2733	8000368c	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          56717	      2734	8000368e	85a36013	ori	x0,x6,-1958	  x6:0x80021e48  x0=0x00000000
          56737	      2735	80003692	032ed163	bge	x29,x18,800036b4	 x29:0x8ffffffc x18:0x00000000
          57317	      2764	80003696	03fcc363	blt	x25,x31,800036bc	 x25:0x800034db x31:0x80025ce4
          57777	      2787	800036bc	c095	c.beqz	x9,800036e0	  x9:0x80000000
          57797	      2788	800036be	9d26	c.add	x26,x9	 x26:0x00000000  x9:0x80000000 x26=0x80000000
          58057	      2801	800036c0	02c9aab3	mulhsu	x21,x19,x12	 x19:0xa18a8eac x12:0xf7e99d90 x21=0xa4867ca0
          58117	      2804	800036c4	34006bf3	csrrsi	x23,mscratch,0	 x23=0x00000000
          58537	      2825	800036c8	34002173	csrrs	x2,mscratch,x0	  x0:0x00000000  x2=0x00000000
          58557	      2826	800036cc	3403b1f3	csrrc	x3,mscratch,x7	  x7:0x80000000  x3=0x00000000
          58577	      2827	800036d0	987d	c.andi	x8,-1	  x8:0x00000000  x8=0x00000000
          58597	      2828	800036d2	0ff0000f	fence	iorw,iorw	
          58617	      2829	800036d6	d4cff713	andi	x14,x31,-692	 x31:0x80025ce4 x14=0x80025c44
          58637	      2830	800036da	3406def3	csrrwi	x29,mscratch,13	 x29=0x00000000
          58657	      2831	800036de	8cad	c.xor	x9,x11	  x9:0x80000000 x11:0x80000000  x9=0x00000000
          59037	      2850	800036e0	6a61	c.lui	x20,0x18	 x20=0x00018000
          59057	      2851	800036e2	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          59077	      2852	800036e4	41a1d193	srai	x3,x3,0x1a	  x3:0x00000000  x3=0x00000000
          59097	      2853	800036e8	004ddd13	srli	x26,x27,0x4	 x27:0xffffffff x26=0x0fffffff
          59117	      2854	800036ec	efcf2f37	lui	x30,0xefcf2	 x30=0xefcf2000
          59137	      2855	800036f0	0326e163	bltu	x13,x18,80003712	 x13:0x00000000 x18:0x00000000
          59157	      2856	800036f4	0e94	c.addi4spn	x13,x2,848	 x13=0x00000350
          59577	      2877	800036f6	0178ba33	sltu	x20,x17,x23	 x17:0x00000000 x23:0x00000000 x20=0x00000000
          59997	      2898	800036fa	021fa8b3	mulhsu	x17,x31,x1	 x31:0x80025ce4  x1:0x00000000 x17=0x00000000
          60017	      2899	800036fe	03308763	beq	x1,x19,8000372c	  x1:0x00000000 x19:0xa18a8eac
          60037	      2900	80003702	117d	c.addi	x2,-1	  x2:0x00000000  x2=0xffffffff
          60217	      2909	80003704	02016033	rem	x0,x2,x0	  x2:0xffffffff  x0:0x00000000  x0=0x00000000
          60257	      2911	80003708	340867f3	csrrsi	x15,mscratch,16	 x15=0x0000000d
          60517	      2924	8000370c	00fa6363	bltu	x20,x15,80003712	 x20:0x00000000 x15:0x0000000d
          60817	      2939	80003712	13a23993	sltiu	x19,x4,314	  x4:0x52a462a9 x19=0x00000000
          60837	      2940	80003716	8c6e	c.mv	x24,x27	  x0:0x00000000 x27:0xffffffff x24=0xffffffff
          60857	      2941	80003718	8fcd	c.or	x15,x11	 x15:0x0000000d x11:0x80000000 x15=0x8000000d
          60877	      2942	8000371a	a9400b93	addi	x23,x0,-1388	  x0:0x00000000 x23=0xfffffa94
          60897	      2943	8000371e	3408f8f3	csrrci	x17,mscratch,17	 x17=0x0000001d
          60917	      2944	80003722	01c035b3	sltu	x11,x0,x28	  x0:0x00000000 x28:0x800034e6 x11=0x00000001
          61097	      2953	80003726	02b52133	mulhsu	x2,x10,x11	 x10:0x00000003 x11:0x00000001  x2=0x00000000
          61117	      2954	8000372a	0001	c.addi	x0,0	  x0:0x00000000  x0=0x00000000
          61137	      2955	8000372c	00d06463	bltu	x0,x13,80003734	  x0:0x00000000 x13:0x00000350
          61597	      2978	80003734	02d30c33	mul	x24,x6,x13	  x6:0x80021e48 x13:0x00000350 x24=0x07044e80
          61657	      2981	80003738	0ff0000f	fence	iorw,iorw	
          61777	      2987	8000373c	0ff0000f	fence	iorw,iorw	
          61817	      2989	80003740	023f7633	remu	x12,x30,x3	 x30:0xefcf2000  x3:0x00000000 x12=0xefcf2000
          61857	      2991	80003744	417fd933	sra	x18,x31,x23	 x31:0x80025ce4 x23:0xfffffa94 x18=0xfffff800
          61877	      2992	80003748	34003c73	csrrc	x24,mscratch,x0	  x0:0x00000000 x24=0x0000000c
          62217	      3009	8000374c	34007f73	csrrci	x30,mscratch,0	 x30=0x0000000c
          62237	      3010	80003750	00bfd293	srli	x5,x31,0xb	 x31:0x80025ce4  x5=0x0010004b
          62657	      3031	80003754	00285b93	srli	x23,x16,0x2	 x16:0x0000000f x23=0x00000003
          62697	      3033	80003758	018f5113	srli	x2,x30,0x18	 x30:0x0000000c  x2=0x00000000
          62717	      3034	8000375c	d0f27a93	andi	x21,x4,-753	  x4:0x52a462a9 x21=0x52a46009
          62757	      3036	80003760	8766	c.mv	x14,x25	  x0:0x00000000 x25:0x800034db x14=0x800034db
          62777	      3037	80003762	00c24ab3	xor	x21,x4,x12	  x4:0x52a462a9 x12:0xefcf2000 x21=0xbd6b42a9
          62797	      3038	80003766	0a35	c.addi	x20,13	 x20:0x00000000 x20=0x0000000d
          62937	      3045	80003768	0000100f	fence.i	
          63457	      3071	8000376c	01bd5463	bge	x26,x27,80003774	 x26:0x0fffffff x27:0xffffffff
          64017	      3099	80003774	409f86b3	sub	x13,x31,x9	 x31:0x80025ce4  x9:0x00000000 x13=0x80025ce4
          64057	      3101	80003778	03b298b3	mulh	x17,x5,x27	  x5:0x0010004b x27:0xffffffff x17=0xffffffff
          64237	      3110	8000377c	613d	c.addi16sp	x2,480	  x2:0x00000000  x2=0x000001e0
          64257	      3111	8000377e	01bc9db3	sll	x27,x25,x27	 x25:0x800034db x27:0xffffffff x27=0x80000000
